1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,p
0,11,0,2,1,2,0,1,0,0,0,3,1,0,0,2,0,1,2,0,0,2,0,0,1,0,0
6,0,3,2,1,0,9,2,0,0,4,2,1,0,0,1,1,6,2,1,0,1,4,0,2,5,59
1,0,1,2,2,0,0,1,1,1,1,1,0,8,2,0,1,0,3,2,0,2,1,0,1,0,16
0,8,0,3,19,0,1,1,0,0,1,0,0,0,2,1,0,1,1,1,0,0,3,2,1,0,3
0,1,0,1,0,0,0,0,42,1,0,1,1,1,2,3,3,0,0,1,7,2,1,0,1,0,0
0,0,0,2,1,10,2,1,0,3,2,0,2,2,1,3,1,1,0,2,0,4,0,1,0,5,0
1,1,1,1,1,0,0,0,3,1,1,1,1,1,1,13,1,0,0,0,0,0,1,1,130,2,0
1,1,1,0,2,2,22,0,0,0,1,4,1,1,0,0,5,0,2,4,0,1,0,0,28,0,0
0,3,0,0,2,1,14,0,2,1,0,0,1,0,0,1,2,0,1,2,1,4,0,0,1,24,3
8,1,1,0,0,3,1,1,1,1,1,1,1,0,2,1,1,4,4,0,1,0,1,2,0,0,0
0,1,2,1,0,6,1,2,1,10,1,4,201,1,1,1,0,3,0,0,1,3,1,2,2,0,0
0,1,0,0,3,2,0,0,0,8,5,1,0,0,1,0,8,2,1,0,0,0,0,1,0,1,0
1,0,1,0,1,1,0,4,0,0,0,1,0,0,1,0,1,3,1,0,0,7,1,0,1,0,4
0,1,1,32,1,2,1,2,0,12,2,1,110,1,1,0,1,8,1,2,0,0,0,0,0,2,2
2,0,2,2,0,1,1,1,1,0,49,0,2,2,0,0,1,6,0,0,32,3,2,16,1,1,24
0,0,0,2,0,0,0,0,0,0,5,0,0,4,0,0,1,1,3,0,3,46,1,9,0,1,1
0,1,7,0,1,0,0,0,0,0,8,1,2,1,1,27,0,0,1,1,1,0,0,1,0,2,3
0,2,0,91,0,1,1,2,1,16,0,0,1,2,1,2,3,0,2,1,1,0,0,1,2,2,0
1,6,2,1,0,1,1,4,2,9,1,1,0,3,3,4,2,1,0,0,2,0,1,1,3,2,17
2,1,0,0,5,1,3,2,12,5,0,0,0,2,2,3,1,2,0,1,2,2,1,7,0,1,0
1,17,3,0,1,1,0,1,65,1,1,2,8,0,2,1,94,0,0,0,0,0,14,0,0,0,2
0,4,0,0,5,4,2,2,3,1,4,0,9,0,1,0,0,1,0,26,0,0,0,0,0,1,3
1,9,0,0,2,78,1,0,2,2,0,0,0,0,1,0,0,0,1,4,0,2,1,1,4,71,1
17,1,1,0,2,0,1,0,0,1,1,1,3,1,1,1,0,2,0,2,0,2,0,1,1,0,7
2,1,0,0,8,2,1,5,1,1,10,1,1,1,1,0,2,0,1,0,0,1,1,0,1,87,0
1,2,1,1,0,0,1,2,0,2,0,1,8,2,2,8,21,1,1,3,5,0,0,4,1,0,0
1,0,0,4,0,1,1,0,0,0,2,3,1,4,0,1,0,5,0,0,0,12,1,1,1,0,3
1,1,4,1,1,12,0,0,0,3,5,0,0,1,3,0,2,0,1,0,1,0,2,1,0,2,44
1,2,1,9,8,8,2,2,6,0,4,0,1,1,1,734,3,1,5,1,0,1,3,0,0,0,1
5,1,0,3,0,4,1,0,1,0,0,2,0,1,0,0,18,24,0,0,1,0,0,1,0,2,2
1,1,0,1,0,1,6,0,0,2,0,0,2,1,0,0,60,5,13,0,3,0,0,2,12,0,2
0,6,2,1,0,0,0,1,8,0,14,2,0,0,0,2,0,0,1,1,0,0,3,1,1,1,9
0,0,0,3,1,0,6,1,0,2,2,0,0,0,2,1,1,3,1,1,0,1,0,0,0,0,0
0,3,1,0,1,0,7,0,7,0,0,1,1,0,0,0,1,0,2,0,0,6,2,2,2,1,0
3,2,1,2,1,0,3,0,1,1,0,0,3,0,0,1,1,0,2,2,0,0,4,1,1,0,2
0,2,11,76,0,0,0,0,0,4,3,0,0,0,0,1,1,1,2,1,1,1,1,0,0,5,1
1,362,1,2,5,0,0,0,10,0,0,2,0,0,0,0,1,0,1,1,1,0,0,0,0,1,52
15,0,5,0,74,1,1,1,1,0,1,2,1,7,4,0,2,0,0,1,2,0,0,0,0,3,7
0,0,0,0,10,2,5,0,0,0,0,3,16,0,2,1,1,1,6,1,6,0,0,0,0,0,2
2,1,1,1,1,0,0,0,0,1,0,0,3,19,1,1,0,0,2,2,2,2,0,2,0,0,1
3,16,2,4,36,0,1,1,1,1,0,2,1,5,1,1,0,9,0,0,0,1,1,1,0,0,1
0,2,0,0,1,1,0,0,2,0,1,6,1,0,5,0,0,1,12,1,0,0,1,1,1,1,1
0,0,2,3,3,2,4,0,0,1,96,0,0,0,5,0,0,0,1,1,2,3,1,1,1,6,0
0,8,2,0,1,0,0,0,1,3,0,0,6,1,2,0,2,0,0,0,0,1,0,1,0,0,0
1,1,15,4,6,0,2,1,0,1,1,51,1,0,6,0,0,0,0,2,7,2,1,0,19,5,2
2,2,1,0,1,0,5,1,0,0,2,0,1,1,0,2,0,0,1,1,4,1,0,2,2,0,0
0,0,1,2,0,0,19,0,0,1,0,4,1,1,3,1,4,4,1,266,0,0,1,2,3,0,3
6,2,0,1,1,25,1,3,5,2,0,0,25,1,0,4,0,4,0,2,0,1,1,0,1,1,1
4,0,0,0,5,4,1,0,2,10,1,1,14,1,0,2,1,1,0,1,1,0,1,0,0,1,3
0,0,0,0,2,0,1,0,4,4,2,0,2,2,2,5,2,10,0,0,1,0,1,2,1,1,1
0,1,0,2,0,0,3,3,4,0,2,0,1,9,1,1,0,3,1,1,3,0,2,0,1,1,0
0,1,1,3,0,10,0,1,0,0,0,2,0,1,4,0,1,0,0,2,1,0,0,0,1,0,0
1,3,1,5,2,1,1,13,0,2,6,9,0,2,3,0,4,2,0,3,1,0,2,0,2,1,4
5,1,3,2,1,2,1,0,0,0,11,0,4,0,0,0,1,1,3,2,1,0,2,2,7,0,1
2,0,2,1,1,0,2,3,6,1,1,1,0,5,3,0,1,1,1,0,2,1,0,2,0,2,7
1,0,0,0,0,0,3,3,2,3,1,0,1,1,338,4,0,0,0,1,1,0,1,1,0,2,1
3,2,0,1,2,0,0,2,1,27,6,0,2,0,0,0,0,8,2,2,0,1,0,1,0,1,0
0,2,0,0,1,1,1,1,0,3,5,1,0,2,1,2,2,2,0,2,1,3,0,0,2,0,1
0,0,0,1,6,0,2,0,3,1,1,1,0,0,0,0,0,0,2,1,0,1,1,0,0,0,1
0,0,0,1,4,1,3,0,4,0,1,5,0,16,0,0,1,0,2,1,5,0,0,0,0,0,0
3,4,0,12,3,0,6,1,0,6,13,0,0,1,3,0,21,0,1,1,2,1,1,0,1,2,6
0,0,0,3,3,1,0,0,0,8,14,1,0,0,1,0,0,2,0,0,2,8,1,1,0,0,0
1,2,1,1,2,0,0,1,0,0,0,0,0,0,21,1,0,0,3,0,3,1,1,3,2,1,0
0,2,0,0,4,0,2,1,37,1,0,2,2,1,1,0,1,0,11,1,14,0,1,1,0,0,0
75,1,2,3,1,1,0,0,5,2,1,1,1,0,0,1,1,0,1,0,1,1,0,1,0,13,0
0,4,1,0,0,1,0,4,1,0,0,3,5,16,1,0,1,0,1,3,0,0,0,0,6,0,0
0,0,1,0,0,0,2,0,3,1,1,3,0,0,1,2,3,2,1,0,87,0,2,4,2,8,3
1,1,2,1,1,9,1,1,1,2,3,0,2,3,4,2,0,1,1,2,0,0,0,1,1,5,0
1,99,2,0,1,3,0,0,1,1,1,0,112,5,0,1,0,3,2,0,0,3,1,0,0,0,3
3,0,11,2,1,0,2,0,22,1,0,2,4,0,4,0,1,14,1,0,0,5,0,0,1,0,0
4,2,0,2,1,296,3,0,0,0,0,0,2,1,1,0,5,1,0,0,0,3,2,0,1,1,0
0,5,1,15,1,3,3,0,1,1,0,0,0,2,0,1,0,0,1,1,0,0,0,1,1,0,0
0,1,1,0,2,103,2,0,1,0,2,1,1,0,0,0,1,1,3,0,1,0,0,2,2,6,26
0,0,3,0,1,0,0,0,1,2,0,1,1,21,2,0,4,0,0,1,2,1,0,2,0,0,2
1,7,0,1,0,23,1,1,2,0,1,0,3,0,0,2,1,1,0,0,1,1,0,2,3,0,6
0,2,0,8,6,0,3,0,0,4,0,1,0,1,1,2,0,0,1,0,1,0,2,2,1,0,32
0,1,5,2,0,0,0,0,1,0,0,1,0,0,1,1,3,1,11,0,0,1,0,11,1,0,2
2,0,4,0,1,2,1,5,0,0,0,1,0,1,1,0,1,11,1,3,2,1,2,2,0,1,1
0,2,1,4,1,1,3,0,1,3,3,1,2,0,0,1,0,1,1,1,0,2,2,0,0,2,26
0,0,4,31,1,4,1,3,3,1,0,5,0,0,2,2,0,8,0,0,0,1,18,2,0,0,3
8,0,6,1,0,1,0,1,5,0,194,0,0,2,0,7,0,3,26,1,8,0,1,1,0,1,5
1,1,2,0,2,2,0,2,7,0,2,0,1,0,0,0,1,0,8,0,5,4,4,1,1,0,0
2,1,1,5,0,1,2,0,0,41,0,0,0,0,2,45,0,0,1,6,0,2,1,214,0,0,0
1,0,0,1,0,1,1,0,1,1,0,0,0,1,4,1,1,2,0,3,5,1,0,1,3,0,0
0,1,9,3,0,0,1,0,0,0,1,0,0,1,0,1,1,1,2,0,1,0,1,1,0,0,8
0,4,0,0,0,4,1467,0,0,1,1,0,4,0,2,2,1,0,0,69,0,1,3,0,1,1,1
3,0,2,1,1,3,1,0,1,4,1,0,0,6,1,8,0,1,2,2,1,3,0,2,1,2,5
1,0,3,2,1,1,0,3,1,1,1,0,4,2,2,0,0,2,0,3,71,1,0,2,2,0,1
1,1,0,2,1,0,3,0,0,1,0,1,0,1,0,0,0,2,1,1,5,15,0,0,0,2,0
4,0,0,0,1019,3,4,0,18,9,0,2,0,0,0,2,2,0,0,0,0,0,1,0,1,4,23
1,2,57,0,5,0,2,0,0,1,1,1,15,1,2,0,3,0,2,2,0,1,0,2,11,1,2
16,0,0,1,1,23,0,0,2,11,1,2,4,1,1,21,0,0,0,2,4,0,0,6,1,1,0
0,2,0,1,2,0,0,0,1,2,3,4,2,1,1,5,1,0,1,0,0,0,0,2,2,1,0
8,0,27,1,3,0,0,5,0,4,0,1,2,2,0,2,0,1,0,0,1,0,1,2,3,0,1
2,2,2,0,199,1,0,1,0,2,1,4,37,1,3,0,1,0,31,2,0,0,0,2,0,0,0
0,0,3,6,0,2,1,23,2,0,1,0,0,1,6,0,1,2,1,2,1,0,0,0,0,0,4
2,1,3,1,0,2,0,0,11,1,2,2,1,0,0,1,0,12,2,2,1,1,2,0,0,0,0
1,2,2,17,1,7,5,0,2,2,1,2,4,2,3,0,0,0,0,0,3,1,1,2,0,0,8
7,0,2,0,2,1,3,2,1,0,0,19,1,2,0,0,6,4,0,0,0,1,0,1,1,1,2
1,0,2,1,1,1,1,0,0,1,2,0,0,1,1,1,2,1,3,5,0,0,0,0,0,1,0
186,2,1,27,3,13,2,1,0,0,2,3,1,1,0,3,2,91,0,1,1,0,4,11,1,0,0
4,7,0,1,0,5,0,0,3,0,0,1,0,8,0,0,5,1,0,1,1,18,0,1,1,0,5
16,1,0,0,1,2,2,0,0,0,0,0,0,1,2,3,2,1,0,0,0,2,1,0,1,0,2
2,1,3,0,1,2,0,1,2,0,8,0,0,1,3,1,0,0,7,0,0,1,1,2,0,0,9
0,0,1,1,15,0,2,1,0,0,11,1,3,0,1,0,5,1,5,0,0,0,0,0,1,3,0
1,1,1,1,0,1,14,8,0,3,0,1,1,1,3,4,9,2,0,1,0,1,1,3,1,4,0
7,1,4,3,0,29,0,2,1,1,7,2,3,1,1,2,1,4,33,0,1,0,1,1,2,1,1
0,0,1,0,1,9,4,0,1,1,0,9,0,1,0,0,0,0,0,0,0,0,1,0,1,2,2
3,0,9,0,119,2,1,1,1,1,1,8,1,1,2,0,14,2,0,3,2,1,2,1,2,1,1
0,3,4,0,2,0,1,0,0,6,0,2,0,0,0,13,2,4,2,1,1,0,1,0,0,0,3
2,0,1,1,1,1,0,15,20,0,0,0,1,6,1,0,1,1,1,0,0,0,0,0,0,1,5
2,2,2,35,2,6,1,5,0,2,0,3,1,0,1,2,1,0,1,1,0,1,0,2,1,1,12
0,0,1,5,0,0,0,2,0,11,1,5,1,0,1,1,0,1,0,0,0,0,0,2,0,0,0
1,0,0,1,0,1,0,0,4,24,16,1,1,4,0,3,0,6,0,3,1,2,0,1,0,0,0
1,3,1,0,2,7,0,2,0,12,2,2,1,1,1,0,0,1,15,1,61,0,2,0,0,1,0
0,0,0,3,1,0,1,2,1,1,0,0,0,0,1,0,2,0,0,0,1,0,0,1,3,1,3
0,1,1,0,1,0,4,1,0,0,0,0,1,0,1,0,1,0,5,1,9,0,1,0,0,2,1
3,4,2,0,0,0,65,0,1,1,13,0,1,1,6,0,8,0,0,0,1,1,0,2,0,0,0
0,3,0,3,10,0,0,0,5,0,0,0,0,1,0,100,0,0,1,1,2,1,1,1,0,1,5
3,4,3,3,12,1,1,0,3,2,0,2,2,2,2,7,0,1,0,0,4,0,2,1,1,0,5
0,5,0,15,0,2,3,6,0,1,2,1,0,2,1,1,15,0,1,1,1,13,1,0,2,0,0
6,0,0,1,3,1,0,0,1,0,2,4,0,1,2,1,1,0,0,0,0,0,1,0,1,0,0
3,6,0,0,0,0,1,3,2,0,0,1,5,1,0,0,1,0,4,2,1,0,0,7,0,0,0
0,1,0,0,1,2,0,1,4,4,1,1,1,2,0,0,0,1,1,1,0,0,2,1,0,2,0
1,0,2,0,0,0,6,0,5,0,1,2,0,0,0,0,0,0,1,0,0,3,0,2,3,0,0
3,4,9,0,1,1,12,1,2,6,1,0,1,0,0,0,0,7,18,1,0,0,0,0,0,2,4
0,0,1,1,2,0,1,0,0,5,1,0,1,10,1,0,1,2,1,5,2,0,1,0,10,0,0
0,2,3,3,0,0,0,2,0,1,2,2,1,0,2,2,0,5,1,1,1,2,0,1,2,2,0
3,2,2,2,0,8,2,1,3,0,1,0,7,0,0,1,1,1,0,0,1,2,0,1,1,0,1
1,2,3,0,0,0,2,4,1,2,2,1,0,6,1,2,1,0,3,1,1,2,0,2,0,1,4
0,0,33,2,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0
3,3,120,1,43,1,2,2,0,3,0,60,3,0,1,0,0,0,0,12,0,2,0,17,3,0,0
1,2,0,17,1,3,1,0,0,28,0,0,0,1,1,0,0,1,0,1,0,0,0,7,0,1,31
1,0,8,1,0,1,0,0,2,2,0,0,0,2,1,1,0,0,0,0,2,8,0,0,1,10,3
4,18,0,1,0,1,7,1,0,0,0,10,0,0,1,1,0,1,0,2,1,0,0,0,2,1,23
1,0,0,1,0,2,2,0,0,2,1,8,0,2,0,0,0,1,0,2,2,2,1,1,0,0,1
0,3,2,2,1,0,1,1,1,1,1,0,1,10,0,0,0,0,1,1,22,4,0,1,0,2,10
3,2,4,1,1,1,1,6,1,0,1,0,0,0,0,2,6,0,1,0,0,0,3,2,1,1,0
0,1,0,1,2,1,0,0,0,0,0,7,1,0,0,4,1,2,0,0,2,0,0,0,0,1,0
1,1,0,4,0,10,2,1,0,0,1,2,1,7,2,0,4,2,0,0,0,2,1,0,0,2,7
2,3,1,0,1,2,2,4,0,0,2,1,0,0,1,6,1,3,0,1,0,4,0,0,1,1,0
5,2,2,0,1,10,3,0,0,7,2,1,6,1,1,0,0,6,4,1,1,2,0,1,4,1,3
1,0,1,2,1,8,4,2,18,0,1,2,0,0,9,0,3,1,1,3,0,3,0,2,2,2,2
0,1,1,1,1,0,2,0,2,0,0,2,0,0,1,1,1,1,2,48,2,0,0,0,0,0,1
2,1,0,0,4,2,1,0,4,0,2,0,0,1,0,9,2,1,1,3,0,0,3,2,1,1,66
2,2,0,1,0,1,0,0,0,1,0,0,1,7,0,0,0,1,2,5,0,0,1,1,0,2,2
