1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,p
0,1,0,6,1,0,0,0,1,3,0,0,0,0,40,0,1,2,0,4,0,0,0,0,0,1,0
2,0,0,0,0,1,13,0,0,1,1,1,2,2,0,0,0,0,0,1,2,0,0,0,1,0,0
3,6,0,0,1,0,0,9,6,1,1,3,0,0,1,0,1,0,0,0,0,1,0,4,1,2,0
2,5,1,4,0,0,0,0,0,2,1,5,0,2,0,1,0,0,0,0,0,1,91,0,0,0,1
1,0,0,0,26,1,0,0,0,8,0,4,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0
0,0,1,0,3,0,0,0,1,0,0,1,0,2,1,0,3,0,17,3,0,0,0,2,0,0,0
0,0,1,3,0,0,7,0,1,1,6,0,0,0,0,0,0,1,0,2,1,1,0,0,0,1,19
0,4,1,1,0,1,0,0,1,2,0,0,1,1,0,1,8,0,0,0,0,2,0,0,25,0,1
0,1,2,1,0,0,3,1,1,0,0,0,0,0,0,0,0,1,0,0,49,0,2,0,0,2,2
0,0,0,1,13,0,0,0,0,3,4,0,3,0,0,2,3,0,0,0,0,1,0,6,0,0,0
2,1,2,1,0,0,1,1,0,0,3,1,0,0,0,2,0,15,0,0,0,0,0,1,1,0,1
7,0,2,0,0,3,0,0,0,0,0,2,1,1,0,0,0,0,0,1,2,1,0,0,0,0,0
1,1,0,1,2,0,1,0,0,0,0,5,1,0,1,3,2,0,14,0,0,1,1,20,1,0,1
1,0,1,4,1,0,0,0,0,0,0,0,0,1,0,0,2,1,3,1,0,0,0,0,0,0,0
1,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,1,0,3,0,0,3,0
0,1,0,3,11,0,0,2,4,1,0,7,2,0,3,0,1,0,0,1,0,1,0,0,0,23,1
1,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,9,0,0,0,6,0,2,3,3,2,0
5,0,0,4,0,1,0,0,5,0,3,1,0,0,14,0,0,0,1,0,1,0,0,0,0,0,3
3,0,0,1,0,0,1,0,0,6,0,0,1,0,0,2,4,1,0,0,1,0,2,0,2,0,0
2,0,2,0,1,1,1,0,1,0,0,0,10,0,1,3,1,0,0,0,2,5,126,1,0,1,36
0,2,3,2,0,5,0,1,0,86,4,0,0,1,1,3,0,1,11,1,1,1,0,1,0,0,4
1,1,15,0,20,1,2,0,0,3,1,0,7,0,0,12,0,0,8,1,1,0,0,1,5,1,0
0,3,0,3,3,6,1,0,0,0,0,1,1,0,0,0,0,1,21,0,1,0,0,2,1,0,2
0,1,1,11,0,2,0,1,2,0,17,12,1,2,2,2,1,0,0,0,1,0,4,0,1,0,3
0,1,0,1,1,0,0,7,0,0,0,0,0,0,14,1,1,0,0,0,0,1,0,0,0,1,0
0,1,4,0,2,1,1,1,0,18,2,0,0,1,0,0,0,2,1,6,2,0,2,0,0,0,0
0,1,6,0,0,0,1,2,0,0,0,2,0,0,1,0,4,0,0,2,3,0,0,0,0,0,2
1,0,0,2,0,4,1,1,0,7,0,6,1,1,0,0,1,0,1,0,1,0,8,0,0,5,1
0,1,0,3,0,0,0,2,0,1,4,0,3,0,4,1,0,0,0,0,0,0,0,1,0,0,1
1,3,0,0,0,3,9,1,0,0,0,0,0,34,2,6,0,51,1,0,2,0,1,0,2,0,0
0,1,0,0,0,0,0,12,1,0,0,1,1,2,0,1,1,3,0,4,0,2,0,0,0,0,1
0,0,3,3,1,0,0,2,1,0,0,2,1,0,1,7,0,0,0,0,0,0,0,6,1,0,0
