1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,p
2,0,0,2,0,0,1,0,4,0,0,1,0,0,0,0,2,0,0,0,0,2,0,1,5,0,10
0,3,0,3,1,0,1,0,1,0,36,1,0,14,2,0,2,0,0,1,0,0,0,0,0,0,2
5,0,1,2,0,8,1,0,3,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,1,3
0,0,0,2,1,1,1,1,0,0,0,1,0,0,0,1,0,5,0,0,0,2,4,0,0,0,211
0,0,2,10,0,11,0,25,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,12,1
0,0,1,0,0,0,3,0,0,0,0,0,1,0,8,0,2,0,2,0,2,0,0,1,1,0,4
0,21,0,0,0,0,0,0,0,0,9,2,113,10,1,0,0,0,0,0,0,1,0,0,0,0,0
16,1,11,0,22,0,0,0,2,1,0,0,1,0,1,0,2,1,2,0,0,0,0,3,0,1,0
5,0,0,0,1,0,6,0,0,0,0,0,1,10,1,1,0,0,1,0,1,0,11,8,0,0,2
1,3,2,0,0,3,0,0,1,0,1,0,0,0,0,0,1,2,1,0,0,0,1,0,1,0,1
0,6,1,1,6,0,0,1,0,0,1,4,1,2,2,0,1,0,0,6,1,0,0,0,0,0,0
0,0,0,1,0,0,0,42,0,0,5,0,1,1,0,0,0,0,13,0,2,0,0,1,5,2,12
1,1,0,1,1,3,1,2,1,0,1,0,0,7,0,0,0,0,1,1,0,0,0,0,0,0,2
2,0,4,1,7,0,0,1,0,0,1,0,0,4,4,0,0,1,0,0,0,1,0,0,0,0,0
0,0,0,1,0,1,2,0,0,0,2,0,0,0,1,0,0,0,1,0,0,3,1,0,1,3,15
90,0,2,0,0,0,1,0,0,1,0,0,0,3,1,3,0,0,3,1,2,0,11,1,0,1,3
0,0,0,1,1,1,0,0,1,0,0,32,0,0,0,6,3,1,0,0,2,1,0,0,0,0,0
1,1,3,0,0,1,0,3,0,1,1,1,1,13,0,0,0,1,4,1,0,1,0,5,1,2,0
54,1,3,0,0,0,3,0,0,1,0,1,0,0,14,3,1,1,1,1,0,0,0,0,0,0,3
