1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,p
8,0,0,1,0,1,0,0,0,0,0,1,0,0,1,5,0,3,1,0,8,0,0,1,9,0,0
0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,1,0,0,1,0
1,0,0,8,0,0,0,1,1,0,3,4,1,0,1,0,1,238,0,0,3,4,0,0,0,22,0
1,1,0,10,4,0,1,0,19,1,0,2,0,2,0,1,1,0,2,0,2,0,0,0,2,0,1
0,0,1,5,1,4,1,2,3,0,0,1,1,23,2,0,0,0,0,1,0,3,1,0,1,13,3
0,4,0,0,0,476,0,2,4,0,0,0,0,1,2,0,4,1,1,0,0,0,1,2,0,0,0
0,1,0,0,2,0,0,2,0,3,0,1,0,0,0,3,0,0,0,0,1,0,0,1,1,1,35
0,0,8,1,0,3,0,1,1,1,0,0,0,3,1,0,1,1,0,0,0,1,0,0,0,0,0
4,0,3,2,0,2,4,0,1,2,0,0,7,49,0,12,0,0,0,0,0,2,7,1,0,0,5
0,2,0,6,1,1,0,0,1,3,0,1,0,3,0,1,0,9,40,2,8,0,0,1,0,0,0
9,0,4,0,1,2,0,0,3,7,1,1,0,0,0,0,0,1,0,1,4,0,6,0,1,1,2
6,1,2,11,1,0,0,0,1,0,0,0,2,0,1,0,0,5,0,0,8,0,1,2,5,0,0
0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,1,4,0,0,3
1,0,1,0,10,6,5,0,0,0,0,0,1,0,1,0,0,4,1,2,0,0,1,0,1,0,5
0,2,1,0,2,0,1,1,12,0,1,0,0,2,0,0,0,4,0,0,3,1,0,0,0,1,2
1,1,1,1,1,0,0,0,2,0,12,1,0,1,0,0,0,0,3,3,0,2,1,0,0,0,0
1,1,0,0,14,0,2,2,0,10,1,0,0,0,2,0,2,5,0,0,1,1,0,1,0,0,0
0,0,0,0,0,1,42,0,1,1,0,1,0,0,0,0,8,0,1,0,0,0,18,0,0,0,3
0,1,0,1,0,0,1,1,3,3,0,2,2,0,3,0,1,1,0,0,1,0,4,3,3,0,1
2,1,0,0,0,3,7,3,2,121,1,0,0,1,5,0,1,16,1,0,7,0,0,1,2,0,2
