1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,p
10,5,5,1,0,0,1,0,1,2,5,2,0,33,1,0,1,0,0,0,1,0,1,0,3,2,1
1,0,0,2,0,1,1,1,0,0,0,1,0,80,2,10,1,0,1,1,0,0,0,0,0,2,0
0,5,0,0,0,1,0,0,0,0,0,0,5,0,1,1,0,0,0,0,0,0,2,0,0,0,0
0,0,2,1,0,1,1,1,1,1,0,11,0,1,1,1,0,28,2,6,0,0,3,0,1,2,2
1,0,0,1,1,2,1,2,0,147,2,0,0,0,2,1,1,0,1,0,0,0,0,2,0,2,0
0,52,1,0,1,0,4,54,0,1,2,0,6,0,0,0,0,0,5,0,0,0,6,0,0,3,0
0,1,17,1,3,1,6,2,0,1,0,0,2,1,1,2,2,0,0,0,0,0,0,0,1,15,15
5,1,2,8,1,2,0,38,0,2,1,0,0,2,1,2,3,0,2,0,2,0,0,0,0,1,0
2,4,945,0,1,0,4,16,0,32,0,1,1,3,75,7,0,7,2,0,0,0,1,10,1,0,0
6,1,121,2,2,0,24,0,5,1,4,2,2,0,0,1,1,0,1,0,1,0,0,1,2,1,2
0,0,0,0,0,1,0,0,1,0,0,8,1,2,0,0,0,0,0,0,0,1,1,42,0,0,0
0,0,0,0,1,1,1,0,2,2,1,7,0,0,2,2,2,16,2,0,0,0,0,0,0,0,0
18,2,0,1,1,9,0,0,2,1,0,922,0,0,1,0,4,0,3,1,0,0,0,56,0,2,12
1,0,0,1,1,0,0,1,0,1,1,0,1,1,3,1,0,0,7,4,1,1,0,0,2,0,0
1,0,0,7,0,1,0,3,1,0,0,0,0,0,1,7,2,1,0,0,0,0,1,0,0,0,0
0,1,1,0,0,0,3,0,0,1,0,0,2,0,0,0,2,0,0,1,0,0,0,2,1,0,2
1,1,2,26,1,0,3,0,0,0,1,1,1,0,0,2,0,1,2,1,12,0,1,0,1,0,1
0,0,1,1,0,5,0,0,0,1,5,0,0,2,1,0,0,45,0,32,0,0,2,0,0,0,0
0,0,1,0,0,1,0,4,1,0,1,0,1,162,1,6,0,10,0,19,0,10,1,0,5,0,4
2,2,0,2,7,5,2,7,1,0,0,1,2,0,0,4,2,1,1,2,2,2,1,187,0,1,2
0,2,1,18,0,2,0,1,0,1,1,2,0,0,2,0,0,3,1,6,0,0,0,16,18,0,2
3,1,0,154,1,2,2,149,0,0,0,1,1,0,0,1,2,1,1,19,0,0,0,6,0,0,4
0,0,0,0,1,0,3,0,0,1,4,0,1,3,3,3,1,1,0,0,2,0,0,0,1,0,3
8,0,2,1,1,0,1,0,7,0,2,2,0,0,6,1,0,1,0,1,0,0,0,0,4,2,0
0,0,0,1,0,2,1,0,0,0,48,0,2,18,0,0,0,1,83,0,0,1,2,0,0,0,0
0,3,0,0,0,2,3,0,1,0,8,1,0,0,0,0,0,11,1,0,1,0,1,0,0,2,1
1,4,1,0,0,1,1,3,0,0,53,1,1,0,0,0,1,1,0,0,0,2,0,0,1,0,0
0,2,6,1,0,3,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3,5,2,0
0,0,0,0,1,6,0,10,1,0,1,0,0,2,0,0,1,1,46,0,0,0,1,0,0,0,2
0,2,0,0,1,2,0,1,1,0,0,1,0,3,3,9,1,0,0,0,0,1,1,1,5,1,0
2,12,1,0,0,3,1,0,5,1,1,0,13,12,0,2,1,2,0,2,2,1,8,0,1,1,47
2,2,4,11,0,0,0,1,1,0,0,4,0,0,0,1,0,7,0,0,0,33,0,33,0,0,2
1,0,4,1,0,1,1,2,3,0,0,0,0,0,0,0,4,1,1,0,51,7,1,1,20,0,0
0,1,0,0,31,0,0,1,0,1,5,2,1,1,1,0,0,0,0,0,0,1,0,0,2,0,0
0,14,1,2,0,0,3,0,2,3,0,6,1,1,5,1,1,1,0,0,4,11,1,0,1,0,0
0,0,12,0,1,1,4,0,2,0,2,4,2,0,1,0,2,0,1,1,0,0,1,0,0,2,4
0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,11,0,0,0,4,1,0,0,0,2,1
31,0,27,1,1,0,6,0,1,0,4,15,1,1,0,0,2,0,0,1,6,0,0,0,1,1,1
12,1,0,2,1,1,0,5,1,1,1,1,1,0,5,0,1,9,3,0,0,2,2,0,1,0,5
0,0,10,0,0,1,1,1,1,2,0,11,1,2,0,0,0,0,2,0,1,2,0,0,0,0,6
1,0,0,20,0,0,2,2,0,1,4,8,1,0,5,2,1,3,5,0,0,0,2,1,0,0,9
6,0,2,0,2,1,0,0,0,2,5,0,0,0,0,1,0,4,0,2,0,57,2,0,0,0,1
