1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,p
0,1,0,0,1,17,0,1,1,13,2,0,1,3,2,1,0,1,0,0,0,1,135,0,3,0,39
0,4,3,0,3,2,0,0,17,0,0,6,1,1,1,0,0,1,0,0,10,0,2,5,0,0,5
1,1,0,3,6,1,1,1,0,2,3,13,4,2,1,1,2,0,1,0,0,0,0,0,2,0,7
0,1,0,0,0,1,0,0,1,3,0,0,14,1,0,1,1,2,13,1,0,1,1,0,0,0,5
3,1,5,0,11,1,0,4,8,9,1,8,3,0,0,0,1,6,1,1,67,0,0,0,2,2,5
0,0,0,0,3,0,0,0,2,0,0,1,0,4,2,0,0,1,4,47,0,1,2,0,1,0,0
0,1,27,1,0,2,0,215,5,5,0,2,10,1,2,6,0,0,0,1,0,2,0,0,2,0,0
6,1,0,2,7,1,0,0,0,1,2,2,0,0,1,0,0,0,4,3,0,1,1,5,1,2,1
0,0,1,2,11,3,0,0,1,2,6,0,2,0,0,0,0,0,9,0,4,1,1,0,1,3,2
0,8,20,1,1,1,1,1,0,1,3,0,0,0,1,0,0,1,0,0,0,4,5,2,1,0,1
0,0,1,0,1,8,0,2,0,0,2,1,1,0,0,1,8,1,0,0,0,0,1,0,2,0,1
1,0,0,2,0,0,1,4,4,1,5,0,19,0,1,2,0,2,4,5,4,0,55,1,1,1,46
0,0,1,0,0,1,2,0,0,2,1,0,3,1,13,0,2,1,0,0,0,54,1,22,0,0,7
14,0,4,5,6,1,0,0,1,1,1,1,0,1,0,0,0,37,3,1,0,12,14,2,1,1,4
0,74,17,2,0,3,1,1,12,0,0,11,0,0,1,0,0,0,2,1,0,0,2,1,1,1,14
2,0,1,3,0,9,0,0,2,5,0,2,1,0,0,0,0,0,0,0,1,2,0,0,0,0,10
0,0,2,0,0,2,1,0,0,4,0,3,0,0,0,1,1,0,0,1,0,0,0,3,0,0,0
1,1,0,0,3,0,1,2,4,0,1,0,1,1,0,0,1,0,1,1,1,1,0,7,1,0,14
0,0,0,0,1,0,0,1,0,1,0,1,0,0,2,1,1,2,1,1,0,2,0,0,1,0,99
2,7,0,0,0,2,0,3,0,1,0,1,1,1,0,1,1,1,0,0,1,0,5,3,4,4,2
4,0,0,2,4,2,0,3,2,2,0,1,0,2,0,3,0,6,2,1,1,0,1,0,0,0,4
1,1,13,2,0,1,1,20,0,1,1,3,0,0,1,2,1,0,0,2,0,5,1,3,6,1,0
0,2,0,0,0,2,1,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,3,2,5,0,0
0,0,1,1,0,3,1,5,12,0,0,2,1,0,0,2,1,2,2,0,0,0,0,3,1,2,0
1,1,4,3,0,6,69,2,0,0,0,4,1,0,0,2,0,0,0,1,0,0,0,1,0,1,0
0,0,8,1,1,1,1,25,0,0,2,0,0,3,0,0,0,2,0,0,3,1,1,1,0,0,1
1,0,0,0,0,2,1,3,3,0,0,0,0,1,1,1,2,0,0,0,0,0,259,0,0,1,16
1,7,1,0,2,1,0,0,2,0,1,1,2,0,1,0,2,2,1,1,2,1,8,0,0,1,0
0,0,2,2,0,0,6,1,1,1,3,1,0,1,3,3,0,1,0,8,0,1,0,3,6,4,0
3,1,3,2,12,1,3,0,4,1,3,2,0,2,0,0,0,2,0,5,16,6,0,1,0,0,1
2,8,0,1,1,5,1,1,3,1,0,0,1,1,1,0,0,0,0,2,0,0,0,1,1,2,1
2,2,3,2,3,0,16,0,14,1,1,0,0,61,4,1,1,0,1,10,0,10,0,1,1,10,0
0,1,0,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,8
3,0,0,6,2,1,1,2,0,3,0,1,1,2,1,0,2,95,0,0,0,0,0,0,1,0,6
0,1,0,15,1,0,2,0,1,1,2,0,1,1,0,2,3,0,10,0,0,2,0,6,4,0,4
0,1,1,6,0,1,0,1,0,0,1,1,0,2,2,2,0,5,1,2,0,0,0,4,0,1,0
1,4,0,1,0,2,1,0,7,2,0,0,0,0,13,1,1,2,1,3,0,0,0,0,0,0,0
0,1,1,1,0,0,5,0,1,1,0,4,2,1,0,1,1,0,3,0,0,0,0,0,0,1,0
0,0,0,2,3,1,0,0,0,0,2,2,0,3,1,0,0,0,1,1,0,0,91,0,1,1,1
1,6,2,1,0,2,0,37,0,1,0,1,4,0,2,1,2,2,2,1,1,5,0,0,3,1,0
14,1,0,2,0,0,3,0,3,1,0,0,1,0,0,0,0,2,0,0,1,2,0,1,9,1,0
3,2,0,1,3,2,1,0,0,1,1,1,0,0,2,0,0,1,0,1,2,1,0,1,1,1,5
0,0,1,0,3,9,0,0,0,3,0,0,1,3,2,1,1,2,1,2,0,0,1,3,1,3,0
1,1,1,2,1,0,0,0,0,0,1,0,0,0,1,5,2,2,0,2,0,1,4,0,1,0,2
89,0,0,0,29,0,0,1,1,1,1,3,3,1,6,0,2,1,0,0,1,1,16,0,0,7,0
0,1,0,6,3,0,0,24,0,1,0,1,2,1,0,0,0,1,0,1,0,1,2,1,0,120,13
1,1,0,9,1,1,0,2,0,4,1,1,0,0,2,0,2,0,0,11,0,0,1,0,1,1,2
