1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,p
0,0,0,0,0,0,0,3,2,0,2,0,0,0,0,0,2,7,2,0,0,0,0,1,1,0,3
1,3,0,0,1,0,0,0,2,0,0,1,0,0,1,1,0,0,4,0,0,0,2,2,0,1,1
11,1,1,0,0,7,0,1,3,0,1,4,17,1,2,9,3,0,1,1,2,0,1,1,612,1,1
0,0,6,1,0,2,1,0,0,1,1,1,78,0,2,4,0,0,0,20,0,1,16,1,0,1,2
0,1,1,2,6,1,1,0,0,0,1,0,1,0,1,0,0,6,0,2,0,0,0,13,2,0,1
2,1,4,3,0,11,0,0,4,1,1,1,1,1,3,8,0,3,1,1,0,1,0,1,1,3,2
0,1,0,1,2,0,10,2,0,2,1,0,0,0,0,3,2,0,1,0,1,0,24,0,0,1,1
0,5,1,4,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,57,1
0,1,3,1,0,1,3,6,2,0,2,0,1,1,5,6,1,1,0,3,138,1,2,0,1,0,25
0,1,1,47,0,1,1,0,16,2,0,0,1,4,12,10,0,0,1,0,4,1,2,0,1,0,1
0,0,36,3,2,2,1,0,1,2,1,0,2,1,0,0,0,0,0,0,0,0,0,2,2,1,2
0,0,3,1,9,0,6,3,1,40,0,0,0,1,1,1,0,4,1,1,2,0,70,0,0,0,1
3,2,0,0,0,0,1,0,0,3,5,20,4,1,1,1,0,1,10,2,0,0,0,2,1,10,14
4,1,1,19,0,0,0,0,3,0,3,0,0,1,1,1,3,1,0,0,0,14,41,2,2,2,3
1,0,1,0,0,1,7,1,1,1,0,0,2,0,10,0,1,0,0,2,0,0,31,0,3,1,8
1,1,0,1,1,0,0,0,0,2,6,0,2,1,24,0,0,1,1,0,0,1,0,0,11,0,0
0,1,3,2,4,4,0,1,2,1,1,2,2,1,0,0,3,0,1,0,0,2,3,1,2,0,0
0,1,1,1,0,9,2,0,1,0,0,1,1,2,1,0,2,0,1,3,1,2,1,0,0,0,0
1,1,44,0,6,1,1,1,1,1,2,0,0,0,0,8,0,0,3,1,0,1,1,0,6,1,0
1,0,23,0,0,21,4,1,0,0,0,1,1,1,1,6,0,1,0,1,1,0,0,0,0,1,1
0,0,0,1,3,3,0,2,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,2
1,5,1,259,256,5,3,0,1,0,3,2,3,0,0,0,0,1,1,1,0,1,1,2,0,2,0
0,3,1,0,2,7,0,0,6,3,25,1,0,1,1,0,0,150,0,1,3,2,9,1,1,2,1
8,1,1,0,1,6,2,0,0,1,14,2,0,1,0,1,0,65,0,0,0,1,1,0,1,0,1
1,0,2,2,1,0,2,1,0,0,0,1,0,0,0,5,1,3,1,2,1,0,0,0,2,0,0
1,0,0,0,0,0,2,8,3,1,0,0,1,1,0,0,1,0,6,0,0,0,20,2,0,0,0
4,3,1,3,0,0,0,2,20,0,0,0,2,1,0,4,1,1,0,0,0,0,2,1,0,4,39
0,0,4,1,0,2,0,1,6,1,0,0,1,0,6,0,1,2,2,0,0,8,1,1,1,0,15
0,1,0,54,1,12,0,0,1,1,1,0,1,0,0,2,0,2,32,2,1,1,1,0,1,0,0
0,4,0,0,1,0,0,0,4,1,1,2,2,0,0,0,0,99,11,0,2,1,2,0,0,0,2
0,0,0,0,14,1,0,0,1,1,1,0,7,0,1,1,2,1,2,2,2,10,0,0,80,74,3
1,3,0,2,6,8,2,1,5,0,0,0,3,1,0,0,0,24,1,2,1,1,0,1,0,1,0
1,4,1,1,1,2,0,5,0,0,0,1,2,0,0,0,0,0,1,0,1,1,0,1,1,4,0
0,0,0,1,2,34,3,0,1,2,2,1,18,1,2,0,3,0,0,4,0,1,2,0,0,1,2
0,4,0,1,0,0,12,0,2,0,1,0,1,1,0,0,4,0,2,0,0,1,1,8,0,0,6
1,0,1,3,0,0,1,2,1,3,0,0,5,1,5,1,0,1,2,4,0,0,1,4,1,1,2
2,1,0,0,17,7,0,0,24,1,0,0,0,0,1,1,0,1,1,0,2,2,0,0,0,0,0
1,2,0,2,25,1,2,1,1,2,0,0,3,0,4,0,1,0,0,1,0,0,3,3,1,3,0
0,8,0,1,2,0,1,2,0,0,20,5,0,2,0,0,0,1,0,1,10,0,0,1,0,0,1
0,0,1,0,1,0,0,1,4,16,2,0,0,0,2,0,0,0,0,0,1,1,1,0,3,1,1
2,1,0,1,2,1,27,0,9,1,1,0,1,1,2,0,2,0,0,6,1,0,1,0,1,0,2
0,0,4,20,3,0,1,2,0,0,1,6,0,2,0,0,0,6,3,0,2,0,0,1,2,0,12
6,0,1,7,2,0,0,0,3,0,2,1,1,0,2,1,0,0,0,0,0,1,0,0,1,3,0
0,1,5,2,0,13,0,1,0,0,1,4,21,49,0,0,0,1,1,0,0,1,6,2,1,2,9
2,5,0,1,7,1,0,2,0,5,1,1,3,5,0,0,0,1,1,1,1,0,2,0,2,0,0
2,1,0,3,1,3,0,0,2,0,1,0,1,0,1,0,3,0,0,3,1,21,0,5,0,0,15
1,14,4,0,2,0,0,1,4,3,24,1,0,0,2,2,1,1,1,0,7,5,0,0,1,1,8
0,1,0,1,1,5,1,0,1,0,0,0,1,2,0,1,1,0,1,6,1,0,2,2,0,0,3
0,0,2,1,0,0,0,2,9,2,0,0,1,0,0,0,1,0,1,0,1,1,0,1,2,0,0
28,1,0,1,0,0,0,1,2,1,0,3,1,1,0,0,1,1,0,3,0,0,3,0,1,0,1
0,3,3,2,0,1,0,4,1,8,0,3,3,2,2,0,1,0,2,0,0,0,0,1,0,0,1
0,0,0,0,11,50,68,1,0,4,0,0,12,0,0,1,0,0,0,0,1,0,1,0,2,0,1
0,0,6,1,0,0,11,0,0,1,0,0,0,0,0,0,0,0,2,0,3,0,1,2,1,0,7
0,2,4,21,0,0,0,2,2,1,0,3,0,2,6,2,0,1,0,0,0,0,0,1,1,1,0
0,18,1,1,0,0,0,3,2,0,0,0,0,1,6,2,1,1,2,0,3,0,1,2,75,6,0
1,1,7,2,1,0,6,2,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1
3,0,2,0,0,2,1,11,1,0,0,1,5,0,1,1,1,12,1,1,1,0,1,0,0,1,4
1,3,0,3,1,2,3,0,0,0,2,0,0,0,2,0,0,1,3,0,7,3,0,1,1,0,4
3,1,6,0,99,1,0,0,3,2,1,2,1,3,6,0,0,0,3,2,2,0,0,0,0,0,0
2,37,2,3,2,1,1,0,0,0,0,12,2,1,1,0,1,4,0,3,0,0,0,0,0,3,1
0,0,1,1,4,0,1,1,2,0,3,5,1,1,0,2,1,2,1,1,3,0,1,0,0,1,1
1,2,4,0,0,1,4,0,0,60,0,1,2,1,0,0,5,0,1,1,1,3,1,0,0,1,5
35,1,1,0,3,0,3,0,0,0,3,1,0,1,2,4,6,3,0,35,13,1,2,2,0,0,4
0,1,0,1,0,1,1,0,1,1,0,11,0,4,1,1,1,0,1,15,0,0,1,0,1,1,0
2,1,0,2,0,2,1,2,1,0,0,2,0,0,0,5,0,0,0,1,1,14,0,3,2,1,4
0,4,1,1,1,2,0,0,19,13,0,1,1,0,60,2,0,0,0,0,1,0,1,3,2,1,6
0,1,1,2,0,2,75,0,2,0,8,2,3,1,0,1,0,0,0,1,1,0,0,1,0,0,17
2,1,6,0,0,0,0,3,0,0,0,4,0,0,0,1,0,1,1,1,1,2,0,1,1,0,0
10,1,0,7,1,4,0,1,0,1,2,1,0,1,0,0,1,0,1,0,2,1,1,1,0,1,1
2,1,0,0,0,1,50,2,5,3,1,1,1,0,2,1,0,0,6,2,1,0,0,0,0,2,0
2,0,1,19,8,2,0,0,3,9,6,0,1,0,1,3,0,0,1,1,3,0,0,0,0,0,16
0,0,1,1,1,2,0,0,0,2,1,4,0,0,0,0,0,0,0,2,1,0,1,1,1,2,1
1,1,1,2,2,1,0,1,7,9,3,1,6,11,1,2,2,3,0,0,0,0,2,0,0,4,1
1,1,0,1,4,2,1,1,0,1,0,41,0,7,0,1,51,4,3,2,0,1,0,0,2,1,3
1,2,1,1,0,1,1,0,0,1,0,1,0,1,2,1,0,1,0,1,0,1,4,0,0,1,0
0,1,1,2,0,0,0,0,0,0,1,2,2,0,1,20,2,1,0,1,0,0,0,0,0,1,3
3,1,1,2,0,0,3,1,0,2,1,0,2,4,0,0,9,1,0,50,0,3,1,0,9,51,3
0,0,2,2,15,4,5,185,0,2,2,0,1,1,0,1,0,0,19,0,0,0,1,0,0,0,9
3,17,3,1,4,3,0,46,0,0,0,0,0,0,0,3,0,1,1,1,0,1,0,3,0,3,0
1,1,1,0,0,2,0,0,24,1,0,5,0,0,0,2,0,1,1,0,3,4,0,8,0,0,2
0,0,1,2,0,1,3,0,1,0,0,0,0,2,1,0,0,1,2,3,6,0,3,7,0,0,9
0,1,0,65,0,0,1,0,0,3,3,1,0,1,2,1,1,2,0,1,0,1,2,0,1,0,2
0,2,0,5,1,1,3,1,1,0,0,0,0,0,0,2,0,5,0,1,0,0,0,0,0,0,3
0,1,0,1,0,0,1,0,0,0,1,3,1,2,2,0,0,0,1,3,1,2,0,0,0,1,0
3,0,0,2,3,1,0,1,4,1,1,2,1,1,1,1,1,2,2,1,0,1,0,1,5,1,1
1,1,1,1,0,0,5,95,2,2,71,0,3,0,2,0,1,1,2,0,1,0,0,0,1,0,1
5,1,0,0,1,4,0,1,3,2,1,0,0,0,1,0,0,5,1,0,0,1,0,3,0,0,0
0,0,0,0,0,2,0,0,1,1,1,2,0,6,1,5,1,1,0,1,4,3,1,1,0,0,0
3,0,1,1,0,6,1,0,1,1,1,2,2,0,0,0,1,0,1,13,0,1,0,22,0,0,0
225,0,16,1,14,0,0,5,1,0,0,2,0,1,0,2,2,1,4,4,2,3,0,54,0,0,0
2,15,1,0,0,11,1,7,0,1,1,1,0,1,0,1,5,0,2,0,1,2,1,1,0,0,5
0,0,0,1,1,2,0,0,6,0,7,1,2,1,2,1,0,1,14,1,1,2,0,0,2,2,0
0,4,2,0,0,0,0,2,0,2,9,2,1,1,1,0,0,0,0,0,0,0,3,0,0,4,0
0,7,1,0,2,0,4,0,2,0,1,0,1,0,2,0,0,0,0,1,0,0,1,1,8,55,2
0,2,6,0,0,2,1,2,1,1,0,0,0,1,2,6,0,5,1,1,0,0,0,6,0,2,1
8,2,0,1,0,0,0,0,30,1,5,1,6,1,1,1,1,1,3,3,2,0,0,0,0,1,0
0,0,12,0,0,0,1,1,7,2,0,1,4,0,4,2,0,0,2,0,2,2,1,0,1,5,9
