1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,p
2,2,8,3,2,3,2,2,1,4,0,1,2,2,1,0,12,0,1,77,2,1,1,0,0,1,0
1,5,1,0,0,2,3,7,1,0,0,0,0,1,2,1,5,1,8,17,3,1,1,2,2,2,5
1,2,0,1,1,2,2,0,0,1,2,0,5,1,1,0,0,0,2,2,9,0,2,1,1,1,5
0,0,8,0,0,5,1,1,3,1,3,0,1,2,1,1,0,0,1,0,0,0,3,1,15,0,76
7,1,1,18,4,0,0,6,0,2,0,1,0,0,1,0,0,3,0,0,3,0,3,0,0,1,600
0,0,1,9,1,1,0,3,7597,0,1,3,2,3,5,2,0,3,0,1,1,0,0,0,0,0,1
0,0,0,1,0,5,2,1,1,1,5,1,0,0,0,1,1,0,2,1,0,15,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,2,1,0,2,2,1,2,0,1
0,0,0,0,0,1,0,0,4,0,1,0,0,0,2,1,1,1,29,1,2,1,0,3,0,1,1
1,0,1,1,0,0,1,3,0,0,2,1,0,0,0,2,0,0,0,2,2,35,0,1,0,2,70
14,13,2,1,0,0,2,5,1,1,0,5,0,1,3,0,1,0,0,0,0,1,0,0,1,6,0
0,0,2,1,1,1,2,12,1,0,0,0,0,8,1,0,0,1,2,4,1,2,2,2,0,4,4
1,1,0,4,3,10,2,0,26,1,1,2,1,1,0,1,2,0,1,0,0,0,1,2,0,0,0
1,1,0,0,1,0,0,0,2,1,6,1,1,6,0,1,1,1,3,2,3,1,2,0,1,1,1
2,0,1,1,0,1,1,0,0,0,2,0,9,6,0,1,0,0,0,1,1,0,1,4,2,0,4
7,4,87,3,6,0,0,1,5,42,1,2,9,1,0,6,0,1,0,0,1,1,0,0,0,1,0
0,1,1,3,0,2,0,0,0,2,1,1,2,1,0,1,0,1,0,0,0,1,0,1,0,0,2
0,2,1,0,0,4,0,2,0,2,1,29,0,1,1,1,0,1,0,1,0,1,0,2,1,13,0
1,3,5850,0,1,0,0,3,0,7,1,1,0,1,0,2,1,0,1,6,1,0,0,0,2,2,4
0,1,2,0,1,0,2,1,0,1,0,4,3,5,0,0,2,0,29,1,0,21,2,0,3,0,103
2,1,0,2,1,0,0,0,1,0,30,1,1,2,1,0,0,0,0,5,1,1,1,1,1,3,1
2,0,0,1,1,0,1,0,0,0,0,9,11,2,0,3,2,0,0,2,0,0,0,0,0,0,4
5,0,1,1,0,0,0,0,0,1,4,1,1,1,2,0,1,0,0,0,0,0,0,0,0,4,552
0,1,3,2,0,1,3,1,2,1,0,5,1,0,0,1,1,0,0,2,1,6,2,0,0,0,2
13,5,0,1,2,1,0,3,1,0,0,1,3,1,0,1,1,1,0,0,1,0,0,0,0,1,3
0,9,0,9,2,13,3,1,0,1,0,0,3,1,124,0,1,0,0,2,1,1,2,3,1,1,4
0,20,0,3,17,1,2,0,1,1,1,4,0,0,1,3,1,2,0,0,2,0,0,2,1,1,6
2,0,0,0,1,5,0,0,3,26,0,1,0,0,1,1,1,0,1,2,0,1,6,9,0,0,0
0,6,2,1,0,0,0,5,0,2,1,0,0,1,0,0,0,0,1,1,2,1,2,1,1,1,0
4,1,2,16,1,3,0,1,8,0,1,1,0,0,0,56,1,2,0,0,0,1,0,2,1,0,0
0,4,2,5,0,2,0,0,0,1,0,1,0,1,37,1,0,16,1,4,0,1,3,1,0,1,0
4,0,0,13,2,3,0,0,1,16,1,0,0,0,1,0,3,0,0,8,0,1,1,5,0,7,100
1,1,0,2,2,1,1,0,0,1,1,1,5,11,0,2,1,2,18,0,0,7,1,0,0,2,1
2,1,0,2,0,0,1,2,4,1,2,0,0,3,0,6,0,0,1,4,2,1,1,1,0,2,1
1,2,0,5,7,0,3,2,0,0,0,0,68,4,1,1,4,0,0,0,0,0,0,0,0,1,1
2,4,2,1,1,3,1,0,4,1,4,2,0,0,28,2,0,0,2,0,0,0,0,24,0,1,0
2,1,1,0,0,4,4,0,102,0,1,0,2,2,1,5,0,1,0,2,0,0,1,9,0,2,0
6,1,0,1,6,0,2,2,5,0,0,80,2,0,2,0,0,1,3,1,0,0,0,0,0,1,1
1,0,1,4,1,3,0,0,0,1,2,1,2,2,4,3,3,1,0,1,1,0,1,0,0,1,0
