1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,p
0,0,2,3,0,1,1,0,6,0,0,0,0,0,0,0,1,4,0,2,0,0,0,0,0,0,0
30,1,1,0,0,0,1,0,2,6,0,5,1,0,0,0,0,2,0,1,0,0,1,6,1,0,0
0,0,1,0,11,0,0,0,1,0,6,2,0,1,0,1,1,0,0,0,10,0,0,38,1,5,3
0,2,0,1,0,5,0,0,1,106,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,14
0,0,1,0,0,1,2,1,0,2,0,1,1,0,1,2,1,0,0,0,0,1,0,0,1,3,0
0,2,1,3,1,0,0,0,0,1,0,0,0,1,1,2,2,0,1,1,1,0,1,1,0,0,226
2,6,0,0,0,0,0,4,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,4,0,1,5
5,0,0,0,2,0,0,0,0,0,0,0,0,1,1,7,0,0,1,1,0,1,1,1,1,0,1
1,5,9,1,0,101,1,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,2,1,0,0
3,1,2,0,0,0,0,0,0,10,0,0,1,0,0,0,9,1,1,0,0,1,0,0,2,0,0
0,4,1,0,0,0,0,1,4,5,13,0,0,0,1,0,0,0,0,4,5,0,0,0,1,1,6
1,1,57,1,1,4,1,8,0,0,3,1,3,0,1,0,1,0,0,11,0,1,9,0,1,1,1
0,0,0,8,1,1,1,0,0,0,1,0,0,0,0,0,2,0,2,0,0,6,1,1,1,0,4
1,14,4,0,0,3,2,0,2,1,0,1,2,1,0,4,2,0,2,0,0,0,0,0,1,1,1
6,1,1,0,4,19,2,0,1,0,1,4,1,0,49,67,0,0,1,0,1,1,0,0,0,3,0
0,0,1,699,0,0,1,0,7,0,0,1,2,1,1,0,0,1,2,1,1,0,0,1,1,0,1
0,0,0,0,5,0,0,1,1,0,0,0,1,28,0,0,5,1,3,0,0,0,2,1,0,0,4
0,1,0,0,2,207,2,2,0,0,0,0,1,0,0,0,3,1,1,0,0,0,0,1,2,1,21
0,0,2,0,1,20,1,0,0,54,0,3,0,0,3,1,2,0,0,0,1,2,0,33,0,4,2
2,1,3,0,2,0,0,1,1,1,0,8,0,0,1,3,0,0,1,8,6,0,2,1,0,0,0
0,0,0,1,0,1,1,3,1,0,0,15,1,0,2,11,2,2,184,1,2,0,2,0,0,0,0
1,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,3,1,4,0,0,1,2,0,0,0,1
0,1,1,0,0,1,0,1,0,6,28,0,1,1,0,1,0,2,8,1,0,0,2,0,0,0,0
0,0,8,0,2,2,2,0,2,5,1,0,0,5,2,0,0,2,0,14,0,1,0,0,0,0,2
0,3,0,0,2,2,2,1,0,0,0,2,1,0,58,0,1,0,9,0,2,2,0,3,1,0,0
0,0,0,0,0,8,2,3,0,0,0,2,0,17,1,1,2,0,1,7,0,1,0,1,0,0,16
1,0,0,0,0,1,1,0,1,0,1,1,2,0,3,1,0,2,1,2,0,5,4,18,2,1,34
0,0,1,0,0,0,1,2,0,1,2,1,1,0,0,0,67,0,7,0,0,2,2,0,0,25,1
0,1,2,0,0,2,2,0,0,0,1,0,1,0,0,2,0,1,1,0,1,2,4,6,1,1,2
0,0,1,0,0,2,0,1,0,1,0,1,0,0,1,2,0,0,246,27,1,0,0,2,0,29,0
0,2,0,9,0,0,2,1,11,16,0,0,1,0,2,43,1,0,0,0,0,0,0,2,3,0,0
0,0,1,0,1,1,0,5,0,4,1,5,0,0,1,1,0,1,6,0,0,0,0,0,0,0,21
0,0,0,0,17,4,2,2,0,2,0,1,0,1,1,2,1,11,14,1,0,1,0,3,4,0,6
134,3,0,0,0,1,1,0,5,4,0,0,1,5,3,1,0,1,0,1,3,0,1,3,0,0,0
0,2,0,1,11,1,1,1,0,1,0,1,2,1,0,0,0,0,1,0,14,1,0,0,0,0,2
1,7,0,1,0,0,0,0,0,0,1,1,2,0,0,0,1,0,0,3,2,0,0,0,0,0,7
