1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,p
4,1,1,2,4,0,1,1,1,0,126,1,2,1,0,5,0,350,1,1,1,0,1,0,1,0,0
0,1,1,9,4,1,2,0,255,0,3,2,1,0,2,1,0,0,1,1,0,0,1,0,0,1,2
0,5,15,0,2,0,0,0,3,9,0,0,3,3,0,0,2,1,0,4,14,0,1,13,1,0,1
3,0,1,0,0,4,3,22,0,9,1,0,1,3,2,0,0,0,1,0,1,0,1,2,0,28,2
4,0,0,14,2,0,2,2,1,3,0,0,0,1,0,2,5,2,0,0,0,0,0,0,0,0,0
0,1,2,0,0,1,1,1,0,1,2,0,1,0,1,0,0,1,0,1,0,0,0,2,1,0,8
0,14,0,0,1,11,0,0,0,1,0,0,5,11,0,0,0,0,96,0,0,2,0,0,1,0,1
0,0,0,1,2,0,3,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
7,0,0,0,0,0,0,0,1,0,0,2,0,3,7,1,0,2,0,1,1,0,1,4,0,7,7
0,1,0,1,0,1,0,0,0,7,1,0,0,0,1,0,4,1,0,0,0,1,1,1,0,3,21
6,2,2,3,166,0,0,2,0,8,1,0,1,0,3,0,0,0,0,0,4,1,1,0,2,1,3
0,2,1,0,1,0,0,5,0,1,0,0,0,0,0,1,0,1,5,1,0,3,0,0,1,4,0
0,0,0,8,2,0,0,4,1,0,2,4,0,2,2,1,1,0,1,0,0,2,1,2,2,3,19
2,19,5,144,4,1,0,0,2,0,0,0,1,1,0,0,1,1,0,1,0,11,1,0,1,0,10
0,2,85,25,1,2,1,0,3,0,2,25,1,0,0,0,0,0,0,0,0,0,0,1,1,4,4
3,1,1,1,1,6,0,4,0,1,1,3,15,0,2,0,1,3,1,0,0,0,0,0,1,12,0
2,0,1,5,0,0,58,0,0,1,89,0,1,1,0,8,9,2,4,0,1,0,1,0,1,0,2
7,0,1,1,0,4,2,0,0,6,0,2,0,0,1,1,1,1,29,2,1,0,0,1,0,1,1
1,635,4,0,0,1,3,0,0,0,4,0,0,2,0,0,0,1,0,1,0,1,0,0,0,2,0
1,1,1,0,3,2,0,0,0,0,1,0,6,7,0,0,10,1,0,1,0,0,1,1,0,0,0
2,1,0,2,39,1,0,0,0,0,0,0,2,2,1,0,0,1,18,0,2,14,0,0,0,1,1
0,0,68,1,29,0,1,6,2,2,1,1,1,2,2,18,1,5,5,1,5,0,3,1,1,0,6
0,0,0,1,0,0,1,2,4,0,0,0,1,0,3,1,0,0,0,0,1,1,0,2,0,0,2
0,0,1,0,1,0,0,2,0,1,0,7,0,0,1,1,0,0,1,47,0,0,0,0,14,0,0
0,0,0,0,1,0,0,0,0,0,10,2,0,4,0,1,3,4,1,4,0,0,4,1,0,1,0
0,4,0,0,0,3,0,0,0,5,2,0,0,0,2,0,0,1,0,0,2,1,0,0,73,250,0
0,0,6,1,0,1,1,0,4,0,1,2,1,0,0,0,3,1,0,0,1,1,1,0,3,1,1
0,3,6,4,0,0,0,11,1,0,2,1,0,0,0,0,0,0,0,0,27,1,0,0,1,0,1
3,0,1,1,28,25,1,0,38,2,1,3,3,1,0,0,0,0,1,1,0,0,0,2,1,0,1
4,1,3,2,3,1,9,1,1,0,1,1,0,1,1,2,3,0,0,1,1,1,0,0,1,0,19
2,0,0,6,0,2,10,1,0,3,0,0,0,1,0,0,2,0,0,0,1,0,1,0,1,1,1
