1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,p
2,0,4,39,15,2,0,0,0,0,3,0,1,3,0,1,0,1,1,0,4,0,3,0,2,2,0
3,0,6,0,28,0,1,0,0,1,0,7,0,0,2,1,0,2,1,0,0,5,0,1,1,0,5
1,0,0,1,2,0,0,14,3,0,0,0,0,0,1,1,1,3,1,1,2,2,0,4,0,82,0
19,1,21,0,0,1,8,1,0,0,1,0,2,0,5,3,0,0,1,0,1,0,0,0,4,1,0
0,1,0,1,1,0,8,0,0,0,0,1,5,1,0,1,35,5,0,3,0,1,2,0,1,1,2
1,4,1,5,0,1,0,1,1,0,1,0,350,2,0,0,3,0,1,2,0,3,0,0,1,7,4
0,0,1,3,0,96,0,0,0,3,1,0,1,0,0,2,1,2,0,1,0,0,0,0,0,0,3
1,9,3,1,0,0,3,1,0,1,3,0,0,0,4,1,8,0,0,0,5,6,1,1,0,1,1
0,26,0,0,0,1,1,0,1,2,0,0,0,2,1,1,0,11,1,2,0,0,1,0,3,1,1
1,8,1,0,1,0,1,3,26,2,1,0,10,0,1,1,0,1,2,0,0,0,1,2,0,0,0
2,1,1,0,1,0,0,0,6,2,1,0,0,2,1,0,1,0,3,1,0,3,2,3,3,1,5
1,2,0,1,2,0,1,0,5,0,0,1,0,0,12,1,1,2,3,2,2,47,2,2,0,0,1
0,0,5,1,0,0,7,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,5,0,0,1
1,0,1,0,3,1,0,13,0,1,133,1,0,0,1,0,2,1,0,1,4,0,1,1,1,0,1
0,0,1,5,21,0,1,1,2,0,1,0,1,1,2,2,1,1,1,0,0,0,1,0,1,0,0
9,0,1,0,4,0,1,0,0,0,0,2,0,0,1,2,0,0,3,0,0,0,0,0,0,1,0
10,0,1,0,1,2,2,0,0,1,2,0,2,1,2,1,1,1,1,0,0,0,3,4,1,4,3
0,6,672,1,0,17,1,0,0,1,0,1,1,1,2,2,1,0,1,1,0,1,3,0,1,3,2
1,0,0,0,2,0,0,2,0,1,0,0,0,1,0,1,1,2,0,0,1,0,3,1,0,1,6
0,0,1,0,0,3,0,2,1,0,0,1,2,26,0,0,4,8,1,0,0,1,0,6,0,5,1
1,4,1,2,1,0,9,1,2,1,0,4,3,5,2,0,2,1,0,7,3,0,1,0,0,0,0
0,2,3,0,0,0,2,5,2,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2
0,5,1,4,1,2,0,1,1,0,0,2,2,0,3,2,0,1,1,0,0,1,0,2,0,0,4
0,0,0,3,0,1,0,1,2,0,0,1,0,0,0,0,1,7,2,0,1,0,1,0,0,0,0
1,0,6,3,2,1,0,0,2,0,0,0,0,40,0,1,1,1,0,2,0,7,0,0,1,0,0
5,0,1,0,0,0,0,6,1,2,0,1,2,0,0,1,1,0,3,3,0,0,1,0,0,0,4
1,3,2,1,1,3,1,6,0,7,0,0,2,2,1,51,0,0,3,1,0,10,0,17,0,4,0
0,0,13,2,0,0,0,7,47,0,1,2,3,3,0,0,2,1,1,0,3,0,2,7,0,0,2
5,1,3,0,2,1,4,2,0,3,14,0,1,1,0,0,1,2,4,0,0,0,1,1,4,1,0
0,1,0,1,0,0,6,0,1,2,2,1,0,3,0,1,0,0,0,0,0,0,0,0,1,1,1
2,1,1,0,8,0,0,1,1,0,2,0,0,1,1,1,0,0,0,1,0,4,0,2,2,0,4
6,0,0,0,2,1,1,1,0,1,0,1,0,0,26,1,1,1,0,1,1,19,3,1,0,0,1
1,16,1,0,0,0,2,8,2,2,2,1,2,1,1,0,2,0,1,3,2,0,1,2,0,0,0
0,10,2,0,0,9,2,3,0,0,5,1,1,0,0,0,0,0,0,1,0,0,2,1,0,0,4
1,2,1,0,2,1,0,0,56,10,2,1,79,4,1,1,1,0,1,0,1,1,2,0,4,3,14
0,1,4,2,0,0,0,10,0,0,4,0,1,1,0,1,2,1,0,0,1,1,0,0,0,0,10
30,4,0,0,0,0,0,8,0,0,2,1,5,1,2,0,2,2,1,0,1,4,0,1,0,1,0
0,2,0,0,0,1,11,0,0,1,0,18,0,0,0,0,4,0,0,0,0,1,0,1,1,0,0
0,0,0,11,11,0,0,0,1,0,1,15,0,0,1,3,1,0,2,0,0,0,0,0,0,13,0
1,0,1,3,4,0,1,2,0,0,3,0,1,0,0,1,0,0,0,38,1,1,1,2,0,6,4
9,3,1,2,1,4,3,2,0,13,1,3,0,1,0,0,0,0,2,24,1,0,0,8,1,19,0
1,5,2,0,2,3,16,3,1,0,0,6,0,0,0,1,0,0,0,0,3,3,1,0,0,2,0
0,0,0,5,0,0,1,2,0,1,1,0,0,3,0,5,2,0,12,3,1,1,1,2,0,0,1
0,0,0,0,2,6,15,1,0,2,1,0,0,5,35,2,1,0,0,1,0,0,1,0,1,1,0
0,1,2,11,0,1,3,0,1,0,1,0,10,0,0,0,2,1,1,0,0,2,1,0,2,1,39
0,0,0,0,1,5,1,1,1,0,0,2,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0
0,0,0,0,2,0,0,0,1,7,2,1,1,1,0,0,0,0,1,11,0,1,2,1,3,0,6
1,2,0,2,2,1,2,0,1,2,0,2,0,1,0,0,0,1,0,0,0,1,1,1,0,13,0
1,2,1,0,0,0,2,0,1,0,0,5,15,1,3,9,0,3,0,0,1,2,1,6,1,1,3
0,2,1,0,8,0,0,7,2,55,1,1,1,1,0,1,1,3,1,1,0,0,0,1,1,3,6
1,1,7,4,1,4,0,0,0,0,1,1,0,13,1,0,1,0,0,0,2,0,5,0,1,1,14
2,0,4,1,0,0,0,0,12,0,0,0,0,1,0,1,1,0,1,0,0,0,8,1,1,0,5
2,5,1,0,3,0,1,0,2,18,0,0,2,0,0,1,0,1,1,1,0,5,1,3,2,0,5
0,1,1,1,1,2,0,1,2,0,9,1,2,0,1,4,0,0,5,0,1,0,0,0,1,0,6
0,0,1,0,0,0,2,3,0,1,1,5,0,0,1,6,1,0,1,0,3,0,0,0,0,1,86
2,4,1,5,1,0,5,0,1,1,2,9,3,0,11,9,0,0,1,1,1,0,0,1,1,1,4
0,12,1,5,3,1,2,3,1,13,1,0,0,0,4,23,2,1,2,2,0,0,1,0,1,0,0
0,0,9,0,0,0,0,0,3,2,2,4,2,3,1,0,2,1,1,5,0,14,1,2,7,0,41
3,2,1,1,1,0,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,45,1,1,0,0,5
0,1,1,2,5,0,2,0,1,2,2,0,8,0,0,0,1,2,1,0,0,3,3,1,0,0,0
2,0,1,4,0,5,1,2,0,4,3,0,0,18,0,2,1,24,0,2,1,0,1,0,0,1,1
2,1,1,1,0,0,0,1,1,1,136,0,0,3,0,2,2119,0,1,0,0,0,0,10,1,1,7
0,0,1,1,20,3,0,0,1,0,13,3,0,0,13,0,1,0,2,0,0,0,1,1,0,2,0
0,3,0,0,143,5,0,6,0,0,0,1,1,0,0,1,92,12,1,1,0,2,0,1,0,0,0
1,0,5,0,0,0,0,0,2,0,2,0,1,2,0,0,0,1,0,1,1,2,26,0,0,0,1
1,2,3,2,1,0,0,0,91,1,0,0,0,4,6,1,0,2,1,0,1,0,1,0,0,0,1
0,0,0,1,0,0,0,3,0,4,2,1,0,1,0,1,2,2,3,1,0,4,24,1,0,0,0
0,6,0,1,0,0,0,3,0,8,2,1,1,0,0,0,1,2,0,1,2,1,1,1,10,1,1
0,1,0,1,1,2,0,0,2,1,1,0,0,1,1,14,0,2,2,1,0,0,0,0,1,3,1
0,0,16,0,6,1,2,2,1,0,2,1,2,0,1,1,0,1,1,0,0,2,4,2,1,1,1
0,1,1,0,0,0,1,1,32,0,0,0,0,4,0,0,2,9,1,1,0,1,3,0,3,0,0
1,3,0,0,1,0,0,1,0,0,3,0,1,1,1,0,2,9,0,0,0,168,2,0,1,1,86
0,68,1,82,10,4,1,0,3,1,4,1,1,4,1,1,1,2,2,1,0,4,7,1,0,7,8
0,1,0,2,6,2,1,0,1,28,1,1,0,1,0,1,0,0,0,1,0,0,0,0,4,1,0
2,101,3,0,1,0,3,0,0,2,0,10,2,0,1,0,31,0,0,0,0,1,2,3,3,0,0
0,2,1,3,2,0,3,1,4,2,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,4,2
3,0,0,2,0,0,0,0,1,0,1,2,0,0,0,3,0,60,1,5,2,1,1,2,0,2,11
1,2,0,5,1,0,1,1,1,5,3,0,0,5,1,2,0,0,11,1,1,2,1,1,1,133,0
0,2,2,0,0,0,1,0,0,0,4,95,1,5,1,1,1,0,0,0,1,1,1,0,0,0,3
1,0,2,2,4,1,1,1,4,0,0,1,2,0,1,4,0,0,0,0,1,1,1,4,1,1,1
0,0,2,1,99,3,0,3,65,0,0,2,2,0,1,1,0,3,0,0,26,0,0,0,0,2,0
2,0,0,0,1,0,2,0,1,1,0,7,1,1,0,4,1,0,0,1,0,0,2,0,1,4,110
1,1,1,0,1,0,2,2,14,1,0,0,0,2,2,23,0,0,0,0,1,1,1,2,1,0,0
1,0,2,0,0,1,6,1,0,1,0,2,0,0,0,0,2,0,0,1,1,2,2,0,2,2,2
2,0,0,1,1,0,0,0,3,2,0,2,1,27,5,2,1,0,1,1,1,0,0,1,2,1,3
0,1,0,0,1,0,0,0,0,2,4,0,0,0,0,2,1,0,2,0,1,0,0,0,2,0,0
2,2,2,0,0,0,0,6,1,0,0,0,0,0,0,1,2,0,0,0,1,1,0,0,0,1,1
0,6,1,4,1,3,1,5,1,3,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0
0,0,1,3,0,1,2,0,0,1,0,0,2,1,2,3,0,3,1,1,0,1,1,2,2,1,7
0,0,0,1,0,2,2,2,0,1,0,1,0,0,0,4,0,0,13,3,0,1,0,1,1,1,1
5,0,14,1,0,8,0,2,1,2,0,4,0,1,0,0,1,1,0,1,0,2,6,1,1,0,7
1,0,1,0,246,2,0,2,2,2,0,1,0,1,1,0,0,0,0,0,2,0,1,5,0,2,4
0,2,0,0,0,0,5,0,15,1,0,0,1,0,2,10,0,0,1,1,0,0,0,0,0,7,2
0,1,3,1,1,1,1,1,0,2,7,0,0,0,0,0,0,0,1,2,4,0,0,1,0,1,0
1,1,0,0,0,0,0,0,0,2,0,2,0,0,33,7,0,2,0,0,3,0,6,1,3,1,0
1,6,3,0,1,0,0,1,1,2,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,16,9
0,1,2,10,2,4,1,0,1,0,0,2,16,0,1,1,1,22,1,1,1,2,1,2,0,0,6
4,0,8,0,0,0,1,0,1,2,0,0,2,1,0,4,3,3,1,1,1,1,0,2,1,0,2
0,3,2,1,0,1,1,1,0,0,0,0,0,3,2,0,0,4,0,4,1,1,0,0,1,0,6
1,0,0,11,1,0,19,5,0,2,0,0,0,0,0,12,0,1,0,1,0,1,87,1,1,0,0
1,1,68,0,0,4,4,0,2,1,0,1,0,1,0,0,2,0,4,0,6,1,1,1,138,1,1
1,11,5,4,0,1,0,223,0,1,0,1,6,1,1,5,0,1,1,0,0,1,1,0,0,0,1
0,0,2,1,2,0,0,2,2,0,0,1,0,0,59,2,1,1,2,5,0,1,9,1,0,1,7
2,0,423,0,0,11,0,5,2,9,26,0,1,0,0,1,0,2,14,1,1,0,0,0,0,0,0
0,1,2,0,0,5,2,0,0,1,1,0,2,0,1,2,0,1,1,3,1,1,1,0,0,0,2
1,2,2,0,4,1,1,0,2,28,2,0,0,30,1,2,3,0,1,0,2,0,0,1,0,0,4
1,0,0,3,1,4,3,1,0,1,1,0,7,0,2,1,0,0,1,0,0,2,1,0,2,1,2
0,2,0,3,0,3,1,0,1,0,0,1,4,0,0,1,0,1,3,1,2,1,2,1,1,2,0
0,1,1,1,0,2,0,0,2,0,0,0,1,1,1,0,0,0,0,1,0,1,7,2,0,0,0
2,1,1,0,1,0,0,1,4,0,3,4,1,1,2,1,0,0,0,3,0,0,0,0,2,0,1
9,0,0,0,0,0,0,0,2,0,0,0,1,1,1,1,0,0,0,0,0,2,0,3,1,1,10
8,1,0,0,0,0,12,0,93,2,1,5,1079,0,0,0,1,0,1,0,2,0,1,2,0,0,5
1,6,0,1,1,0,0,1,1,1,0,6,1,0,0,1,2,1,0,1,0,2,1,0,1,0,3
3,0,1,1,1,2,2,4,88,0,1,2,0,1,0,0,1,0,0,0,14,0,0,0,2,0,0
0,0,9,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,5,0,4,1,0,0,8,0,0
2,0,24,1,1,2,2,0,4,1,3,2,1,0,0,0,17,0,0,3,6,0,2,0,0,0,0
10,1,3,1,1,0,2,0,3,0,2,1,6,0,0,1,0,1,0,9,0,2,1,4,2,0,0
0,1,0,0,6,1,2,1,2,0,1,2,2,0,2,2,3,5,1,2,1,0,0,0,0,1,0
0,2,2,12,17,1,5,1,1,0,0,0,4,1,0,0,1,1,0,2,1,0,1,0,1,22,3
