1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,p
0,0,1,0,0,0,0,270,2,0,1,1,26,11,0,4,1,1,1,6,0,0,0,2,0,0,0
0,0,10,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0
0,0,8,0,0,1,1,2,2,38,0,0,1,1,0,0,1,1,0,1,0,0,0,0,3,0,4
1,0,0,2,0,3,0,2,2,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,5,0,1
0,0,0,0,0,0,1,5,0,0,0,1,2,2,0,0,1,0,0,1,2,0,1,0,0,8,14
8,2,2,1,1,0,0,2,0,1,1,0,24,0,1,0,1,0,0,0,0,1,0,0,0,1,2
0,0,0,1,0,67,0,0,0,2,5,0,0,0,0,0,0,1,0,0,1,3,0,0,0,1,0
4,0,1,1,0,9,1,3,0,0,2,3,0,4,0,1,2,0,1,1,0,0,0,0,0,0,4
0,27,4,34,0,0,1,0,1,0,0,0,0,2,0,2,1,0,0,0,0,0,1,0,0,5,1
3,4,23,1,2,0,0,0,3,2,1,0,0,0,0,0,1,0,15,0,2,1,0,0,0,1,2
0,0,0,1,1,2,1,0,1,0,0,1,0,5,6,0,3,0,0,1,0,0,1,0,0,0,24
1,2,0,0,0,3,1,0,0,0,1,0,2,2,0,0,2,0,1,0,1,0,0,0,5,0,0
1,0,1,1,2,1,0,0,1,0,0,0,0,0,0,0,1,4,0,0,1,0,1,1,0,1,1
0,0,1,0,0,0,0,0,0,0,0,0,5,1,26,0,0,0,0,1,1,0,0,28,0,1,1
1,0,5,0,0,1,0,0,0,2,16,0,0,40,1,1,0,0,0,1,0,0,0,66,0,0,1
15,2,1,2,0,0,4,1,1,0,10,0,5,3,1,0,5,1,1,4,0,0,0,1,0,0,11
1,2,1,0,1,1,2,1,1,0,1,1,0,1,0,2,1,0,5,0,0,1,2,0,1,0,1
1,0,1,0,1,1,0,2,0,5,10,1,41,0,0,0,4,0,231,0,0,2,3,0,0,4,0
2,0,1,1,0,0,1,2,0,3,0,0,16,0,2,2,2,0,0,0,0,0,0,2,1,0,0
0,4,0,1,1,0,0,2,1,0,1,1,1,0,0,0,129,0,0,0,0,0,0,0,0,0,10
0,1,0,0,1,0,2,0,0,8,0,1,1,3,3,1,3,0,2,1,0,2,1,1,0,0,4
