1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,p
0,0,0,0,2,1,0,1,0,1,1,3,0,0,2,0,1,3,0,0,0,1,3,1,0,0,0
0,1,0,0,15,0,2,0,0,0,1,0,2,4,1,0,1,0,0,0,0,0,0,1,1,0,0
1,1,1,1,4,9,7,2,0,2,1,0,0,5,3,0,2,1,0,0,0,1,0,2,0,2,1
21,1,1,3,6,6,0,6,1,3,19,0,0,3,1,0,0,2,1,2,0,2,1,1,0,0,0
0,0,67,1,3,0,0,0,2,2,1,1,2,0,0,0,13,1,0,1,1,0,5,0,0,9,3
0,2,0,1,3,0,2,1,0,1,1,2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0
1,0,0,3,3,0,0,1,0,2,0,0,0,1,4,0,0,0,1,9,3,0,0,0,1,6,4
0,1,0,5,0,0,0,0,1,3,0,0,0,0,0,0,22,1,0,1,1,0,0,0,1,0,1
1,0,1,1,2,0,2,1,0,0,0,0,0,1,3,1,0,1,1,0,0,1,1,1,1,0,3
0,1,1,0,2,2,1,3,3,0,1,0,1,1,0,0,1,0,0,1,1,2,0,1,0,0,3
3,1,5,1,5,0,0,0,0,1,0,0,0,9,2,0,0,1,0,1,0,0,1,14,0,0,0
0,0,1,1,14,0,0,0,0,0,3,2,0,2,0,0,0,2,0,0,0,1,0,0,0,0,1
0,1,1,5,0,0,2,33,0,2,1,1,0,63,2,1,0,1,3,1,1,1,0,6,19,0,5
2,1,1,0,0,1,0,1,0,7,1,0,23,1,0,2,0,0,1,1,1,1,0,0,0,0,0
1,0,0,8,4,0,1,0,0,7,0,1,5,11,0,0,5,0,1,2,2,0,0,0,1,0,3
2,1,9,1,2,1,3,3,0,0,6,0,3,3,0,0,0,1,2,0,0,0,0,0,0,1,3
3,26,1,0,5,1,1,1,0,18,0,0,2,1,0,0,1,0,0,0,1,8,1,0,2,6,2
0,0,2,0,1,1,0,1,1,2,0,0,0,0,1,0,2,1,0,0,0,0,2,2,6,0,4
0,1,1,3,1,4,1,1,0,0,1,2,0,3,0,1,0,2,14,0,0,1,1,2,0,1,3
0,1,6,2,2,0,1,1,0,2,1,19,2,1,3,2,1,1,0,0,0,1,0,0,2,1,1
2,1,1,0,4,0,1,2,0,1,10,0,1,0,1,6,2,0,0,3,6,0,1,0,2,1,2
2,0,0,1,0,0,1,1,1,0,0,2,0,0,2,2,6,0,0,1,0,0,1,0,0,0,1
1,0,0,2,2,1,1,2,13,0,0,0,0,1,1,0,3,0,0,4,2,0,0,1,2,4,0
1,1,1,2,1,0,0,0,1,0,1,0,0,0,1,0,0,15,0,1,0,0,0,1,0,0,1
5,1,1,0,1,0,0,0,0,2,0,1,2,1,0,0,0,22,0,1,0,0,1,0,0,0,3
4,1,1,0,0,10,0,0,5,0,1,0,0,0,0,8,0,10,0,28,1,0,1,1,0,2,0
2,8,0,0,0,2,1,2,0,2,1,1,0,3,0,3,2,0,0,0,0,9,2,1,0,2,0
1,0,0,46,1,17,0,1,1,0,7,1,1,0,1,0,2,1,0,4,1,0,0,5,0,1,5
0,0,1,1,5,0,20,1,2,0,1,0,4,0,0,0,2,0,0,1,2,0,0,0,1,0,1
0,1,0,0,4,1,0,0,0,2,1,2,0,14,0,1,1,7,0,1,0,0,0,0,0,0,670
0,7,0,5,0,2,0,0,1,0,6,0,0,0,1,0,0,6,0,0,1,1,0,3,0,1,0
0,0,5,2,31,0,1,6,1,1,0,0,3,0,3,0,2,1,1,3,1,0,0,0,0,0,2
1,1,4,0,1,1,2,1,4,1,2,0,0,1,1,0,0,1,2,0,1,0,1,0,1,4,0
14,0,1,0,7,0,3,1,1,4,0,0,0,1,1,0,2,1,4,0,1,0,1,0,1,1,0
1,3,0,0,2,1,6,1,0,1,2,1,21,0,1,0,1,2,0,0,0,0,0,0,2,5,10
0,1,1,2,13,1,9,0,2,0,1,0,1,0,2,0,0,0,0,3,0,1,0,1,30,0,2
0,1,0,0,0,0,2,2,0,0,0,0,0,3,1,2,0,2,0,4,1,0,1,0,1,1,0
0,0,1,0,0,2,9,2,0,14,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,0,1,1,0,19,2,1,2,7,0,2,0,0,2,0,0,0,0,0,0,7,1,0,0,1,1
0,2,10,1,0,4,0,0,1,1,1,4,1,56,0,2,0,0,0,0,0,2,7,0,0,0,10
0,3,1,0,0,1,2,1,4,3,1,1,6,0,0,0,0,0,1,0,1,0,0,2,0,0,0
0,0,0,1,0,1,0,1,2,0,0,30,25,1,0,0,7,3,92,1,1,0,0,0,1,2,11
44,1,7,0,0,0,1,0,1,2,0,0,1,1,7,0,0,6,0,13,1,0,0,0,0,0,0
0,50,2,2,0,2,0,0,1,4,1,0,1,1,1,31,0,0,0,0,0,1,0,0,0,0,0
1,24,0,0,46,1,1,1,1,4,0,0,0,0,1,1,4,0,1,1,0,0,0,0,2,0,1
110,17,1,0,1,11,1,0,0,11,1,0,2,1,2,0,1,1,0,0,1,2,1,0,2,0,0
1,1,6,1,1,2,0,9,0,0,2,2,0,0,0,16,62,6,1,1,0,0,1,0,0,1,6
7,9,0,0,1,0,0,0,1,0,0,1,1,0,0,11,0,1,0,1,7,1,0,0,0,0,1
1,1,2,7,0,1,0,0,0,0,0,1,0,0,1,8,4,3,1,0,0,28,1,0,0,0,3
2,0,0,0,4,0,1,0,0,14,1,0,0,2,1,1,2,11,2,3,2,0,0,0,0,1,1
3,0,1,0,1,0,2,10,0,22,2,0,0,0,5,0,0,5,0,0,4,0,1,0,0,1,26
0,1,0,0,1,2,1,2,0,3,0,1,0,0,2,1,16,1,0,1,0,1,1,0,0,5,4
0,1,0,2,28,0,0,0,1,2,0,2,1,1,0,0,1,0,0,1,2,0,0,2,1,0,0
0,3,3,2,0,1,0,0,0,0,1,0,1,0,0,5,2,2,0,14,1,10,1,0,0,1,7
2,0,1,0,0,31,0,0,12,0,1,0,1,0,14,0,0,0,1,0,0,1,2,0,0,0,1
0,1,3,0,0,0,0,2,3,1,0,19,0,0,0,0,17,0,0,0,1,1,0,0,0,0,2
0,6,0,1,0,0,1,0,1,0,1,2,3,0,1,0,1,2,0,0,0,3,4,1,0,1,0
1,0,1,0,0,0,1,3,5,8,0,3,0,1,2,1,0,0,0,3,0,1,8,1,1,0,13
10,28,0,5,0,0,0,1,1,1,0,18,0,1,1,0,0,1,2,1,0,1,1,0,0,1,6
0,1,1,1,1,22,2,81,1,0,1,1,2,1,2,1,1,0,0,0,0,1,0,0,0,0,1
0,4,25,0,0,0,1,0,2,0,0,2,2,1,0,0,0,1,0,0,0,0,1,3,2,2,0
0,1,0,2,0,1,2,1,0,1,0,1,0,0,0,2,0,0,12,9,0,0,0,1,0,0,0
1,3,0,4,2,1,1,7,0,1,0,0,0,3,1,1,0,0,2,1,0,0,0,0,0,1,0
0,3,0,0,1,3,11,0,1,3,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2,1
1,7,40,0,8,0,1,2,1,0,0,0,1,4,1,3,0,1,15,1,0,1,1,3,0,0,2
5,1,0,122,2,2,57,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,12
0,0,0,1,0,0,0,0,1,1,2,4,0,1,5,0,1,0,1,0,1,0,1,0,1,2,0
1,2,0,2,0,5,3,1,0,0,0,0,1,0,0,71,12,2,0,1,2,1,0,0,0,0,12
0,1,0,1,7,1,1,3,7,0,1,2,0,0,0,10,0,0,4,1,0,0,9,0,1,0,4
18,1,4,1,5,3,2,13,20,0,0,0,1,4,1,1,8,5,0,4,0,7,0,3,0,0,1
1,2,7,0,1,2,0,1,1,0,0,1,1,0,8,1,0,1,0,0,0,1,0,0,0,0,2
0,0,4,2,1,0,0,2,0,1,1,0,0,252,0,0,1,1,1,1,4,0,0,11,0,4,2
0,11,1,3,0,4,1,0,11,2,1,0,0,0,0,0,0,0,3,4,2,0,0,0,0,0,1
0,3,0,2,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1,3,4,0,0,2,0
1,0,0,2,5,3,6,3,0,1,0,0,0,0,0,0,0,8,1,2,0,1,6,0,11,0,3
1,1,1,0,0,0,1,0,4,2,0,25,2,2,12,5,2,0,2,0,0,1,0,29,0,1,1
1,2,0,3,8,0,2,1,2,0,0,0,7,7,0,0,0,1,3,0,0,9,0,2,0,0,7
1,2,6,0,2,0,2,11,4,0,0,0,0,1,0,1,0,4,1,0,0,1,1,0,0,2,2
1,0,2,3,2,2,3,1,0,11,0,0,0,1,2,0,0,1,0,1,1,0,1,0,0,1,3
1,0,1,0,1,1,1,0,0,0,2,2,1,2,0,2,0,2,0,3,3,1,0,1,1,1,0
6,3,17,0,1,0,1,0,8,0,1,0,0,16,0,1,0,0,0,1,0,0,0,0,0,0,2
0,1,2,0,5,1,0,0,0,0,0,0,0,1,0,2,1,12,5,7,0,0,1,1,2,1,1
0,1,0,0,1,1,2,0,0,1,0,0,0,2,1,0,0,1,0,0,1,15,1,1,0,0,0
3,3,0,1,1,0,0,1,19,2,5,0,0,1,0,3,2,3,0,0,0,0,0,1,0,1,1
1,1,1,5,0,5,0,0,0,1,4,2,1,1,0,0,0,1,0,8,3,1,0,0,0,1,8
3,0,1,1,4,0,0,1,1,0,1,0,1,0,0,0,2,2,0,0,6,0,0,1,0,0,4
1,0,1,0,0,1,4,0,1,0,0,0,1,1,1,0,2,0,0,1,2,0,0,0,0,0,1
2,2,2,4,1,0,1,0,0,0,0,1,4,1,1,10,0,0,1,0,87,0,0,1,1,3,5
22,12,5,11,4,4,5,3,1,0,0,1,1,2,7,0,0,0,0,0,12,0,1,0,0,1,0
1,2,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,7,0,0,0,0,1,0,2,0,1
0,2,0,3,0,1,0,0,0,0,0,0,1,80,1,0,0,0,0,0,3,0,0,0,0,2,6
12,0,2,0,7,3,0,0,3,0,2,2,0,4,0,1,0,0,0,9,0,0,5,0,0,0,0
11,0,0,1,2,14,6,0,0,1,1,0,2,1,0,1,1,0,0,2,2,0,0,0,0,0,1
