mutation_rate_off,mutation_rate_on,division_rate_on,fraction_on,mutation_rate_p,fitness_mutants_p,mutation_rate_s,fitness_mutants_s,AIC
0.0,0.0,0.0,0.0,8.97577638265453e-9,0.8934685080953042,5.17819376913398e-8,0.5095490581820311,392.2344324142788
0.0,0.0,0.0,0.0,1.3818002188224752e-8,0.7311205740680922,5.198663449282929e-8,0.3080663160407151,401.6436049875332
0.0,0.0,0.0,0.0,7.62590790272398e-9,1.051318972931178,6.373368473368919e-8,0.32956020163313604,384.0908515238286
0.0,0.0,0.0,0.0,9.689726042731834e-9,0.8840798936273055,4.939419051475659e-8,0.46203086747495764,391.4798987317995
0.0,0.0,0.0,0.0,9.075147503967025e-9,0.9215641072450711,6.420129769559775e-8,0.10711824857492941,368.60098594108376
0.0,0.0,0.0,0.0,9.886769729024615e-9,1.2256667741545,7.091813460830899e-8,0.14975838799442098,419.1171696813058
0.0,0.0,0.0,0.0,6.533546529843277e-9,1.0964332682265605,8.320979550503435e-8,0.24302180587481872,375.4440526912417
0.0,0.0,0.0,0.0,1.1496023873970512e-8,0.958104420213532,5.4494929124627365e-8,0.29548660534409377,406.65401135732594
0.0,0.0,0.0,0.0,1.0843655802797017e-8,0.7444623667511494,5.150858505399205e-8,0.34572851486424716,378.9818667016936
0.0,0.0,0.0,0.0,8.54039178276003e-9,1.0,4.99174641655695e-8,0.11221168946387289,354.3471380468135
0.0,0.0,0.0,0.0,1.2929449539466298e-8,0.6268647278324938,5.1763368758398013e-8,0.26750959166791044,374.1830700566363
0.0,0.0,0.0,0.0,8.836407829168054e-9,1.2660337163782234,7.402205204614167e-8,0.006001534872418949,393.72584973495475
0.0,0.0,0.0,0.0,8.923542225292633e-9,1.1495158071220106,4.534063733765564e-8,0.5165124449296639,402.52270367947966
0.0,0.0,0.0,0.0,1.2564403873950396e-8,1.0,5.639055788519145e-8,0.45264616480429176,432.8451527931529
0.0,0.0,0.0,0.0,1.1289279046816238e-8,1.0,4.793785229728458e-8,0.008158438171225153,372.65693112564384
0.0,0.0,0.0,0.0,8.605595676321931e-9,0.8855771899411233,6.827613141042001e-8,0.5435552041648473,413.73600066471147
0.0,0.0,0.0,0.0,1.115180208602937e-8,1.0,5.7195538020373237e-8,0.3858733268663591,421.34013510952707
0.0,0.0,0.0,0.0,1.1951576893798884e-8,1.0,6.544649691551547e-8,0.2479686773482223,431.6350864838293
0.0,0.0,0.0,0.0,7.355952746556668e-9,0.6469806178754267,7.348459503868268e-8,0.5013181144302353,377.3843503206727
