mutation_rate_off,mutation_rate_on,division_rate_on,fraction_on,mutation_rate_p,fitness_mutants_p,mutation_rate_s,fitness_mutants_s,AIC
1.1390459348877393e-8,2.3070732830334124e-7,0.0,0.4662470012359597,0.0,0.0,0.0,0.0,522.0837766042183
1.2523562702974444e-8,1.4679885708746109e-6,0.0,0.10859624269267565,0.0,0.0,0.0,0.0,475.3666809279333
1.4686703441611006e-8,2.745854656966771e-7,0.0,0.2855337175474375,0.0,0.0,0.0,0.0,496.4194045832881
1.4143438036293021e-8,5.286299254934316e-7,0.0,0.27461106638804866,0.0,0.0,0.0,0.0,455.5574726444079
1.1234677909273708e-8,3.671129451093361e-7,0.0,0.32279278924133237,0.0,0.0,0.0,0.0,464.1333911678786
1.0538852408684341e-8,2.4244328644330073e-7,0.0,0.3485832126842004,0.0,0.0,0.0,0.0,406.73379440268684
1.3489948648619933e-8,3.7918471080462314e-7,0.0,0.3545477684420247,0.0,0.0,0.0,0.0,473.2649335071877
1.154286338584311e-8,3.068010948896788e-7,0.0,0.3765116048498901,0.0,0.0,0.0,0.0,478.91465423517445
8.82798150986105e-9,4.624788504846546e-7,0.0,0.31917386656479696,0.0,0.0,0.0,0.0,417.0080821578134
1.2467124345813066e-8,9.593319291281546e-8,0.0,0.5799086318778497,0.0,0.0,0.0,0.0,456.48044430930156
1.2252668810538608e-8,3.5170104143249213e-7,0.0,0.3030868668871045,0.0,0.0,0.0,0.0,470.9435409978
1.0368406927080495e-8,2.0314173034107516e-7,0.0,0.40929625272159587,0.0,0.0,0.0,0.0,421.9396183470493
1.0654801608267721e-8,2.0438742203969605e-7,0.0,0.4584381547301172,0.0,0.0,0.0,0.0,464.86632103741425
1.1579295979584728e-8,2.60478929669804e-7,0.0,0.3783400116497451,0.0,0.0,0.0,0.0,424.3816327941056
9.34146659063091e-9,2.4408995945984023e-7,0.0,0.4125506498531625,0.0,0.0,0.0,0.0,439.8167652477151
8.119007187098868e-9,1.6503016115063813e-7,0.0,0.5497597193504343,0.0,0.0,0.0,0.0,447.8215544604949
1.2248563347169279e-8,1.8222327563983023e-7,0.0,0.44504756440148796,0.0,0.0,0.0,0.0,455.5557161134012
1.2809373179998213e-8,3.0919732842689633e-7,0.0,0.30696322737428106,0.0,0.0,0.0,0.0,448.4192323171593
8.934715604626999e-9,3.935283617435584e-7,0.0,0.35095612673587234,0.0,0.0,0.0,0.0,433.97684061891084
1.4588474193184288e-8,5.00296900611388e-7,0.0,0.22694491397717553,0.0,0.0,0.0,0.0,543.8621522778255
7.562252408020808e-9,2.972809182922791e-7,0.0,0.3612141497455781,0.0,0.0,0.0,0.0,405.61806978720017
1.1467458817119155e-8,2.3604338237648463e-7,0.0,0.3962438394431773,0.0,0.0,0.0,0.0,454.87550403401445
1.223792230413677e-8,2.2769919556745095e-7,0.0,0.4476514276442535,0.0,0.0,0.0,0.0,463.04746300233444
1.233448498435584e-8,8.115518635803741e-7,0.0,0.21185636360658594,0.0,0.0,0.0,0.0,508.6443616157362
1.2952547059820995e-8,3.5590283989192996e-7,0.0,0.30317658627162225,0.0,0.0,0.0,0.0,533.6507190038444
1.1326354307878656e-8,2.5661008555909464e-7,0.0,0.39803524977191096,0.0,0.0,0.0,0.0,460.12573870785695
9.006864110119857e-9,2.087243222884515e-7,0.0,0.4929364375477504,0.0,0.0,0.0,0.0,455.541670929842
1.5050264909083726e-8,3.938342271110564e-7,0.0,0.25842807651342214,0.0,0.0,0.0,0.0,493.2333588114549
1.1688570645977549e-8,3.004094266540666e-7,0.0,0.3507583649370761,0.0,0.0,0.0,0.0,473.6191200191725
8.771759366199928e-9,4.7122977143176915e-7,0.0,0.2170579559531854,0.0,0.0,0.0,0.0,397.7492590729607
1.0880335656608898e-8,3.4919578953254237e-7,0.0,0.3715786394297738,0.0,0.0,0.0,0.0,438.4494339024242
1.2232255220397813e-8,3.5895074600020136e-7,0.0,0.37626164240447874,0.0,0.0,0.0,0.0,479.97692312682193
1.1468531235660558e-8,2.6928880219659835e-7,0.0,0.3479410607828098,0.0,0.0,0.0,0.0,459.35466791380924
1.4797235820650657e-8,3.6849124902095323e-7,0.0,0.27241744609974194,0.0,0.0,0.0,0.0,496.3027310878744
1.0089604674156134e-8,2.1689463707787432e-7,0.0,0.4436083564565594,0.0,0.0,0.0,0.0,430.016494849487
1.0584541722726231e-8,2.6248309373268477e-7,0.0,0.4293786712260906,0.0,0.0,0.0,0.0,453.02446948309307
1.0967676979029738e-8,2.029215008705989e-7,0.0,0.35572078738567825,0.0,0.0,0.0,0.0,440.76134034146287
1.3012548178635144e-8,5.218854814695821e-7,0.0,0.21695380455868785,0.0,0.0,0.0,0.0,446.87185076580636
1.0518518326252982e-8,2.548619984538425e-7,0.0,0.39557663108802066,0.0,0.0,0.0,0.0,450.06297413938216
1.1601394999753627e-8,6.221816687703056e-7,0.0,0.22467447564087834,0.0,0.0,0.0,0.0,469.75469814061034
1.0507037375112277e-8,1.870904600333577e-7,0.0,0.5072350926388711,0.0,0.0,0.0,0.0,427.68541607911743
9.583468588517814e-9,2.625880729596195e-7,0.0,0.4474783403435554,0.0,0.0,0.0,0.0,439.84328426982324
1.2496007177845617e-8,6.157109205137765e-7,0.0,0.2529303329929227,0.0,0.0,0.0,0.0,456.28267927441107
1.0431240567540104e-8,2.2034050752388708e-7,0.0,0.4291505829291258,0.0,0.0,0.0,0.0,452.91566759874297
1.0111805078355475e-8,4.261615221080799e-7,0.0,0.32405323217315496,0.0,0.0,0.0,0.0,511.41729968766526
1.2529662432961106e-8,1.721393325179355e-7,0.0,0.47228705089113954,0.0,0.0,0.0,0.0,473.0475304527587
9.503003258145247e-9,1.3760894904496638e-7,0.0,0.5804402567952609,0.0,0.0,0.0,0.0,481.3900897704855
1.4224640737676609e-8,5.940345944678377e-7,0.0,0.18782301586828876,0.0,0.0,0.0,0.0,458.40218667014534
1.0813758999409655e-8,3.2934590278035005e-7,0.0,0.36578042787006193,0.0,0.0,0.0,0.0,496.17337616710415
1.1789002326989859e-8,5.537232570778789e-7,0.0,0.29521315843203777,0.0,0.0,0.0,0.0,503.2817613485822
1.1696286432191285e-8,1.773526119194174e-7,0.0,0.4366372111569867,0.0,0.0,0.0,0.0,440.3566404977514
1.0543743688278256e-8,5.243709835388981e-7,0.0,0.3178625219160228,0.0,0.0,0.0,0.0,460.25578631868507
8.499099306976818e-9,2.8148720957472975e-7,0.0,0.4237825446132296,0.0,0.0,0.0,0.0,429.93213385947604
9.140896539251612e-9,2.5038805234430077e-7,0.0,0.3684428076949327,0.0,0.0,0.0,0.0,430.93855661896396
1.1705062036258542e-8,2.5679121526167344e-7,0.0,0.42448281560470014,0.0,0.0,0.0,0.0,482.74766602045804
1.1067377641530315e-8,4.1848013007194133e-7,0.0,0.3054326116497125,0.0,0.0,0.0,0.0,453.6445523088631
