1,2,3
572916,340696,483577
571912,337660,496224
585451,340702,477148
581886,341603,483710
567224,335470,490493
581448,334761,493707
589177,349211,484594
586389,348957,469934
580430,333842,472726
584966,346376,486683
573534,343505,468352
594416,341168,491437
576288,334280,474531
584460,334643,498421
570381,335934,480660
575737,325718,486825
569880,345849,470211
579085,343677,466725
576549,335781,494042
579639,333498,487300
592641,326694,466001
592486,338466,480379
576701,344917,486699
586842,336483,489646
586877,344655,478748
577796,339702,487042
585156,333269,495877
589019,341411,500153
573053,349482,482424
571408,338563,475113
576160,343659,481160
569512,336575,479547
579350,337900,492463
597470,350269,486078
579987,345183,484024
574473,339137,493818
588699,337783,480836
591157,342269,482111
571639,336140,479918
579930,332647,472203
568259,336443,486380
561540,331085,482097
594285,325863,476085
585831,336779,473504
571999,320200,478890
575053,335378,477015
566094,342494,481550
579526,339941,487726
599691,332489,460723
587479,341593,478918
587703,344726,479999
589058,335559,484425
574361,336295,470320
611844,330212,470688
583741,327475,470718
583391,328617,481174
579143,341373,487275
566841,335271,490943
587446,329415,484618
570467,332909,471006
566914,336466,485519
567655,340538,488786
586793,331010,481772
600709,341692,475513
584225,330807,502491
575709,334992,480418
579053,346286,476794
585876,338367,480721
575718,340317,481451
580918,344985,480912
572011,339586,475259
589806,341673,473909
575327,341357,482934
582225,352606,475898
571363,338992,478773
568127,341844,479830
598516,348863,474978
559747,336041,494435
593456,340814,485490
578322,332081,474425
573166,328940,491616
592522,323855,463690
575752,338271,472989
576460,352833,488093
568585,316289,488410
575426,336208,493603
605423,340462,489808
583827,340594,485726
580441,339018,479288
579644,346137,488796
568844,344609,494977
588519,333076,485481
580360,337671,483920
579960,335345,487881
587743,347592,483255
589645,336039,473933
579888,346479,474561
585714,352410,482430
574192,350181,485113
583361,326881,487110
