1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
12749108,13431614,14187418,15033436,15988884,17069392,18314003,19739758,21407100,23394006,25762917,28596536,32138833,36568331,42367902,49658998,59601172,73208075,92123491,118967200,157176005
12748963,13430450,14187502,15032491,15982467,17068121,18314545,19737782,21412974,23398800,25728924,28608942,32060969,36618596,42270913,49508913,59601516,73725467,91209108,116540701,155873788
12749257,13429066,14183862,15033918,15987057,17067920,18308684,19744503,21411054,23383876,25710855,28584712,32092529,36604244,42298587,49704093,59478090,73450593,91751466,119057929,157238695
12748451,13427809,14186769,15032921,15988965,17070802,18306939,19740890,21414197,23380214,25771595,28609493,32199349,36691604,42350952,49968076,60159625,73766843,93018816,118484593,159015056
12750342,13428808,14185408,15033475,15986594,17068450,18304810,19736627,21421349,23387882,25732770,28576794,32130043,36464324,42302963,49715592,59579058,73240503,92272909,120023126,155288859
12750461,13430160,14187021,15035639,15986231,17065409,18310298,19739376,21401484,23383779,25716955,28580274,32146829,36576500,42126455,49811144,59395268,72786002,91574208,118309845,159178537
12749895,13429237,14185813,15030247,15986128,17070074,18308039,19734068,21428405,23380719,25757177,28581221,32177670,36619019,42355669,49866127,59375789,73501099,91792486,118769079,156313929
12748648,13429756,14186406,15034112,15983926,17067547,18302224,19733784,21404815,23361360,25749295,28663567,32125961,36637466,42446294,49576339,59500632,73172716,92552759,118634320,161200420
12750624,13429502,14183182,15033364,15984519,17060904,18313570,19733148,21412109,23381933,25768584,28600913,32197401,36615152,42273648,49647239,59738421,73667690,91774922,117636907,156798216
12749337,13431453,14186034,15036758,15984740,17071645,18309727,19739936,21407836,23363112,25730897,28617050,32153161,36548246,42371345,49754325,59977741,73148284,92545373,120663542,154934126
12749845,13427900,14185447,15034904,15984219,17067982,18308920,19742320,21395188,23397899,25760863,28597903,32119606,36670211,42288088,49791017,59786181,72912604,91747361,119700640,155631148
12749712,13430912,14184150,15033191,15985262,17069998,18310919,19731713,21405741,23382053,25767706,28591263,32148905,36574722,42451112,49663614,59352279,72379148,91412894,119430976,159432049
12750895,13431453,14185613,15030655,15990517,17070162,18309351,19740731,21410583,23384956,25763623,28605005,32192791,36628497,42356493,49795632,59480757,73108294,91014384,119975815,157522579
12749594,13429900,14184221,15032472,15983750,17066838,18316289,19726223,21407229,23365634,25761044,28605010,32160785,36592040,42154588,49783090,59659859,73308290,91601335,117985095,159455759
12749457,13428605,14186609,15033281,15983716,17066651,18309241,19735295,21409918,23378951,25754235,28602501,32158014,36567270,42311061,49589790,59534850,73724261,91490381,120698909,156650735
12750024,13429607,14187242,15033575,15983796,17071191,18312010,19739153,21410873,23391555,25753798,28603888,32175687,36594719,42282943,49811315,59717629,73155495,92183149,116479165,159833248
12750233,13428096,14183549,15032843,15987386,17071855,18307247,19745933,21416292,23390475,25744450,28605586,32123793,36654315,42444405,49778429,59576495,72949120,93528308,118459103,158861493
12749622,13430347,14188139,15033315,15988349,17069964,18305841,19738897,21413413,23401180,25742447,28594353,32133337,36557658,42138936,49638205,59547485,73453789,91668687,117033103,160747665
12749581,13429640,14184835,15033149,15989491,17073831,18310240,19738222,21411412,23393658,25741059,28597823,32158831,36611440,42176714,49680385,59689244,72807348,93097839,120980614,159469102
12750676,13428492,14185280,15033023,15989811,17072635,18302599,19743310,21401901,23376717,25755442,28600317,32174266,36652663,42208165,49799897,60049688,73002990,92111526,118188308,156213719
12748785,13430687,14185789,15031463,15986409,17068664,18308263,19738439,21420365,23387500,25724482,28643003,32129521,36600425,42197658,49741000,59703265,73578051,91579164,119988681,157111948
12748544,13429424,14185130,15034443,15988137,17070742,18308431,19736652,21415898,23364446,25731883,28612783,32093155,36684153,42240168,49715709,59440174,72840680,92507355,119019927,160116346
12749750,13429699,14186753,15032413,15984477,17071223,18307630,19732886,21401507,23375345,25739579,28610835,32131765,36537560,42446931,49751077,59068803,72877076,92268777,119237623,157576530
12748929,13427784,14185938,15032736,15987950,17067895,18308205,19741464,21411770,23371837,25733886,28608526,32104653,36635593,42200751,49854205,59293936,73184860,91327755,118873740,155402675
12750461,13430330,14186966,15032318,15986204,17063082,18308097,19735328,21405774,23379557,25743970,28578982,32122326,36529088,42202904,49738229,59388685,73115421,91826790,118324942,157378784
12750530,13431324,14187704,15034094,15988591,17071318,18300126,19735116,21409282,23381249,25740609,28623230,32153114,36699787,42226475,49457169,60026959,73529354,91993256,117515662,159589710
12749622,13430833,14184572,15034781,15984052,17067483,18308785,19733990,21408333,23389544,25756351,28588818,32127735,36612669,42209354,49734234,59911596,72621112,91153471,119779083,157614836
12749808,13429630,14183496,15033738,15988810,17071863,18309375,19733962,21416321,23392780,25752501,28582067,32182621,36566123,42206564,49752004,59221739,73588832,92083155,120082109,156887686
12749050,13428839,14184073,15032672,15984303,17066722,18303356,19731487,21403979,23371433,25783682,28585894,32161330,36515092,42322687,49726614,59600172,72809892,92672076,119705262,158001046
12749113,13428832,14186934,15030700,15989908,17070129,18305017,19734746,21409630,23393927,25722068,28648607,32126941,36561269,42254437,49394898,59410705,73299028,92090862,118780992,160526003
12748604,13427995,14186609,15036153,15990267,17067955,18302180,19734916,21399193,23381903,25759461,28605556,32150122,36477152,42269941,49698146,59283905,73211970,91568511,119366013,159959340
12750534,13430947,14186233,15034700,15981865,17066333,18307526,19740987,21406884,23392515,25744999,28637964,32124355,36554060,42177296,49468200,59491152,73095234,91709330,117746596,158114824
12749958,13429062,14186947,15033444,15984008,17068111,18309922,19735312,21406083,23391667,25751683,28622499,32133203,36656389,42317122,49437015,59443278,72649512,90276701,117394626,156494496
12750745,13430276,14186375,15031094,15987857,17070861,18307687,19741319,21399580,23384668,25757445,28674950,32194287,36502331,42414858,49712182,59491142,73197173,91185261,119022028,155857619
12749644,13428538,14188104,15030129,15985543,17067152,18310695,19741191,21396262,23383222,25767447,28576493,32078312,36606084,42251927,49581225,59845826,73720872,92001130,120105595,157267289
12748897,13426628,14186652,15032398,15988403,17068259,18308109,19739741,21410770,23385472,25767213,28593080,32132362,36612877,42364529,49620660,59320571,72805020,91858469,120609862,158218759
12751328,13429634,14187192,15032590,15988467,17064885,18310074,19742872,21393132,23380267,25735993,28607449,32186419,36525645,42096573,49505026,59655557,73078423,92106541,115435652,154421863
12749882,13427799,14187518,15033079,15986279,17067703,18309070,19742111,21422098,23381096,25748897,28667032,32093143,36484952,42245189,49661266,59479767,73290719,92125487,117811947,161177103
12749740,13429416,14186132,15035254,15984831,17072539,18308882,19738016,21412109,23388506,25708744,28558529,32077036,36533029,42169649,49731742,59899700,72715767,92585443,119767639,158972689
12751209,13431682,14188623,15032297,15990276,17069084,18304442,19736870,21410441,23375970,25752180,28628138,32142927,36645776,42106256,49817280,59797285,72918887,92353203,118204812,157190526
12750089,13430282,14185710,15034100,15983265,17065663,18309765,19744185,21408627,23369860,25743931,28599171,32107181,36551529,42156919,49692253,59597641,73076083,92918347,119777370,158747097
12749987,13430699,14186193,15034441,15985189,17067681,18311776,19742086,21406790,23376272,25748214,28577390,32179113,36526309,42339637,49797441,59584329,73865599,92964155,119341169,157438069
12749490,13431152,14185375,15033009,15986364,17070050,18302698,19750717,21409224,23371848,25731706,28608947,32103766,36582683,42378324,49603016,59204718,73446541,91720248,118838196,157508169
12749394,13431345,14186286,15031130,15984607,17070994,18310531,19744271,21408262,23383562,25749866,28639577,32187266,36437882,42292860,49631133,60038240,73145872,91811571,119960475,156458042
12748985,13429340,14188289,15035340,15986908,17077824,18319746,19735501,21407587,23377513,25749109,28608641,32103360,36584012,42297903,49521473,59843451,73601712,92409511,119376876,159874755
12749288,13431051,14186546,15032528,15985070,17077119,18300206,19741001,21415027,23379501,25731351,28583590,32145327,36711588,42235132,49547593,59976939,72647992,91901038,118204521,156281686
12750049,13429461,14182831,15034196,15986980,17069846,18295833,19736226,21394913,23383293,25752816,28615387,32227308,36549884,42264641,49748594,59937658,73178445,93160402,120569937,159140736
