1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
1120582,1179781,1248593,1322530,1407685,1503198,1612222,1732914,1880345,2058087,2258483,2501677,2780169,3148097,3585528,4145712,4848587,5681305,6922291,8311323,10593996
1119711,1180644,1246850,1324405,1404585,1502351,1606206,1737805,1879671,2052108,2250608,2490791,2788827,3138175,3586663,4131626,4841462,5765670,6946946,8428930,10612561
1118817,1181543,1246634,1323933,1407106,1501531,1605490,1735452,1879943,2051463,2253278,2490872,2775360,3137124,3590353,4098669,4885026,5815828,6973642,8368379,10410570
1120404,1180371,1246491,1322776,1406790,1500553,1610279,1739334,1884084,2054663,2254293,2488585,2788623,3115751,3565369,4140982,4870253,5737885,6871054,8628599,10767929
1118734,1179694,1245699,1319173,1404970,1502579,1608264,1734310,1881729,2050773,2254641,2494661,2778408,3157675,3585900,4098953,4871427,5748872,6974498,8591240,10545231
1119645,1183409,1247903,1322000,1405573,1501920,1611065,1738449,1879995,2051945,2246898,2502659,2788055,3139836,3601650,4149584,4845156,5676623,6918793,8471349,10266469
1119214,1182995,1249633,1319245,1403220,1502979,1613742,1736221,1877751,2050775,2256209,2492390,2787283,3138414,3583639,4146484,4840727,5767653,7071253,8497534,10552812
1120149,1177668,1246931,1323805,1405225,1503489,1610107,1735198,1885906,2056429,2250216,2496136,2794254,3134127,3571221,4166836,4855050,5734332,7039484,8529440,10459469
1118511,1180859,1246338,1322361,1404730,1503293,1613197,1730200,1883108,2047600,2252160,2498145,2790102,3140768,3592453,4153982,4848124,5837951,6926845,8601688,10467190
1121086,1179285,1248098,1322260,1404397,1502345,1612042,1735671,1880673,2051999,2248804,2499645,2782193,3148558,3573531,4131867,4880994,5748876,6935637,8482141,10541221
1122202,1180613,1247992,1320869,1409089,1503690,1613082,1741908,1883896,2047336,2251334,2489621,2796474,3152525,3564279,4165862,4822335,5723622,6885423,8631784,10530918
1121040,1183985,1246216,1323636,1408555,1501651,1614555,1737911,1877449,2046745,2253302,2499314,2788526,3158133,3607904,4108785,4805940,5723118,6938187,8433886,10348580
1120514,1177784,1246025,1323527,1405829,1498028,1613368,1732970,1880357,2050428,2258038,2494809,2789078,3160798,3590270,4132863,4857105,5682843,7025574,8346668,10456361
1122475,1180974,1247466,1323070,1406334,1499570,1607932,1733868,1881476,2057848,2256065,2488598,2777679,3145522,3589219,4141275,4863124,5707258,7088214,8419694,10234220
1120375,1181889,1247393,1322213,1407288,1498705,1608328,1736336,1878422,2048728,2266366,2500279,2775850,3139163,3588484,4133769,4897445,5807480,6929672,8364465,10509415
1120664,1180984,1246039,1322553,1406096,1501169,1615115,1736941,1884724,2051503,2257817,2484156,2788473,3148933,3572587,4133287,4796576,5728969,6835839,8376648,10684204
1120564,1179698,1248196,1319731,1405324,1501923,1610725,1735168,1877144,2058676,2261025,2487208,2784562,3146313,3600691,4150357,4848362,5713648,6955185,8359104,10427843
