1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
31621049,33343432,35264222,37417016,39854412,42630537,45800750,49504489,53859812,59018168,65277168,72921546,82483909,94879628,110718197,131984952,161708656,203061168,262487002,354820583,481981565
31622543,33345271,35264006,37418923,39854698,42622420,45815103,49513891,53871570,58993315,65253749,72899733,82491251,94915586,110536772,131840879,162312360,202539753,263484730,353369411,485141470
31623087,33344965,35264200,37414926,39848281,42629265,45811015,49506856,53837151,58981648,65233275,72875219,82483719,94683062,110791549,131926802,161659761,203217856,260951058,351734203,489672266
31622139,33345615,35264288,37418765,39853771,42631904,45815004,49513997,53862461,59017832,65272744,72904728,82523882,94687525,110509554,132240232,162289325,203748843,262932419,352318421,493045958
31622694,33344157,35264980,37416117,39852639,42623873,45811543,49509281,53854519,59028482,65224456,72875359,82623822,94611894,111103966,132412621,162553297,201791692,262176278,350092559,498216100
31623114,33344933,35264757,37416426,39852248,42625540,45817046,49519119,53841977,59001879,65230423,72949312,82500393,94620253,110800698,132047420,161672423,203258784,264567033,355457823,485282128
31622513,33344349,35263598,37416553,39853593,42626521,45815830,49509716,53851367,58999575,65196500,72914716,82449289,94683391,110541827,131689971,161819146,202692818,260463745,354154524,488107184
31621990,33344265,35265154,37419686,39856041,42624665,45811107,49513437,53857982,59030830,65243648,72890108,82350373,94818099,110777734,131787592,161050263,202826784,264849118,356203064,486221510
31622479,33345833,35264020,37419467,39851003,42625797,45802984,49508631,53848532,58994699,65297548,72886026,82506930,94771733,110884961,131771432,161357873,203295462,263490939,352388650,484280728
31623845,33343641,35265404,37415630,39851932,42627763,45807504,49518794,53837426,59029574,65274549,72882049,82459732,94727965,110750013,132639212,161760092,202652427,265245312,350952238,482754134
31622821,33344327,35266138,37416860,39846655,42625066,45797935,49507885,53844932,59038519,65239514,72917570,82617767,94728568,110894064,132050280,161538004,201480463,263812011,352986018,489347826
31623632,33344959,35264918,37418673,39855116,42630509,45812950,49513829,53864441,59014780,65270771,72978657,82496414,94715692,110805136,131655705,160866770,203156442,261125802,351497704,490770413
31623924,33343806,35264233,37415278,39852947,42625549,45808839,49513002,53848712,58998252,65251738,72925687,82479755,94565492,110844065,131554365,162600262,202324245,262968330,354876822,487528632
31623823,33345156,35261352,37418931,39849306,42624870,45807959,49499056,53857276,59016044,65263896,72952447,82421997,94663528,110472180,131672723,160888767,203470937,264478431,354338561,487580591
31621965,33344355,35261796,37415632,39852979,42625020,45814797,49505666,53865948,59003554,65306844,72960575,82425156,94764344,110683888,132408588,161448225,202977747,263488142,356434317,491500207
31622598,33346436,35261789,37422273,39852216,42621038,45810468,49515149,53847904,59000877,65258051,72881804,82521279,94880067,110630870,132288084,162003641,204597814,261125690,351466996,485162552
31622847,33344027,35264067,37419027,39849472,42617420,45809305,49502251,53830387,59015827,65280666,72870505,82350739,94781445,110591460,132164062,160825493,203282982,264285172,358781121,498155393
31623077,33345275,35264807,37417224,39852720,42630470,45803565,49513982,53850189,59013269,65286034,72968938,82564411,94556164,110804404,131833242,161681508,203078657,262277130,355236852,488508077
31622602,33344650,35265351,37420945,39854454,42624234,45817073,49504245,53835464,59027038,65277018,72889055,82513205,94829659,110453562,132111033,160936876,202381007,262819373,354565407,481939927
31622314,33343972,35266028,37416913,39853803,42626139,45815352,49522017,53845644,59017720,65256021,72894587,82501607,94829951,110643427,131810904,160901108,202201104,261048946,353871299,497701229
31622450,33343598,35263976,37418591,39852619,42624653,45816086,49511122,53851576,59020711,65249849,72889839,82433040,94817825,110856988,132363224,162456186,202870171,265029791,353945585,495387021
31621868,33344637,35265016,37416088,39854571,42625592,45808953,49512218,53841074,58992336,65263260,72905067,82419525,94810472,111015861,132509956,161121299,203207523,261675484,351355916,480019089
31623346,33343762,35263182,37418892,39853639,42629173,45805955,49505474,53838233,59021152,65259875,72855710,82383326,94595470,110871329,132306504,162362686,203101916,262979853,356896333,483373974
31622503,33345069,35265947,37419369,39853808,42628206,45811917,49508812,53865051,59025408,65248857,72909535,82530405,94694914,110701157,132200560,161727399,202345178,260027501,347508136,491473528
31623173,33344370,35264474,37420906,39855087,42629479,45809324,49498444,53866468,59008446,65246968,72893792,82587579,94657474,110821375,132215977,161362094,202482633,262509432,350895159,488127478
31621802,33345135,35263645,37417507,39855192,42626430,45813179,49512634,53854764,59029686,65263644,72944435,82448207,94692426,110740429,132118441,160935660,201043766,262104400,352584369,487625728
31622622,33344311,35264151,37417486,39852879,42629999,45813569,49516374,53848813,58997324,65246771,72944400,82444302,94441685,110734917,132338282,162337756,202287074,260399027,353333178,486409054
31622588,33345489,35265104,37419786,39853720,42626255,45817111,49513949,53852737,59020756,65271173,72899733,82458825,94685257,110888735,132171957,161888144,200988614,260748235,354648507,484420948
31622366,33345105,35263288,37420830,39851891,42625763,45804559,49500869,53841098,59034293,65278262,72920821,82535115,94873629,110577417,132042844,161379871,201947173,262912786,351216157,491110686
