1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
414690,438281,464276,491779,525044,562258,599180,648617,706508,770401,849893,940532,1050569,1195266,1354541,1558355,1831256,2162857,2583567,3193311,3828613
416184,439752,464138,492754,525161,559604,602933,650583,708474,767078,847389,938667,1051071,1197232,1346609,1553318,1848134,2151200,2601404,3172565,3864737
416728,439507,464262,490710,522537,561842,601864,649112,702719,765518,845200,936571,1050556,1184519,1357748,1556322,1829889,2166360,2556108,3149188,3916533
415780,440027,464318,492673,524782,562705,602907,650605,706951,770356,849420,939094,1053302,1184763,1345419,1567280,1847490,2178231,2591530,3157540,3955101
416335,438861,464761,491319,524319,560079,602002,649619,705623,771780,844257,936583,1060135,1180628,1371407,1573307,1854870,2134476,2578012,3125719,4014206
416755,439481,464618,491477,524159,560624,603441,651676,703526,768223,844895,942906,1051696,1181085,1358148,1560539,1830243,2167275,2620753,3202421,3866345
416154,439014,463877,491542,524709,560945,603123,649710,705096,767915,841268,939948,1048202,1184537,1346830,1548042,1834345,2154622,2547396,3183789,3898641
415631,438947,464872,493144,525710,560338,601888,650488,706202,772094,846309,937844,1041439,1191902,1357144,1551455,1812849,2157617,2625796,3213075,3877084
416120,440201,464147,493032,523650,560708,599764,649483,704622,767263,852072,937495,1052143,1189367,1361832,1550890,1821449,2168095,2601515,3158544,3854897
417486,438448,465032,491070,524030,561351,600946,651608,702765,771926,849613,937155,1048916,1186974,1355932,1581229,1832694,2153719,2632879,3138009,3837445
416462,438997,465501,491699,521872,560469,598444,649327,704020,773122,845867,940192,1059721,1187007,1362230,1560639,1826485,2127518,2607255,3167084,3912824
417273,439502,464721,492626,525332,562249,602370,650570,707282,769948,849209,945415,1051424,1186303,1358342,1546844,1807719,2164987,2559232,3145807,3929087
417565,438580,464283,490890,524445,560627,601295,650397,704652,767738,847174,940886,1050285,1178091,1360044,1543301,1856183,2146382,2592172,3194115,3892027
417464,439660,462441,492758,522956,560405,601065,647481,706084,770117,848474,943174,1046336,1183451,1343785,1547439,1808334,2172018,2619169,3186420,3892621
415606,439019,462725,491071,524458,560454,602853,648863,707534,768447,853066,943869,1046552,1188963,1353041,1573166,1823975,2160992,2601465,3216381,3937430
