1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
112470,118434,124930,132565,141175,149979,160900,173176,187452,203085,225075,243946,277120,314103,359462,412353,478627,574241,683354,895669,1070893
112967,118858,125283,133240,140864,149951,160816,172955,186931,205274,227225,249885,280850,310773,354344,414813,477494,575299,681140,864678,1065454
113073,118155,125190,132854,140923,150046,160002,174640,187623,203316,223968,245140,282818,317588,356240,398710,470396,535461,692485,829589,1058360
112198,118864,125577,131834,140954,151143,161051,174703,187545,204075,223988,249356,277014,313511,348870,408772,476350,587179,670700,907519,1044323
112293,119123,125380,132881,141011,150164,160708,172689,186899,203760,223314,249779,277439,314604,354205,411452,488993,595181,669247,832625,1027457
112834,118730,125497,133211,141458,150884,160752,172613,187213,204666,221430,246513,275589,312796,358439,407268,480949,560482,715103,866878,1090361
112581,119027,124934,132973,140890,151301,161646,173112,186690,205900,223260,250198,276901,314050,353765,414190,491337,573051,716658,879725,992509
112495,119026,124656,132450,140688,150641,161487,172125,187916,203754,221804,249317,280356,308604,359265,416844,487838,562711,672408,852281,1046068
112335,118353,124666,132738,141682,149876,161130,173683,188193,204608,223540,244674,278340,311209,361295,402284,464665,579246,684351,853381,1067705
112758,118723,125301,131709,141452,150599,160097,172917,188095,207038,222510,250468,275146,311904,353055,414893,468158,561820,687325,834499,1056968
113181,118443,125664,134193,141352,151179,161333,173088,186803,203842,222446,249070,279803,315719,355927,404494,491121,583069,700078,880663,1108542
112017,118546,125820,132685,141622,149523,160291,172564,188182,203534,223104,248767,278580,314949,350953,414884,481053,580484,703632,867572,1158327
112805,118689,124802,132776,140733,149852,160542,173019,187436,203696,223112,249656,274346,305535,355485,418523,484517,570050,694587,838373,1103495
112772,118744,125230,133134,140469,148962,160753,172224,189734,204388,223544,248655,277450,315470,357859,414653,473400,588127,692450,919769,1046005
112623,118661,125310,132514,140454,150715,162087,173870,187287,201807,223195,246779,275789,312478,347290,405997,480733,573062,705967,842714,1064029
112707,118073,125293,132499,141443,150381,160237,174710,187238,202699,223832,244537,275353,314496,357603,413957,493682,569944,720560,836972,1069765
112506,118676,124938,132424,140392,149468,162249,173782,188625,204445,225337,249602,276849,307671,354545,413299,494086,572719,696493,837416,1065048
112234,118665,124926,132404,141004,150469,160456,173292,189647,205951,221650,250628,277395,313715,362868,419338,483603,564964,697152,857884,1111980
112895,119173,126204,132000,141089,150604,160427,173811,188492,204414,223652,248879,276827,308671,357188,404440,480417,560737,708785,878158,1121577
112488,118054,124971,132737,140708,149887,161025,173274,186906,205106,224277,249443,275840,313475,352728,420105,459952,575584,714295,861811,1030429
112657,118471,124974,131808,140431,150062,160434,173794,187823,204510,223341,247440,277293,313306,360541,411521,478908,558578,702303,847414,1038690
112948,118890,125500,132256,141036,151087,160913,173685,187313,204931,223398,249067,279736,310632,355265,402980,488891,597517,714781,863563,1110413
112982,118818,124670,132558,142000,150129,161108,173431,187335,203535,225713,246128,278316,310925,356818,427745,479153,590357,688781,841184,1103956
112284,118270,125305,132641,140857,150459,161515,172656,187528,205478,223559,246567,275692,308148,349689,412166,483020,583055,690286,856536,1088525
112566,118537,125557,132857,141082,150533,160856,173888,187792,205899,224099,246383,275370,308119,348043,419063,483600,557368,681470,815773,1131284
112786,118379,124936,132283,141520,150258,160733,172536,188173,204509,225183,246831,276598,312958,358954,413657,472513,567152,686324,882924,1054063
112490,119240,124275,132353,140242,149932,161075,172899,188589,207044,224379,247184,278348,306232,360319,418309,495984,550269,697330,902372,1054739
112734,119169,125392,132836,140875,149562,160878,174086,187267,204761,223435,246722,277920,316810,348204,408197,485054,563134,698318,853617,1071988
112486,119251,125173,132422,140997,149682,160768,173533,187051,204610,224689,248330,276415,312925,357465,422304,474638,587322,708207,878888,1011981
112623,118639,125709,133487,140889,150707,161057,173619,187772,205422,224658,246647,281095,308642,370652,399335,505211,569571,753717,828596,1069091
112625,118931,125322,132037,140968,149600,160990,174285,187170,204647,225627,246574,280590,317702,357847,405745,479419,594401,649011,828514,1108335
113146,118148,125059,132453,140976,150357,161366,173791,189369,205538,221509,244991,277637,314389,354519,400452,478689,555517,711736,885759,1097854
112443,119003,125583,131475,140862,150806,160662,172492,185709,204979,225399,246194,277832,317710,360747,418526,484735,567015,680938,851297,1056742
112377,117440,125078,133121,140897,150013,161853,173144,185248,203680,223509,247216,276198,310575,358260,401015,478072,573326,687336,923170,1042887
113093,118156,125139,132549,141212,151567,161517,173117,187516,203288,224971,247363,272945,309892,350323,416493,476672,564825,668317,818906,1017064
112632,119032,125208,131977,141392,149553,160823,173542,188244,204187,223943,249137,281215,314350,352541,413890,496670,580703,676719,858043,1046718
112683,118690,125850,133163,140947,149998,161302,171940,187674,205097,222973,247634,276436,313689,350508,409166,485318,558588,684842,866321,1110314
112849,119098,124723,132146,141090,150966,161585,173169,188361,207159,223179,250223,279542,307879,354021,402704,488319,577113,666855,930375,1021151
112844,118441,124984,133136,141613,150875,160717,174652,188633,203524,225363,247544,273015,308396,351946,414209,480187,595491,702273,864790,1083195
112738,117798,125582,132427,141436,150277,161110,172743,187629,205684,226482,247403,274374,312291,359985,414325,480267,589429,697371,873703,1039654
112256,118600,124686,132975,140714,150882,160995,172286,186855,204891,223056,248106,278447,309851,357524,406437,479618,555777,737776,814805,1067153
112517,118718,125521,132666,141007,149746,162186,174130,187113,204398,223722,247027,274824,316147,361039,410495,475829,576419,677885,833443,1037867
112357,118908,125474,133027,140418,151286,162628,174022,189067,205096,223608,248990,276446,311190,359719,416979,476105,564627,689601,845716,1209664
112653,118970,124943,132469,141754,150300,161018,175461,187307,205390,225622,248469,276894,310192,349689,404434,502002,569009,641738,875230,1054948
113264,118623,125716,132051,140819,150552,160585,173756,187973,202973,223502,247930,283047,311049,361947,407299,483053,571258,664456,800153,1033142
112764,118334,125521,132767,140616,150347,161590,172934,187443,203179,223997,248191,276185,310072,355224,412533,486511,557767,690882,839906,995068
112561,119128,125128,131706,140925,150626,161109,174177,188215,204783,223821,248706,275167,306092,359073,421033,469693,590419,711754,860078,1080885
112250,118465,124980,132444,141182,149901,161081,174208,186508,205076,224732,247086,276137,312079,356581,417729,480002,566881,699916,803269,1082126
113192,118704,124740,132962,141569,150141,161681,173348,187098,202411,221173,249138,276794,308686,362024,403651,487359,563748,696167,833896,1111741
113064,118302,125388,133120,140620,150387,161262,173676,187305,206256,223983,246111,275207,308039,351917,412214,474757,576386,685809,812400,1038235
113314,118304,124779,132913,141417,151081,160591,172588,187815,205269,225391,248492,281649,308263,344743,421058,495049,580788,695223,877207,1132408
112322,118877,125456,132258,141119,150265,161012,172362,187209,205869,223939,249407,278950,311829,349879,413036,482862,563213,686657,831571,1081593
112663,118923,126158,133056,140485,150672,160355,173426,187574,204012,223065,247863,275632,314406,354239,409557,482855,580170,684818,857317,1032222
113114,118616,125213,132486,139999,149377,160549,174287,187601,203967,223253,245587,274660,308221,356778,415466,497854,564746,715058,873268,1112973
113024,118297,125609,132518,141538,150603,162079,173887,187226,204875,221172,250708,274954,311963,354621,411052,475850,577213,703116,837370,1042418
112695,118640,125298,132703,141691,150341,161260,173106,186533,204186,223648,246804,277819,312033,350137,409941,483848,568027,688784,837867,1077373
112575,118686,124851,133275,139650,150896,160617,174144,187828,204703,225865,248082,280302,311965,354345,411955,483105,573121,686559,840675,1038702
112749,118561,125466,132619,140508,149307,161274,173978,188287,204499,223265,247823,274170,311261,353592,404465,487557,570105,672694,819073,1103460
112578,118556,125328,131374,141371,150462,161444,174293,186769,206074,222356,245637,276097,310681,352591,401853,487769,578788,711519,874400,1106918
112629,118373,125311,132829,140675,151387,160512,174470,187733,205916,223456,248204,277840,309598,361265,414587,472851,549158,713984,867770,1120029
112312,118671,125958,132520,140799,150406,161638,173543,187542,202962,224297,246575,272010,312154,352309,409227,492218,560916,703026,850366,1057197
112815,118119,124930,131552,140613,151215,160592,173908,188889,205257,224958,246645,283372,313718,354833,397576,480593,558287,716645,841572,1092254
112839,118528,125209,132114,140028,150063,160905,173944,186383,204460,224778,248121,276205,313247,351736,423584,494836,578284,735909,874378,1093479
113121,118747,124713,132865,140560,150076,160512,172964,187761,204473,224024,249238,273988,314931,357855,412215,503008,582603,667740,820150,1041524
112267,118855,125431,132296,140978,150586,162550,173913,187206,202102,222582,246323,276624,315587,355164,416348,480254,588818,705046,834480,1076841
113086,118558,125291,132002,141051,150139,161331,173178,188572,203866,224087,247419,277555,315714,355486,409198,500618,562776,696282,810405,1051766
112719,118939,125517,133354,140367,150121,161106,174208,187576,203822,222103,243987,276685,314572,355335,413371,479412,580601,683264,868019,1097176
