1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
340246,360054,379672,402901,428120,458634,489472,528127,575147,626810,688727,763753,848851,956188,1085674,1255263,1478180,1712861,2114367,2519531,3201767
340682,360644,379350,401354,425972,456998,491076,529249,570837,623747,681088,757903,849036,955712,1092598,1263244,1504335,1754201,2146237,2506220,3241460
340220,358828,379426,401364,426398,457404,489836,525660,570653,623737,686063,757635,838488,958015,1093307,1253034,1443542,1751857,2060494,2625692,3179470
341317,358744,379300,402954,426926,457841,490027,528104,574071,622327,684052,759175,843737,954788,1090241,1259151,1500837,1752506,2102119,2584986,3101758
341237,358994,379122,402045,427955,458542,490989,527477,572562,623624,683905,764223,848025,954799,1089330,1239913,1479031,1738233,2083467,2512408,3251369
340918,359092,379263,402139,428349,457606,489445,526384,572877,623933,686466,758832,847960,963263,1090248,1260852,1463085,1739757,2124073,2521718,3197634
341180,358488,380733,402980,428421,456267,491157,526536,572876,625889,683128,759354,844449,953713,1092502,1249387,1474121,1753050,2059033,2548371,3114919
341689,358970,380147,401629,428102,455674,488323,530487,575342,625435,691597,757235,841739,953976,1081623,1248408,1472153,1739847,2085972,2538642,3145466
340875,359160,378005,401684,427634,455864,487654,530020,571995,624409,685536,756181,846663,950675,1082798,1239290,1468813,1713350,2098655,2513696,3198642
341780,359353,379447,401873,427474,454326,490390,528806,571300,625205,685676,764920,846203,954395,1097889,1250863,1459280,1718502,2143425,2561916,3213040
339873,358733,380241,402478,429567,457248,489244,529266,570423,627074,686306,758925,850126,959407,1070917,1266056,1434550,1741723,2122412,2581840,3204241
341122,358633,381189,402645,427485,458059,488606,528688,573187,621887,682366,758973,848111,949402,1097262,1264379,1465172,1742393,2091414,2544201,3141521
341234,359141,379278,402008,426650,457679,490168,526936,570447,622055,684906,760981,849709,961132,1092170,1259872,1450686,1754453,2118619,2579674,3137977
340762,358995,379426,403634,427166,457133,490633,528457,574001,624849,681860,755856,848085,960057,1080763,1262387,1470002,1751055,2091689,2523688,3128131
340655,358898,379975,400608,427878,456480,490093,528439,571679,621395,687936,756301,843528,962727,1082779,1250234,1470391,1749893,2077473,2556253,3093924
340734,358441,379027,402564,427123,456130,490131,527916,571062,624014,688176,759565,847349,958162,1099341,1255125,1480951,1762161,2085505,2507497,3225793
340268,358745,380162,400884,427213,456706,488736,526282,572353,621733,685302,758042,847571,956295,1079529,1262621,1478072,1735060,2061534,2572234,3232402
339648,359096,380615,401416,428015,457434,490212,527938,570068,622597,684395,756659,851659,941042,1098213,1257718,1480954,1712210,2110482,2570207,3160007
341153,359461,379877,402581,428879,455917,488876,526551,573679,622130,682049,765181,853443,953132,1089933,1244094,1463193,1750684,2090130,2545159,3198584
341511,359243,380041,403013,427913,457191,491042,525358,573824,621167,689695,760842,844466,956387,1088068,1264793,1469260,1698013,2081481,2506905,3197619
341087,359526,379695,401183,426475,456187,489088,527159,570535,624975,685928,756430,840148,959319,1096894,1245978,1458718,1754720,2100795,2611300,3249255
340760,359054,379554,402871,427228,457114,488008,527385,569832,624472,685654,760636,845778,957317,1100401,1254704,1483715,1739780,2087364,2544162,3180829
342018,359173,378407,401906,427737,455389,490169,528788,571521,622798,684432,756420,844245,955150,1089485,1265545,1481554,1733985,2087025,2576170,3305601
341242,358546,379435,401446,429240,456546,490682,526968,573039,625345,686616,761018,847991,958794,1086943,1259622,1462282,1759495,2057305,2507086,3166527
341516,358404,379373,401718,426956,456218,490246,526486,573132,624635,688320,754836,842684,963020,1092141,1279289,1454166,1777166,2105322,2572177,3151469
341583,359111,380996,402443,428878,456677,490413,527228,570560,624409,683682,756723,843755,953808,1092093,1247941,1483783,1723216,2082291,2577639,3200380
341243,358422,379576,401926,427138,456959,488390,531719,570271,623030,682539,756649,853414,956297,1081678,1246498,1465709,1749371,2050799,2606073,3118145
340311,359902,379669,402113,428266,457726,490038,527176,572196,622183,685214,761633,849706,956817,1094979,1265865,1465562,1756650,2159512,2577371,3200566
340123,359497,379148,403075,426087,457003,491298,528158,571714,625483,687146,758185,844850,960355,1099916,1254591,1479087,1720249,2070105,2501030,3206506
342309,358930,379683,401252,426614,455501,489617,528055,570947,624220,686610,756478,846744,952172,1093246,1238130,1461630,1736077,2126768,2522813,3206345
341383,359128,380043,402714,426920,455897,492217,527391,572710,623737,684116,755590,848292,968701,1092253,1255088,1472232,1716176,2111385,2534831,3112050
341363,359039,379279,402132,428964,457643,489596,528532,571991,623160,682372,756700,850529,960904,1089370,1224643,1470045,1734975,2040291,2576226,3144944
339785,358356,379954,401922,425465,456790,489548,528211,564994,627997,686704,752073,852117,961013,1082810,1246632,1466140,1738300,2116438,2578683,3247031
340629,359338,379119,401854,427476,456612,490556,527302,572291,622714,682667,755279,845501,951721,1106481,1254650,1459173,1770413,2073203,2623347,3192562
340892,359625,379590,402107,426434,457896,489349,528275,570696,621144,688491,764646,852497,964745,1091818,1249251,1467027,1741507,2105026,2596656,3084548
340115,358496,379423,402294,426310,456110,489873,529354,569030,622865,683253,759107,843040,951498,1093838,1272998,1481637,1741212,2064716,2585861,3178425
340630,359941,379006,401519,427511,455994,489027,528817,573406,624439,686541,760688,846482,950012,1093609,1252830,1459302,1743755,2067596,2569724,3151560
339995,359072,378970,402512,428292,457094,489125,526862,569996,622725,683773,760189,846689,957734,1091837,1248731,1458180,1748765,2081042,2517871,3130009
340099,358984,379442,401550,425826,457312,489844,527469,569030,621780,684745,756270,843507,950271,1088976,1240726,1459715,1716904,2081995,2608253,3222440
339955,360493,379146,402305,427526,455545,488569,526453,574534,619915,684760,756013,842835,960283,1072551,1244482,1472706,1707687,2078819,2590399,3195181
340884,359457,379732,401263,426361,458174,488989,526959,571128,623710,683022,761703,845566,956978,1102245,1258553,1470755,1723174,2105808,2569839,3135376
341310,359306,378856,402104,427783,456882,489453,526830,572475,620661,684758,759201,847357,950884,1095054,1244851,1481393,1793573,2102774,2573937,3185410
341792,359402,379989,402319,426586,455632,489337,526591,575218,623135,681376,757847,845143,950449,1078156,1266136,1483919,1764185,2106914,2563480,3136663
341114,359996,380491,402370,427619,456568,490782,527386,573081,621556,686735,759140,847911,954968,1083240,1247055,1449609,1753129,2100020,2525739,3183173
340615,359579,378406,402711,426852,456421,489847,529610,570618,622995,687572,756711,839786,968427,1095285,1255702,1476613,1734301,2050303,2551972,3196863
340516,359486,380158,401505,426836,455345,490271,527227,570230,624445,684644,756823,851360,946310,1081962,1258044,1479720,1737170,2110740,2545878,3141120
340355,358999,379793,401991,428719,455866,490979,526073,570796,620918,682376,763839,843100,950460,1088794,1263952,1491506,1748965,2084220,2513546,3167019
340103,359391,380589,401693,428284,457889,488454,528877,570797,627859,687146,755347,834633,960541,1088432,1256352,1475903,1735211,2132545,2533951,3151226
342258,359485,380003,400588,428074,457765,488898,528249,570467,626080,688423,759207,849442,959454,1078416,1251536,1445846,1746457,2107821,2540877,3128561
341487,359039,380140,401493,427183,456496,488250,527614,570593,622890,684587,756135,846413,953643,1089300,1257966,1506798,1764377,2125040,2611788,3272578
340785,359462,380126,402449,427624,457349,489421,528962,574692,624692,684129,759814,839813,947560,1090516,1246847,1479221,1740182,2067634,2472479,3186030
340369,359539,380757,401636,427823,458768,490780,530711,573530,623858,684139,764332,843971,959478,1085199,1265998,1477243,1736102,2074152,2543276,3118434
340268,358601,379430,402114,427960,457712,489036,526284,570421,624833,686976,760958,850314,957773,1090450,1258232,1466199,1711628,2096449,2554495,3131371
341464,359230,379727,402720,427721,457589,488773,526085,573282,622179,684473,753153,846097,961224,1076703,1253721,1463350,1732030,2123957,2564535,3190386
