1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
458509,483149,512382,545034,581583,624366,670284,726831,790470,869894,959701,1068318,1194711,1362533,1560976,1811487,2107902,2518367,3024661,3634891,4541775
457406,483696,513381,545412,580998,623490,670903,727575,790664,863339,959273,1064925,1202630,1363167,1561882,1807678,2103052,2507779,3009910,3650934,4556899
457746,483761,515014,545099,583446,622616,670930,728642,790065,872964,953388,1069298,1194746,1357324,1558138,1800473,2079608,2512510,3020535,3726926,4510690
458799,484112,512631,544898,581760,625300,669760,729889,791758,871224,957694,1068562,1200085,1348895,1551830,1806068,2079672,2462662,2986036,3684657,4557250
457519,484949,513722,545821,582557,622935,672292,728027,793295,872413,956961,1064452,1200867,1353948,1541563,1805206,2120612,2485247,2973816,3719763,4486154
457002,483685,511978,546625,583179,624791,671327,726344,795751,869511,956362,1065350,1200695,1351907,1565905,1808123,2103261,2511889,2979884,3664765,4496101
458991,483766,514452,543673,582898,625279,668335,727822,796650,867811,955567,1065706,1191863,1373593,1546003,1817138,2128486,2497017,3018234,3674789,4526436
460029,483613,514379,546081,582215,622953,672746,726097,790322,867485,954847,1074947,1197452,1358727,1555419,1795205,2136277,2471978,2998935,3692287,4556153
459212,483967,512805,545897,580590,623489,672850,728618,794326,870630,961580,1063506,1196181,1362973,1555224,1814376,2113615,2505284,3019835,3716301,4550828
459135,485314,513273,546636,583301,625058,671930,728286,795073,869394,956947,1066138,1205089,1357423,1552240,1824158,2117078,2533621,3019995,3673243,4554185
459019,486133,513564,544862,582380,624343,672404,726729,790513,862766,961814,1066313,1196641,1361519,1556358,1809122,2129458,2534650,3022550,3642282,4435616
458251,484592,512682,545601,582970,624620,672703,728820,792552,865801,957231,1063997,1207299,1360033,1559546,1799459,2145866,2506147,3030699,3667278,4523316
458370,484213,513243,543696,581497,623734,672205,727375,792792,867776,961819,1058475,1195105,1350178,1547204,1806476,2102491,2514865,3023653,3648422,4509650
458246,483573,513221,546256,582317,621862,670028,729000,791193,866687,962291,1063940,1195648,1358806,1538801,1808249,2146851,2522915,2977614,3635534,4573159
459157,484833,513603,545170,580947,624544,672812,726807,792137,869201,957430,1067000,1194295,1342294,1551945,1796214,2122871,2531616,3038654,3634397,4488271
456872,483879,513369,545955,582294,624338,670237,728721,795618,868515,958501,1069563,1201301,1359444,1554318,1797979,2141055,2556041,2972145,3621137,4480962
458746,484532,512109,545353,583550,624109,670915,727187,791808,867947,954108,1067739,1201797,1364862,1560852,1797144,2105174,2455604,3006892,3659422,4453259
459031,483786,511490,546318,581301,623340,672087,726681,789707,872495,958580,1063027,1203920,1365694,1562629,1798662,2090014,2500684,2974169,3696972,4515855
458957,483292,514465,544271,582698,624963,674476,725808,795038,869673,957997,1069222,1196428,1361195,1555582,1800094,2094969,2518265,3031720,3655529,4425513
458855,483634,511611,544114,581032,624376,673358,727976,794263,864139,958283,1066743,1192375,1350859,1556892,1809504,2108980,2496505,3020538,3697466,4448322
457876,483684,512679,545427,581572,623879,672739,727210,792618,869112,958318,1066532,1201805,1363861,1563317,1812863,2094245,2499343,3034983,3642856,4483632
458396,483092,512379,544840,583567,623568,672157,729692,792358,866398,964339,1063106,1199379,1352684,1550411,1805845,2116852,2495498,3022965,3621092,4551687
459423,483892,511466,546634,582408,623288,671637,726124,792055,870624,954731,1068054,1203515,1348750,1561657,1804272,2108083,2498852,3018315,3662974,4498426
459181,484160,512589,545767,581992,624699,668838,729372,792371,863162,956151,1069869,1198187,1361890,1555795,1790597,2114272,2504659,3016916,3651151,4449890
458282,484168,513321,547083,581863,625777,670460,729631,791181,864468,963982,1066132,1200862,1372538,1551673,1797668,2111284,2498628,3033828,3679362,4538724
459115,483800,512282,546217,581017,623268,671521,726320,794492,866249,960958,1068831,1205120,1360616,1553608,1792654,2092555,2545841,3061750,3715840,4473482
459121,484382,514093,544538,582567,624737,672256,729113,792703,865370,954563,1061567,1195195,1349295,1556662,1798928,2112598,2505662,3024373,3635275,4505731
458357,485374,513379,544680,582294,624232,670958,725526,792612,864401,963085,1075554,1202232,1366878,1558045,1805658,2137483,2501084,2965093,3671971,4525305
458410,483355,512762,545226,581433,622626,671629,726693,793544,869167,961701,1062974,1199419,1358554,1545380,1813445,2104672,2527467,2992264,3615142,4483075
458758,483034,513032,545180,582229,621986,674042,727121,792827,863978,961860,1063689,1200719,1358041,1563677,1817052,2100290,2511620,2993160,3639648,4572654
459278,483755,513962,545009,582622,624793,672420,726590,794003,869872,962386,1069895,1191422,1357895,1563545,1774137,2132718,2524058,3013344,3710025,4452019
458479,484907,512593,545259,582244,623775,674078,727052,790893,867927,959139,1072371,1207184,1362994,1563451,1802729,2129550,2463510,3014308,3639251,4504293
459016,484237,513766,543943,582492,625348,672986,726225,794879,867132,957865,1064756,1196190,1363211,1546323,1812795,2105492,2515018,2987686,3625643,4428444
458775,484107,513136,545802,582924,625231,670793,726656,788999,865820,956375,1060645,1201227,1350390,1556716,1795487,2125765,2492411,3033392,3712239,4511331
457631,484714,512526,546484,582742,623685,671167,726954,791791,868935,958887,1072760,1192067,1357631,1559174,1804596,2091691,2507111,3046429,3615757,4488390
457353,484071,513089,544773,581724,624646,671782,725238,789422,871274,958906,1070661,1199768,1362397,1555882,1821220,2114152,2511569,3056613,3654122,4502169
458641,484282,513464,545194,581180,623204,671702,727923,793227,866462,963690,1071794,1201291,1361416,1544897,1810886,2104876,2511495,2983172,3701203,4453855
457370,483638,511565,547539,582394,624313,670254,728369,790182,870488,957411,1067694,1192740,1353067,1559515,1797406,2116262,2511280,3032561,3628809,4553551
458047,484332,513524,544504,581209,623093,669460,727817,792080,868171,959745,1065150,1197442,1353813,1544356,1818918,2130232,2498982,2991481,3685722,4446446
458176,484279,512149,545131,580913,621936,670094,728895,797325,869679,960313,1073652,1200786,1359346,1549822,1813218,2133296,2515818,3001435,3628594,4511043
457848,484822,512890,545899,582078,624997,668579,729159,788265,872415,960710,1064688,1195826,1352815,1564273,1802178,2111384,2525229,3016757,3646942,4488137
457348,484417,512517,546271,580431,624906,671673,730947,789761,870400,958074,1062775,1201837,1355292,1548280,1794839,2129406,2501433,3007796,3672973,4515877
458627,485758,513744,543910,583760,624959,672110,727088,790306,868752,961490,1063490,1199177,1362814,1555208,1793902,2114980,2519539,3019372,3652244,4491497
458488,485046,514057,545738,581811,622940,670244,729366,790423,872539,957495,1060245,1196703,1359232,1546565,1812593,2102434,2500248,3004337,3720588,4530520
456897,484563,512574,546499,581966,624304,671086,730403,793708,869547,958134,1068481,1201078,1352230,1558115,1784243,2128914,2497437,3017239,3686133,4600981
458050,483277,511554,544942,582006,623930,671327,729669,792323,865757,957319,1070790,1201496,1340243,1556917,1801398,2113924,2521299,2982887,3681407,4395983
458475,484387,514653,545107,580199,623533,672635,725801,792183,869540,958880,1061248,1195684,1358234,1569023,1801804,2117140,2503918,3011380,3655443,4539921
457150,484237,513389,545469,583264,622937,672817,725592,793781,867207,959736,1067762,1203253,1353619,1564504,1815197,2121044,2498091,3032215,3660980,4511344
458924,484115,511661,545242,582237,623847,672802,726724,792674,872130,958600,1069256,1199729,1360343,1553658,1806343,2101520,2504146,3038986,3625603,4488891
458100,484238,513196,545295,584035,623491,670906,727195,793175,867335,958646,1069242,1197850,1347424,1560427,1799139,2093192,2516855,3002020,3678717,4515963
458842,483851,513604,545087,582660,623567,672925,727230,793977,869270,959883,1066610,1193357,1362172,1561679,1794702,2092555,2473311,2957357,3662262,4498876
459295,482397,512929,545534,581883,624013,672568,728182,791384,870683,956879,1066301,1198411,1361385,1542397,1811540,2130756,2509280,3017738,3639215,4512602
457559,484851,511813,547655,582142,623774,671674,725636,791204,871082,957198,1068284,1199887,1350408,1553472,1800932,2116808,2533818,2988240,3617371,4568397
458491,485543,514022,546214,583481,625703,672888,729311,792955,869822,965112,1065455,1200966,1356514,1556924,1803362,2117245,2544463,3073332,3675922,4485628
459724,484700,512054,544852,581504,622225,673464,726126,792187,868872,959417,1070572,1197150,1367935,1565332,1810333,2117737,2501625,3008748,3637116,4491185
458373,484001,512820,546165,582326,623662,672083,729239,793831,864675,959195,1068026,1201720,1361839,1564230,1807570,2125775,2516628,3033717,3664448,4496527
459424,483884,512010,544700,582237,624928,672606,729469,792211,868001,961687,1069125,1205899,1360591,1555513,1807641,2120992,2502401,3070923,3667533,4528461
458362,484033,513548,546563,582296,624050,671777,727785,797360,866265,956793,1076574,1200145,1350900,1557688,1797810,2128174,2499220,2997635,3653082,4478012
459356,484045,513264,543685,581554,624871,671099,728104,791771,866491,959015,1067542,1194680,1357474,1565748,1797680,2079880,2499778,3000482,3685166,4564056
458607,484257,511284,546092,582476,623518,669801,727164,792963,868034,963124,1067801,1196475,1362004,1563691,1799335,2118630,2509635,3036291,3659345,4522794
457994,484171,511683,544991,582237,625317,672732,729027,793152,871553,961195,1060000,1194871,1355811,1558484,1789998,2108929,2520011,3019103,3668786,4554715
458498,482851,513475,545069,582058,623202,673851,727333,791370,867172,958918,1066269,1201417,1360262,1550339,1809598,2104434,2533260,2998089,3652770,4517754
457416,482690,513271,547007,583512,624565,672360,727917,792981,867572,959203,1065962,1198947,1360161,1557826,1793715,2098450,2482694,2990231,3652797,4578669
459104,483399,513659,545422,581822,621601,672452,727903,788623,867875,961735,1067093,1195843,1365956,1555773,1788112,2108909,2490242,3058723,3667697,4497302
457589,484394,512927,545415,583533,623906,670462,728562,795327,870982,958644,1063954,1207124,1366986,1573006,1817541,2118013,2475263,3019848,3702006,4586524
458120,484454,514211,545230,581410,623490,669362,726459,792911,867860,958570,1070735,1205135,1357125,1561892,1787494,2109904,2508386,2975034,3648826,4538393
458657,484504,511733,545248,581980,626490,671555,726070,791257,868663,956243,1071712,1199033,1355471,1550134,1796058,2092160,2492367,3019477,3654663,4561491
456699,483456,511840,546285,580280,622412,673594,727747,793741,863915,960141,1063529,1207800,1350858,1575162,1807733,2110014,2525344,3029958,3645744,4464249
457469,484291,511367,546386,581139,623950,670064,727250,790321,868208,960514,1063983,1201235,1363999,1556850,1799280,2110671,2507350,3067864,3644667,4506797
459350,484602,513444,545320,585492,622544,671575,728823,790569,870546,959190,1067106,1201161,1359512,1560379,1792868,2115176,2536023,3054023,3704235,4454513
458615,483655,513791,545295,583747,624072,671389,727135,789221,870298,956783,1072792,1198470,1360699,1549226,1806163,2118409,2513196,3045049,3724102,4433426
458397,483767,512445,544207,582549,624926,670960,726811,790189,869993,955463,1071864,1205356,1354167,1548484,1802923,2107365,2472620,3018481,3690331,4518498
459379,484929,513327,544508,581579,625337,672184,725637,793008,867622,957187,1067599,1193690,1361863,1547056,1821593,2115948,2534490,3029267,3692308,4510571
458854,483578,513105,544795,582970,625175,673583,726355,791473,865426,960663,1063147,1197855,1359973,1544076,1797513,2103852,2527837,3029020,3689811,4484901
458130,484986,512921,544843,583396,623956,672900,727021,793848,870437,959838,1054399,1204229,1364274,1564556,1794071,2129417,2547545,3006577,3726808,4482113
457848,486012,512749,544110,582818,624000,673452,727045,791446,870508,958725,1071189,1197297,1348247,1550581,1817762,2134941,2489880,3087613,3622162,4502657
458661,483894,512569,544395,581919,624744,671745,726582,793129,866012,956756,1066539,1200073,1360532,1547414,1835202,2104724,2522021,2974003,3663274,4532329
458830,484365,514389,546299,582162,625787,668803,729099,793186,866169,951907,1070040,1197199,1364118,1552634,1804967,2116776,2478041,2982865,3730632,4600553
458798,483549,512178,546084,580793,625325,672070,726870,792938,873421,959803,1073650,1193024,1358160,1565228,1815341,2116184,2524558,3027848,3648257,4507213
457443,484293,513450,543888,582103,622345,671693,723259,791503,869785,956077,1067271,1198956,1355756,1556296,1800670,2090631,2513909,3044624,3632829,4496915
459133,484328,512653,545262,581400,623912,671523,727692,790576,866846,960129,1069175,1197158,1365498,1557835,1780215,2113504,2544415,3009541,3666107,4497179
458944,483985,514435,545422,580129,625823,670288,725610,792702,870016,954546,1067950,1196275,1357787,1550532,1816750,2124306,2522478,3006771,3674477,4571426
458545,485173,513118,546004,581767,625132,671449,726619,793457,866911,958937,1061199,1199063,1362198,1552914,1810237,2104116,2528528,3028871,3667390,4477417
457974,483408,513581,546583,581996,626814,672770,726496,792386,863794,959334,1064607,1197698,1361844,1565347,1807263,2111521,2509333,2990114,3702051,4494303
458477,483477,513323,545199,581842,623595,671164,727335,792575,868340,961350,1067662,1196533,1366690,1553789,1821168,2112605,2479155,3016187,3601130,4580621
458693,485548,512869,545624,583568,623381,674022,730091,792763,868641,958015,1067986,1199091,1363488,1555087,1803751,2095786,2503296,3008279,3630418,4517995
457996,482938,512686,545768,583631,624600,672818,729388,796887,867775,958071,1073875,1203474,1361800,1555747,1812426,2118986,2486467,3006110,3712224,4544260
457969,484998,514733,544442,580522,625050,671729,726549,791658,868822,960428,1067994,1202211,1365282,1550318,1799072,2124504,2497383,2928744,3672769,4500820
458681,485684,511980,544625,583960,623288,672585,730034,794279,868476,961469,1070874,1202056,1356969,1556312,1810432,2093396,2491412,3035579,3728896,4474508
458891,483442,512641,545417,581129,625150,671102,724713,790515,868694,956901,1064440,1200663,1365846,1562460,1802922,2131610,2501639,2982755,3623386,4489346
458849,484737,513537,546615,581867,623774,673234,729655,792761,868054,962045,1065102,1207575,1355120,1550769,1802281,2113263,2529283,3015992,3625294,4491293
459334,485348,513459,546806,581488,623918,670636,728402,793394,871906,961330,1065914,1199699,1358064,1549915,1815720,2080900,2508922,3019465,3724363,4479467
457671,483549,512156,546058,582349,624624,671665,726998,791861,869265,958059,1056537,1196716,1356707,1560810,1794759,2093406,2542560,3028198,3678837,4504525
457750,485436,512571,544725,581913,623189,675622,724822,789548,865454,959397,1061609,1201921,1359836,1556058,1805889,2094611,2540064,2959328,3663036,4515802
458504,482960,512014,545585,582648,623395,672064,727947,793552,869702,964049,1062733,1199044,1357157,1554207,1812293,2103704,2509131,2997784,3649252,4493017
458897,484400,514490,545861,582705,623883,670207,727392,791463,867530,955293,1069190,1189445,1360338,1559036,1811726,2112021,2505226,3019051,3681813,4531266
458287,483230,513026,547045,581108,623797,672269,730396,793899,866103,963841,1068243,1195805,1354430,1561660,1797767,2122929,2468357,2957409,3614703,4498628
457233,484159,512975,545031,582893,625257,670811,727885,791242,866804,958205,1069653,1202023,1358989,1553304,1800511,2119318,2479284,2993750,3615503,4563352
459131,482970,513125,545200,582609,624605,672182,727620,791744,870581,958771,1060848,1202256,1364563,1562949,1796976,2108754,2466342,3024285,3739358,4583536
458110,484006,514134,544214,582755,623317,671984,728350,791442,866189,955688,1066294,1198208,1354761,1553700,1800541,2141661,2527333,2977064,3639171,4504382
