1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
9999496,10532210,11123336,11785178,12530216,13375101,14348534,15466424,16786808,18315527,20154677,22424205,25183286,28753464,33439730,39434386,47518120,58595689,74467138,99048880,133588634
10000289,10531687,11123247,11787581,12530665,13378500,14346201,15461252,16771698,18327548,20188798,22416454,25186976,28838442,33262921,39430041,47304224,59073978,74661315,99439121,135045478
10001060,10532042,11125475,11782886,12531827,13378591,14344317,15467473,16778638,18331809,20149858,22447538,25210628,28802280,33453084,39212786,47330885,58408966,75135896,94676769,134232776
10000202,10531786,11122870,11785715,12530696,13378594,14347168,15464869,16772152,18311052,20181030,22412542,25176553,28687394,33179060,39482847,47657205,59394959,75113635,96400609,133665937
9999188,10531850,11124760,11784429,12530572,13377932,14344474,15459463,16765854,18303954,20169894,22420570,25190963,28724143,33398716,39537653,47288696,58852509,74438490,98639681,133017749
10000378,10532833,11124885,11784874,12532233,13375412,14350497,15462751,16770659,18318898,20164070,22410513,25217641,28875055,33323640,39139531,47593112,59341998,74264559,99427567,133714701
9999741,10531573,11122660,11785999,12529942,13376071,14346411,15460104,16775900,18313656,20158825,22411790,25231255,28752993,33236277,39090108,47669004,59015859,74346728,99581365,132903223
9998812,10530856,11122656,11785204,12531075,13374899,14346848,15472695,16770799,18299967,20200147,22401784,25207778,28800919,33248300,39173873,47068838,58484588,74628737,100541171,134811380
10000304,10532480,11124418,11785381,12529639,13380188,14342147,15463023,16777865,18317861,20163522,22437955,25261902,28700950,33331998,39276403,47465070,58814720,73407416,97603084,131357942
10000435,10530973,11122903,11785868,12532949,13378295,14349805,15469715,16778536,18320368,20171545,22388632,25217649,28765857,33334332,39326293,47494288,58462531,75359212,98662046,133248508
10000645,10531575,11123173,11786401,12528061,13377160,14346284,15468334,16777666,18311251,20170973,22430430,25228492,28757937,33380053,39245039,47863463,58580086,75676126,100141265,134107451
10000186,10531863,11123127,11785089,12530939,13380398,14353398,15466460,16760426,18329307,20186933,22363241,25206580,28773504,33297874,39412749,47434176,58758133,74812855,96375735,134545551
10000281,10532530,11124183,11786117,12530273,13376506,14348214,15461978,16774576,18319844,20183309,22430686,25211800,28824960,33339528,39545381,47443849,58700942,74872246,96828146,130673794
9999666,10530681,11122316,11787180,12532416,13379677,14356367,15467512,16777606,18299205,20168487,22450180,25228728,28715438,33419926,39542404,47315609,58905426,74883958,98748408,133008768
9999581,10532346,11123293,11786437,12532113,13382363,14345908,15468610,16768558,18334412,20155749,22438342,25184222,28739228,33253797,39375415,47340576,58556238,75525852,99293408,135854395
10000731,10532256,11121271,11784989,12533860,13380803,14344941,15461617,16777912,18308718,20179440,22424694,25221103,28803957,33277467,39135051,47710940,58651844,74293517,98806241,134401633
9999931,10532335,11125189,11787921,12528778,13380497,14346428,15468631,16769827,18300684,20164052,22398281,25230013,28729664,33363499,39322940,46875225,58898153,74321648,97225915,134167200
9999520,10531103,11122584,11784236,12532123,13378132,14344589,15462683,16766287,18326749,20176303,22412812,25243767,28827558,33267188,39490410,47454369,59303605,74231774,98952853,133308517
10000521,10533009,11125205,11784752,12532778,13380561,14350684,15464904,16770111,18314952,20174725,22414775,25231491,28737143,33274467,39256586,47422359,58145025,74640630,98940276,131198103
10000038,10533000,11123859,11787128,12530815,13372791,14348007,15462442,16771265,18325920,20197156,22401580,25258107,28736284,33176788,39185331,47695412,58562281,75311457,96928820,133210803
9999774,10532070,11122759,11785896,12531728,13377061,14347508,15460419,16776376,18306395,20174086,22427153,25229777,28732492,33234934,39276148,47600894,58907736,76510877,98171131,133258936
9999836,10532230,11123065,11784908,12530222,13378019,14347697,15472836,16767165,18331305,20171862,22408776,25214134,28663143,33282964,39099957,47516787,58902103,73872535,96973519,133326405
