1,2,3
53589172,53514239,53563224
53867080,53628428,53354892
53892530,53570112,53498741
53776352,53638446,53502883
53755843,53435324,53508161
53700825,53767975,53344121
53787427,53545099,53490533
53757639,53597363,53531987
53739389,53776547,53482309
53875299,53426228,53725269
53850147,53617501,53667107
53860335,53517425,53569131
53770078,53674346,53372228
53893463,53455232,53572169
53804861,53483149,53508391
53655422,53666056,53488569
53947972,53549103,53422658
53843253,53759645,53520036
53662755,53573796,53414174
53645446,53511322,53474469
53784556,53435913,53445672
53751835,53602942,53477124
53926412,53648080,53588248
53758572,53695188,53436052
53657759,53601637,53419605
53698237,53657791,53554817
53729373,53587921,53450612
53649947,53721186,53521938
53720612,53624999,53525390
53668316,53580488,53674226
53707295,53513983,53457393
53712715,53530347,53546639
53770266,53652673,53567167
53681343,53663548,53440931
53892867,53539341,53531819
53838116,53523233,53429578
53634324,53544881,53535010
53726103,53673732,53502945
53802814,53538804,53430007
53771600,53711258,53430867
53770470,53606089,53452376
53648551,53384608,53580576
53848045,53596122,53429777
53780384,53723335,53493908
53639007,53474551,53547545
53705201,53851982,53501518
53621634,53660746,53452898
53776893,53762255,53602608
53804242,53614175,53111579
53828594,53683904,53570512
53788917,53420265,53237048
53904561,53540416,53309156
53766823,53524551,53592160
53694942,53642233,53426954
53902945,53551688,53705631
53707797,53608277,53463530
53757914,53599526,53466813
53599070,53436425,53415954
53743247,53495304,53462886
53810101,53454682,53613271
53767105,53700255,53391176
53748816,53610106,53477707
53723632,53547901,53308159
53567926,53690902,53621586
53790877,53734722,53458759
53968458,53661629,53412456
53890648,53738791,53406687
53763074,53488177,53496823
53746345,53687524,53426525
53770674,53659032,53540548
53702754,53718845,53479502
53884201,53682509,53418117
53877950,53536168,53549278
53762227,53485145,53533936
53666284,53587358,53385760
53817716,53559531,53467197
53657728,53813189,53296161
53536695,53624154,53340224
53733898,53625600,53602117
53683186,53579848,53506397
53703985,53657343,53415908
53691390,53639200,53350473
53735459,53599295,53445963
53796940,53647069,53366966
53730071,53530744,53284762
53886507,53649014,53456519
53785434,53597171,53384103
53924537,53506396,53426141
53714095,53510286,53433705
53847127,53521916,53458943
53585925,53511859,53650476
53611141,53703888,53489152
53715099,53696698,53606290
53721663,53581166,53608898
53740330,53617719,53498112
53834257,53609057,53364312
53855629,53512525,53601534
53778172,53495611,53546563
53955477,53800152,53507808
53793873,53779541,53532524
