1,2,3
1098126,559797,691500
1109584,568631,669949
1101599,572496,685131
1104636,565817,691713
1103947,566136,678569
1109297,557809,677479
1104252,569833,683046
1093792,554746,689191
1106781,568071,686402
1106989,569922,684379
1100744,562853,683151
1105262,571128,681257
1108167,569770,681256
1100529,577929,682275
1102694,575391,685878
1108488,561609,683093
1113552,565393,692220
1114884,555466,674419
1107475,569802,686817
1099157,555372,686268
1094109,567474,686450
1096601,568198,688927
1100230,563460,685426
1116420,558209,700690
1109730,566471,685280
1106506,564371,683934
1105283,583423,674642
1104075,575856,701738
1102835,568388,681179
1098754,561561,695997
1101498,567130,688012
1100405,574459,687051
1109026,563227,684350
1095330,569152,685516
1085522,574689,687380
1100653,558323,686415
1103853,568538,670328
1091740,568000,688788
1098806,557747,680133
1109940,568018,688516
1111746,559339,686875
1111286,556453,692808
1108504,569853,691950
1107405,565744,695701
1110112,569944,681088
1105309,560085,695756
1098373,561823,680273
1104269,569205,688398
1100287,568651,687733
1102036,561072,686836
1097082,560775,691739
1101591,554472,690191
1098023,568279,676961
1103369,561998,683831
1104572,564841,687872
1108283,567063,685940
1105103,557462,682946
1100731,560083,690255
1112601,553192,682526
1116395,564449,685818
1110754,568237,692202
1098911,555846,689318
1122746,566589,695618
1114728,571252,692839
1107813,565363,678229
1097035,562647,687210
1103339,568730,690886
1100099,569840,684962
1109741,572139,707844
1103154,571853,690730
1106973,557795,677209
1095471,568961,697790
1093426,556603,687818
1099803,567698,693363
1107190,557559,687655
1119870,567241,683533
1102620,553856,677222
1104756,565541,692264
1103870,565825,691806
1116351,567464,687869
1112136,572407,677209
1103434,567650,689690
1114407,571213,693600
1110383,575080,680302
1100482,566465,681609
1094552,565669,684135
1101805,559114,672815
1107160,575651,683662
1113987,568475,687693
1104803,570726,686607
1109337,569209,690181
1123536,563341,679340
1108603,564324,679738
1095797,574000,689313
1106871,576331,681569
1120635,565816,684347
1105187,567329,682409
1104978,571009,684397
1091228,571434,682849
1107137,562597,694106
