1,2,3
1402707,722617,793258
1387350,716251,794397
1394297,702491,783408
1397732,708079,786976
1397389,709494,787363
1395047,704278,788675
1398737,706972,795220
1408547,713214,787357
1395991,706525,784254
1407592,714582,779787
1382384,707396,784289
1390016,719053,794105
1394930,711503,788988
1399081,712141,789495
1389615,717642,787917
1399560,711844,781325
1410351,720792,790593
1390611,703804,780060
1415250,702821,788859
1390277,703387,800802
1388268,713211,795722
1387226,702734,781692
1390950,705054,786279
1390767,696978,775212
1394515,700837,787504
1383798,704611,784363
1402356,719457,795686
1389838,699290,783940
1390353,710738,780490
1406161,709918,787281
1395437,713412,782326
1384572,712540,798214
1394510,709722,779902
1379605,706941,779566
1378800,705166,799518
1398328,712966,787281
1400646,702738,790464
1408253,704859,782933
1398834,697480,789178
1402853,713877,782914
1394946,709246,783767
1403990,709685,792056
1397640,707549,786670
1392375,700956,787958
1373166,697870,794994
1390692,712621,790304
1391842,709978,787253
1396212,701711,791465
1395361,709430,782920
1392196,707667,779547
1408872,708251,787107
1399469,710268,788795
1392366,713119,794701
1378922,719661,783067
1382601,714531,781696
1402429,703361,779021
1392625,695340,787196
1400194,701998,789267
1393849,707584,786752
1385932,702297,794351
1389814,711342,779558
1383335,700602,793407
1389838,713433,775441
1390275,699472,790434
1418638,706832,789654
1390925,713080,786139
1376686,711983,785904
1384748,712292,790044
1410670,704393,780102
1393390,702543,778737
1378284,702157,788338
1389447,705668,789393
1411268,700344,796985
1403652,703532,772345
1391205,718204,786289
1393215,708494,777434
1390829,700823,782130
1391983,709601,785323
1386764,708737,778705
1378332,713719,785829
1389003,709359,793127
1404643,717103,789216
1390386,710971,779730
1406398,708887,784438
1386389,713489,779830
1389801,712814,794471
1405896,709058,787762
1385756,694918,780331
1386859,707195,781211
1405083,706942,786756
1409579,699441,782506
1391887,703213,783151
1394833,709716,786294
1414795,716675,784803
1381798,718973,781436
1392406,707458,777030
1382145,710063,785196
1399874,708984,789159
1400415,717105,802683
1383913,706874,776336
