1,2,3
33309137,33364855,33357124
33279972,33322171,33300585
33358487,33310750,33350999
33198934,33187657,33326689
33322339,33386241,33345552
33217251,33337144,33383919
33350362,33128658,33265419
33185594,33395528,33358467
33266801,33269096,33360638
33147393,33336755,33327580
33254881,33302555,33302869
33204312,33319297,33312708
33239781,33455995,33406911
33363657,33198174,33359521
33301175,33320100,33213887
33284540,33339277,33382400
33326621,33291962,33454778
33443043,33272610,33087304
33305480,33383178,33327894
33356126,33150721,33269460
33214852,33255102,33251525
33275636,33317502,33341863
33307077,33356496,33392365
33328396,33350736,33321983
33338488,33202742,33320477
33257126,33259583,33375510
33268692,33298338,33454979
33294971,33430004,33319209
33244796,33344448,33331534
33296978,33244723,33325422
33325549,33207712,33301752
33147131,33433191,33287156
33266871,33185624,33218204
33224921,33320866,33197710
33286939,33399305,33147194
33324376,33315670,33341059
33227220,33189226,33313938
33148180,33423917,33189426
33204127,33331910,33211427
33407258,33327166,33341298
33133181,33225471,33178658
33476507,33336780,33277065
33394658,33301513,33324480
33208525,33330040,33407626
33228508,33416801,33277843
33351620,33043981,33292427
33388818,33313286,33351966
33254086,33298727,33338989
33395538,33292013,33260762
33351142,33124403,33309847
33352839,33277429,33225107
33350532,33194321,33404388
33521474,33261289,33131180
33383386,33151750,33379237
33198911,33315294,33319335
33264055,33446783,33194723
33279208,33457941,33221216
33259279,33217464,33238875
33386565,33285512,33257575
33335749,33258704,33403623
33205708,33294949,33399105
33290975,33366599,33291724
33221410,33188573,33371519
33283730,33370138,33201600
33421293,33218305,33330442
33374520,33417729,33443746
33372275,33390997,33379627
33335764,33427293,33209256
33397150,33220375,33323865
33294061,33195827,33307663
33330927,33266887,33237281
33248893,33330517,33327580
33296515,33272271,33207750
33159515,33302342,33446344
33301306,33191999,33365143
33331328,33318594,33346619
33342346,33254964,33271179
33367322,33105251,33338625
33308420,33238774,33274593
33297502,33408128,33314653
33274803,33344975,33305680
33333882,33181018,33333303
33338249,33291862,33311943
33274779,33348665,33271819
33267619,33288787,33395063
33213725,33392516,33261302
33211372,33326727,33342503
33376449,33341511,33283855
33200307,33237318,33296983
33365254,33307575,33467554
33129392,33297748,33301438
33342778,33376200,33432564
33263862,33253922,33310261
33411980,33243594,33230478
33206850,33243870,33267690
33384412,33386780,33407789
33353889,33183339,33320364
33409689,33287959,33335311
33301638,33327994,33463588
33354814,33380154,33409057
