1,2,3
34949236,16272875,3130742
34633564,16141839,3145509
34761173,16269008,3157855
34769225,16373052,3182513
34700872,16045604,3162784
34738941,16294850,3114390
34832967,16222258,3200125
34760394,16110246,3154903
34611545,16283025,3146832
34677847,16183830,3167223
34863233,16257839,3161666
35020613,16254538,3140311
34754857,16049330,3166419
34385117,16232235,3137493
34664806,16287402,3140348
34745434,16170953,3158834
34989328,16282027,3207369
34727576,16345528,3183428
34729973,16324139,3167756
35016934,16102670,3168127
34547051,16244205,3176432
34503963,16121633,3163558
34519054,16300224,3169768
34658243,16191894,3176316
34889095,16452512,3161260
34460312,16241420,3150613
34640733,16344392,3157621
34707851,16309700,3178853
34734769,16380043,3166117
34815583,16116783,3118901
34780754,16218956,3137752
34858136,16250994,3175188
34595303,16209218,3150848
34839165,16183156,3108702
34780681,16186499,3157032
34785806,16221411,3153942
34694392,16327907,3178547
34753668,16193759,3184330
34479700,16231396,3174114
34580153,16125923,3160349
34855029,16428160,3151580
34853194,16259174,3158532
34649859,16377767,3143217
34334753,16386024,3159239
34556715,16145278,3158150
34684882,16267013,3174653
34935342,16086020,3141179
34946814,16377456,3157398
34508079,16013850,3172111
34575537,16234601,3157870
34933829,16273787,3203930
34445445,16275071,3124244
34890319,16140024,3136848
35047716,16159314,3184370
34729061,16266210,3169726
35197597,16101637,3128146
34934361,16297227,3145889
34604585,16278280,3198935
34885060,16322067,3153557
34562263,16231402,3143207
34699253,16202075,3124408
34693985,16465877,3181917
34902355,16194877,3157005
34681814,15995826,3173275
34333992,16273092,3160790
34652098,16287280,3175317
34613484,16262150,3155506
34718786,16297470,3168167
34899645,16160008,3134607
34996318,16261439,3156669
34966049,16288976,3118445
34608579,16107387,3119271
34516345,16130832,3129537
34732158,16061514,3151533
34532443,16397443,3160103
34711237,16165048,3162172
34846290,16367660,3171753
34762231,16256468,3137453
34550259,16145561,3182479
34577599,16220447,3135560
34545679,16141879,3126970
34550668,16217161,3126719
34773663,16132620,3182789
34725674,16271128,3165592
34580576,16150979,3141555
34843132,16193561,3150135
34981408,16086397,3171138
34884685,16319196,3137827
34590779,16125924,3155627
34636054,16351348,3161638
34455064,16317873,3148603
35242663,16065910,3155162
34575593,16238483,3127572
34713128,16168193,3157830
34925271,16329263,3140236
35081016,16155212,3148607
34759998,16301382,3169832
34413448,16284963,3149451
34711090,16047709,3153819
34610634,16157392,3172531
