1,2,3
820913,485388,697040
815185,536538,687833
838445,504053,691040
829586,505407,700637
799710,508825,681948
814214,510198,663639
807835,503178,698701
784290,499622,688547
839258,505904,708181
823218,519911,687265
803164,517328,707215
820055,486691,712340
831502,523911,661807
839893,538061,708745
858352,516047,657672
821770,498823,696719
845156,526270,707089
817685,512313,670013
805360,499804,722025
838582,527607,680227
804490,511422,713022
818414,532479,713959
798922,504013,699080
835969,519687,713893
812703,518428,688688
805544,512232,693112
829158,518172,685934
816262,518616,693710
796278,515453,689193
838908,531289,707133
817044,517085,682980
838234,518814,687626
835668,496547,716327
818493,489548,699192
835619,520798,678628
814670,509704,666109
837435,483394,685627
819339,517261,669917
840235,539878,722767
784906,512736,706553
828046,505672,679737
813708,511295,694084
849723,527175,730112
816982,496001,694291
803202,511528,704512
817701,528991,702584
808162,518702,711597
841444,525553,681024
829072,531909,676776
816060,508593,699905
836650,536056,701745
797547,531877,685671
835468,570738,686224
828771,533434,682355
851271,530546,693899
815594,524649,698064
800280,514982,734040
827223,496354,684010
829390,483814,737625
838507,513432,670354
832081,534567,718067
818895,489377,715312
806060,497397,679951
847414,510831,691823
832289,539229,695365
800890,509042,689476
841283,529162,677864
814925,519940,693481
833564,534698,704663
779793,527288,650628
795602,535140,669589
853825,553287,697398
803438,537252,690614
806239,524525,703123
808631,510110,678777
828574,487278,692813
832811,546027,696436
824498,515729,694311
810080,531140,696390
810813,516575,691637
826087,518866,703987
839925,556223,707335
813753,513157,692795
827381,480992,685803
824065,505135,701208
790295,522083,668696
826986,551131,679039
793992,529140,711046
853466,556857,690219
834995,515567,700639
840655,514744,684070
833977,529117,701400
803023,511758,667401
803780,516676,697195
819904,490347,671350
810394,506414,692513
799098,522550,728605
836956,515402,689832
835915,518741,695062
835465,500409,707424
