1,2,3
221471581,219333236,199730627
221550218,219329841,199702753
221474450,219317367,199708712
221564947,219314920,199695223
221520588,219343043,199666469
221537038,219287468,199682042
221538234,219358341,199717108
221575244,219388586,199671929
221616431,219312805,199679664
221502394,219355210,199734957
221519489,219346664,199690966
221598211,219374944,199674292
221490161,219269691,199739037
221499094,219354112,199615594
221586592,219317630,199699671
221523795,219403432,199683950
221546829,219303744,199693550
221493947,219268430,199731625
221475633,219378872,199669302
221521344,219334968,199680207
221549627,219244234,199663841
221564173,219327061,199670417
221599492,219336085,199692654
221459917,219318358,199697836
221447022,219244379,199650528
221499650,219344449,199664810
221499405,219268116,199691407
221495264,219357864,199644672
221531958,219311375,199668377
221628531,219357318,199680618
221501847,219256018,199707244
221539057,219376776,199679752
221525219,219303694,199638052
221590920,219302527,199683642
221506433,219363800,199711692
221540338,219271567,199721071
221497568,219347687,199677052
221515379,219283634,199710444
221456421,219326672,199719941
221551014,219336856,199700801
221503613,219333255,199664825
221471434,219329584,199680090
221469584,219301435,199660421
221496180,219342303,199632063
221506184,219299227,199656752
221452471,219387036,199723522
221513849,219356917,199639226
221589394,219324269,199676127
221551900,219429309,199711031
221543030,219351621,199709784
221527808,219350586,199718238
221469219,219347134,199674439
221494677,219354137,199687224
221554208,219358730,199669419
221566272,219332809,199736175
221551477,219309536,199724432
221525744,219385342,199650323
221513408,219300168,199730950
221573145,219355856,199620086
221487114,219353434,199617532
221542816,219287618,199657236
221491234,219349676,199678123
221560294,219415153,199679620
221541402,219355474,199613569
221504441,219341926,199651644
221564564,219310584,199756842
221528141,219328335,199744630
221459433,219346206,199705248
221483004,219329377,199687091
221539618,219328272,199673558
221533106,219375992,199654110
221576125,219287668,199624915
221494859,219293391,199733357
221516736,219329923,199699157
221498809,219344198,199689322
221525205,219265362,199642353
221548492,219353158,199682967
221508386,219319902,199704646
221536046,219298524,199619381
221535330,219355304,199702547
221510045,219366423,199693902
221445189,219380466,199654609
221487799,219327683,199707641
221567785,219298750,199656223
221572197,219381276,199708521
221523942,219324890,199684053
221469392,219292199,199739962
221498057,219314349,199624680
221551166,219285115,199696221
221451417,219368870,199702988
221494770,219344518,199683715
221517358,219304177,199636158
221562344,219384212,199655695
221508466,219338256,199669125
221580436,219266403,199770140
221552932,219318478,199683657
221454241,219329929,199681440
221479441,219312673,199717739
221510606,219289601,199681176
221489459,219349036,199675936
