1,2,3
47753866,47300979,46585515
47802095,47300764,46629716
47762514,47318862,46610143
47747432,47303894,46596666
47739508,47299666,46605707
47767078,47313873,46603843
47774651,47284331,46600047
47757230,47302214,46621831
47793968,47304787,46623076
47778524,47298017,46616402
47784170,47297014,46602863
47754566,47300302,46605340
47757177,47296169,46620171
47749692,47295349,46602326
47775056,47315700,46588726
47749768,47305984,46631056
47755292,47297440,46605680
47752605,47305443,46600244
47747841,47315070,46591101
47756347,47317260,46607789
47759356,47334198,46598475
47765576,47293186,46610299
47759662,47304503,46604911
47774234,47301121,46595564
47730333,47296647,46633601
47786777,47297980,46630784
47748231,47316814,46594870
47782584,47286395,46608973
47732149,47314603,46586985
47771295,47306494,46624641
47756313,47318873,46605585
47756206,47302476,46614708
47766073,47311436,46608687
47723345,47309078,46620117
47724813,47322633,46597795
47742107,47273113,46607830
47766252,47287692,46636791
47771643,47292519,46605265
47768462,47307371,46618028
47763905,47333068,46595992
47759463,47307954,46610490
47769685,47299577,46614184
47766356,47322123,46620144
47751087,47317034,46609265
47777419,47308096,46589999
47783646,47292230,46622416
47733292,47296316,46616109
47749955,47294535,46597809
47751141,47281537,46621981
47748048,47301667,46620028
47758702,47319135,46587277
47742891,47298348,46592904
47718107,47290701,46617007
47757968,47299976,46602129
47767797,47295475,46611286
47768898,47298616,46606374
47776765,47292687,46615524
47736832,47296337,46622212
47754803,47303348,46585889
47748832,47305874,46594230
47745693,47296331,46637240
47779621,47295307,46619940
47752953,47269368,46627151
47766944,47297928,46624545
47750250,47276773,46624335
47757674,47289835,46586747
47741736,47317733,46632689
47739271,47270371,46615477
47759127,47309456,46589604
47778225,47279331,46599278
47771203,47276889,46617348
47755265,47293506,46630029
47764761,47287981,46609463
47753805,47294042,46613647
47750988,47299761,46611864
47744561,47303028,46602006
47761267,47292350,46601802
47777067,47316430,46606748
47760610,47321346,46625035
47730776,47292776,46609068
47770312,47302245,46621715
47750514,47269836,46632145
47740272,47333331,46629695
47795386,47324019,46599578
47737749,47324823,46614252
47769620,47283590,46596040
47755988,47315054,46615558
47764589,47294189,46604006
47760522,47318158,46605136
47756171,47301809,46601516
47742677,47320789,46618681
47760965,47307208,46615742
47723368,47281327,46617586
47739309,47274252,46592393
47741905,47299582,46611204
47777648,47329019,46597115
47734003,47294246,46601578
47757460,47298805,46606231
47765744,47314456,46632151
47777067,47303458,46630206
