1,2,3
6737910,3332674,871338
6739012,3330332,866488
6728697,3338316,866872
6742003,3342968,874946
6737145,3341609,865550
6733273,3343420,871324
6744443,3345363,866067
6738062,3343412,868897
6742103,3344301,869956
6726068,3336709,868524
6743419,3341412,868892
6737047,3331856,866126
6736204,3342398,869900
6731387,3325964,870433
6726718,3348962,866878
6733566,3349117,867789
6748190,3340948,871216
6734458,3343253,866838
6742902,3336722,868828
6752235,3338951,866888
6731818,3340071,868133
6739572,3346969,869837
6740446,3342501,865283
6744545,3345075,868791
6746329,3332852,866443
6743108,3344609,866293
6746511,3341348,861756
6748550,3337736,867158
6734458,3337377,869559
6735419,3336498,870267
6731846,3335858,866163
6727941,3332875,865791
6736914,3345924,864332
6736669,3344154,869285
6739027,3337802,866219
6725340,3335697,867672
6736659,3347559,862679
6728006,3349260,865725
6739631,3342072,865661
6742963,3346251,868932
6728240,3344295,865955
6736435,3339038,870387
6738673,3340609,864293
6727741,3341926,870283
6742599,3340538,867936
6734043,3339597,866708
6740894,3326411,867925
6726631,3342659,872472
6729865,3339353,869789
6736121,3337192,868256
6748617,3341580,867594
6737623,3337020,862624
6741839,3340849,875586
6738918,3336848,872394
6740000,3342651,866891
6723542,3341611,867635
6737749,3336236,866372
6735129,3339786,866087
6730838,3336943,867262
6743030,3338756,868231
6740242,3343555,869837
6742745,3348454,871170
6735282,3343231,871356
6745426,3346335,870912
6738641,3340977,871624
6730159,3344994,864515
6741626,3348934,869071
6724346,3337102,870121
6737822,3345070,867453
6736057,3341790,871656
6747483,3346217,866394
6743796,3343534,867749
6716040,3341722,866824
6730899,3338538,870460
6741846,3345368,868856
6746205,3342294,870951
6742360,3335492,864370
6732426,3339210,866482
6733486,3342953,867868
6729002,3339341,869954
6735680,3338605,870545
6723987,3339549,866914
6747562,3338078,868539
6748702,3341549,868504
6741247,3343926,864089
6734669,3337629,870079
6747418,3342701,869094
6739308,3335505,872493
6741285,3344407,867124
6737473,3332957,867424
6749065,3347137,869458
6734211,3337075,867762
6739774,3343716,867557
6745587,3342158,864999
6734238,3334060,866806
6739558,3334373,867792
6732296,3343979,866640
6738874,3342029,869022
6740292,3340524,867003
6742794,3337753,869421
