1,2,3
18353659,8920970,1458014
18331298,8944969,1447170
18347016,8999990,1457010
18283812,8961999,1448256
18256750,8906949,1452169
18333427,8939025,1442365
18305801,8934398,1454737
18300712,8984893,1458565
18322568,8949543,1452373
18298566,8943936,1449060
18346176,8936481,1445374
18357717,8918225,1450145
18258548,8969789,1450924
18344606,8919151,1440365
18307915,8936485,1458399
18307389,8955321,1451311
18288372,8961924,1448598
18306027,8968256,1453740
18377032,8959791,1450048
18262644,8938781,1454562
18297796,8930916,1438443
18287767,8939275,1448086
18304750,8915057,1451128
18321425,8953497,1457067
18314542,8896672,1446044
18368028,8956834,1448176
18339530,8931965,1450945
18376427,8935836,1449290
18370859,8936017,1446407
18294866,8932297,1450464
18313333,8966903,1450418
18329727,8969672,1453286
18336328,8959355,1442486
18319476,8931515,1453162
18326799,8940191,1453095
18299383,8938667,1453890
18302190,8946517,1449332
18312321,8971841,1453809
18329924,8915625,1452766
18316664,8939614,1453050
18300632,8945951,1443061
18345491,8944221,1452334
18309701,8924243,1448522
18343850,8944629,1446432
18379856,8950441,1448143
18340459,8933934,1457507
18321029,8945990,1448993
18328644,8948545,1449831
18311751,8934093,1451086
18332700,8924273,1454904
18311843,8955469,1446863
18343187,8900597,1448848
18359956,8961941,1454438
18311446,8948014,1446420
18279426,8910054,1451844
18347622,8926578,1454370
18350492,8947992,1445095
18337023,8968865,1448801
18325970,8945769,1448738
18306884,8926375,1455541
18309093,8928052,1458363
18365076,8968432,1456535
18369193,8928199,1458660
18325314,8967605,1447904
18325311,8945160,1457699
18308908,8917288,1447066
18369776,8934345,1452450
18321068,8920153,1449910
18292618,8948927,1452320
18373736,8972660,1469175
18308702,8909488,1445479
18249723,8952590,1455215
18320618,8978966,1466616
18331140,8955502,1454182
18337605,8947142,1457086
18368537,8937907,1453033
18314291,8925929,1458336
18337804,8966241,1453217
18300452,8952581,1451649
18382655,8950039,1452650
18341796,8934017,1451014
18326660,8932300,1449526
18325267,8959824,1452914
18361715,8918685,1447740
18366114,8943834,1456097
18324417,8964770,1447923
18325134,8928124,1453508
18376218,8937546,1447538
18377804,8988320,1447434
18328690,8945764,1447608
18271623,8920389,1463381
18337746,8932733,1445142
18337469,8931248,1456744
18311328,8921568,1458331
18323941,8954475,1464056
18335240,8974248,1455888
18277821,8962984,1456264
18329726,8918358,1441009
18370256,8965385,1450580
18301022,8971068,1447583
