1,2,3
125386952,124282622,121442994
125183489,124109248,121071519
125115877,123914513,121416321
125232299,124192823,121244505
125355999,124386731,121067645
125318510,124041871,121262089
125167994,124206283,121243994
125331030,124381381,121237310
125357356,124203591,121147496
124995816,124258855,121269710
125055955,124278135,121173659
125040618,124156978,121135979
125190435,124314004,121025644
125322864,124311082,121293723
125174781,124098527,121323037
125211273,124102392,121356608
125094302,124189901,121264835
125104830,124123387,121349647
125119487,124077049,121212403
125148542,124213254,121050423
125181380,124351897,121264324
125382916,124195699,121143685
125460449,124324737,121026602
125270610,124312543,121260578
124986379,124234260,121208678
125124151,124286855,121134319
125288206,124293113,121343239
125094750,124315304,121300344
125403884,124280689,121266964
125107407,124288166,121243845
125227295,124330259,121234968
125316156,124172680,120989305
125071666,124144795,121296214
125141098,124482235,121290062
125139473,124053007,121396395
125367067,124109812,121137874
125303874,124432849,120993222
125202276,124291192,121175319
125348417,124091199,121243909
125209049,124209780,121157416
125226132,124291905,121542069
125172629,124289777,121041354
125350677,124354382,121109667
125205511,124184069,121302132
125330785,124212357,121269689
125159250,124123214,121328763
125122281,124295621,121113158
125237129,124335907,121153670
125169185,124170333,121113499
124969331,124199139,121348305
125458276,124228795,121181152
125214666,124316006,121125144
125279433,123998490,121223515
125321918,124285279,121354564
125280740,124082548,121265282
125393321,124348193,121186517
125166651,124384395,121339577
125105602,124085171,121178129
125382064,124343891,121281206
125291636,124503218,121162483
125288755,124035946,121367848
125335875,124311047,121394202
125350554,124121419,120992541
125307947,124182309,121201759
125373609,124086448,121201738
125279513,124394530,121104622
125225475,124115518,121264346
125277065,124204776,121362845
125066785,124104417,120971891
125234587,124040790,121356097
125212580,124254414,121354075
125250761,124199024,121068965
125249505,124108282,121339769
125129848,124023844,121308816
125393328,124215900,121505943
125288582,124205512,121289615
125215244,124089669,121296746
125297809,124197091,121289572
125216854,124339094,121152499
125215793,124395704,121162653
125245360,124276973,121035010
125159452,124522636,121158800
125215778,124285359,121310604
125083139,124120718,120961588
125045933,124224482,121068943
125324092,124082870,121167847
125315752,124062670,121301536
125153271,124201957,121124569
125155892,124174900,121470200
125033781,124353289,121353926
125235800,124278457,121309114
124991794,124335263,121260493
125337507,124278618,121146219
125309348,124105004,121218832
125246118,124274580,121097725
125480724,124214324,121275288
125225150,124106994,121178002
125269476,124341659,121313180
125309405,124120614,121248912
125311673,124523050,121425091
