1,2,3
775018,400759,520109
776002,399728,514200
765772,398304,521379
775740,396019,516456
760707,398115,518276
772822,400364,522434
767200,391255,521426
772392,393353,522089
769370,397212,521139
772972,396649,515696
771396,394975,520290
770934,401965,525939
773032,395879,521854
763659,393257,522908
768970,393578,516694
769616,398148,512238
772778,394493,511127
771655,396329,521425
767621,398729,514422
766704,396048,518062
771503,395672,513686
766903,396186,520487
779971,399412,522602
774900,390894,518905
774523,401058,510527
772529,394727,519731
774693,400701,515496
766326,399689,523302
765197,387137,520270
775973,401394,518240
774498,392683,513692
769952,392241,519375
769968,393460,517334
770394,397780,518900
769138,394889,519377
769188,392505,518807
771019,398115,524260
771075,395298,521238
770625,391356,515200
772737,394898,525726
769101,393915,527393
764989,400333,522465
779336,396209,526991
758346,395323,514197
767262,395157,521314
773787,395714,518903
773879,400581,518481
766073,398562,527881
772335,394764,519411
773178,396629,521487
774936,392270,521369
771908,400351,524796
767211,393378,518268
777553,396346,505860
769907,400548,519554
783030,389466,519076
767631,397774,524913
772292,398608,525098
782424,393354,515938
767839,391389,514353
772580,398447,516764
780611,393489,522770
771861,401138,522874
777494,401277,523583
769070,392740,518448
772488,393089,522579
770500,404678,514907
776508,397077,520378
770876,393485,515604
782348,400454,519152
764476,400265,520413
768148,390335,519091
775002,391332,517397
767461,401028,521401
779087,395361,519986
771291,397027,517772
773300,395533,523514
779730,390060,524817
773618,397833,518413
768543,391799,517077
769434,396195,520368
771529,401804,518888
769964,399058,515705
765791,393367,514634
763217,395629,519056
775558,396876,516180
776472,395470,514218
768096,395455,514268
770434,398304,517171
767450,394866,524353
776894,391653,516943
764188,402276,517241
768308,393804,520808
775584,395473,520967
770000,391982,526138
772902,399149,518431
763791,400307,520884
767745,401424,524706
766344,392978,520126
772072,397046,521021
