1,2,3
1410455,700258,393559
1411315,700436,395047
1410860,701147,393522
1408534,702211,394736
1408898,700805,394329
1411011,700962,394402
1412283,702483,394208
1409165,702956,394011
1408403,702699,394574
1412259,701713,394498
1410685,703635,394964
1411682,700821,394253
1410222,701967,394455
1410864,702635,393779
1407151,700969,394452
1411303,702008,395355
1410595,701064,394177
1410395,700387,393668
1411770,702499,394944
1411680,701148,393849
1410111,701341,394611
1409354,700433,393829
1411588,701985,393188
1408470,702629,394056
1410411,702295,395231
1411407,700360,394476
1411771,702897,394827
1410407,702473,395252
1408745,701118,395104
1409506,700906,394357
1410293,699072,394372
1410258,702514,394962
1409479,700721,395052
1410733,702236,394456
1409132,701322,394811
1411646,701287,394647
1411956,701800,393945
1410531,701696,394698
1409955,702975,395992
1408800,700923,394750
1409494,702179,394184
1408498,701404,395018
1412006,701986,393421
1409843,701087,395034
1411259,702400,395335
1409798,700956,393839
1409617,701719,394487
1410124,701079,393572
1412277,701276,394663
1410958,701540,393082
1410325,701981,394523
1408327,700299,393973
1411311,701013,394405
1407916,701595,394313
1409812,701977,393361
1408664,701893,394797
1407821,702120,394775
1410441,701657,394528
1408121,700579,394506
1410026,701547,393881
1408546,700687,393552
1411482,701751,393875
1409464,701396,393632
1408960,700861,394855
1409021,703747,394001
1409517,702436,393829
1410491,702421,393186
1411399,700739,395456
1409393,701256,394097
1409962,701289,394019
1409096,700166,394298
1409962,701577,394379
1410885,701482,394471
1411147,700105,395385
1408984,700539,394520
1411506,700877,393945
1408788,700478,394296
1409141,702317,393381
1410095,701630,394519
1410814,701202,394246
1411060,701885,394130
1409843,702470,394271
1410257,701814,394736
1410513,701966,394128
1409472,701738,394352
1410647,700721,393920
1407969,701570,394745
1411102,702209,393881
1410263,700784,396060
1408836,702750,394257
1408844,701020,393260
1410765,701846,393958
1409205,702091,394200
1409528,700854,395442
1409606,701902,394569
1411409,702373,395564
1410438,702588,395177
1410674,701355,394253
1409666,701858,394985
1409774,702379,394471
