1,2,3
70980,35121,62553
70803,35129,62726
70558,35234,63029
70600,35377,62910
71027,35406,62646
70587,35044,62626
70851,34958,62500
70712,35169,62642
71073,35438,62712
70622,35549,63097
70835,34916,62854
70994,35424,63340
71002,35245,62264
70387,35353,62872
70496,35372,63222
70553,35550,62707
70913,35378,63130
70633,35334,62499
70746,35032,62755
70800,35183,62562
70915,35510,62593
70919,35031,62928
70992,35489,62944
70795,35752,62986
70867,35166,63323
70742,35527,63124
70504,34913,62933
70633,35179,62981
71063,34935,62744
70356,35162,62791
70457,35274,63117
70810,35235,62848
70810,35016,63154
70629,35125,62875
70367,35409,62771
70598,35022,62872
70521,35104,62906
71158,35292,62912
71179,35107,62757
70367,34948,62833
70625,35121,62915
70891,35338,62850
70602,36003,63328
71060,35220,62953
70812,35232,62052
70355,35303,62868
70975,35261,62267
70690,35007,63116
70671,35604,62675
70742,35390,62904
71243,35213,62179
70784,34960,62647
70593,34978,62761
70856,35269,62844
71201,34821,62830
70760,35542,62142
70462,35137,63158
70442,35312,62791
70713,35505,62447
71002,35315,63033
70726,35123,62856
70706,35406,62769
70428,35008,62639
70808,35372,62645
70942,35209,62889
70943,34962,63068
70693,35425,62573
71009,35468,62579
70870,35159,62978
71021,35443,63109
70615,35618,62727
70742,35362,62784
70538,35181,62569
70575,35376,63032
70129,35078,62211
70922,35396,62389
70901,35418,62611
70675,35801,62543
70441,35220,62969
70609,35250,62895
70432,34986,62607
70354,35424,62295
71169,35377,62877
70825,35270,62810
70539,35474,63068
70599,35326,62285
70610,35315,63117
70275,35046,62737
70613,34843,62854
70384,35347,62874
70400,35391,62714
70558,35259,62734
70816,35013,62855
70927,35101,62867
70652,35443,62657
70674,34955,63497
70790,35276,62847
71551,35252,62601
70770,35126,62829
70301,35341,63364
