1,2,3
86285479,85421176,79432781
86287504,85424568,79433553
86289509,85426287,79432775
86284991,85424326,79433010
86282564,85421624,79431809
86288342,85423967,79432642
86287189,85422518,79432879
86284586,85422992,79433470
86288976,85425082,79433067
86287787,85423217,79433721
86288251,85420600,79432964
86286900,85426708,79432734
86289187,85423560,79434175
86288023,85419477,79432626
86284350,85423145,79431774
86287876,85422600,79433536
86289183,85423193,79432933
86284216,85421226,79433296
86283649,85421790,79433087
86290896,85423658,79433179
86284042,85422706,79433103
86286801,85424464,79432540
86291206,85422972,79432667
86284376,85422620,79433343
86280080,85421109,79431837
86285496,85423723,79433083
86282491,85425112,79433558
86284552,85423219,79432767
86288197,85424383,79432226
86286443,85424830,79433449
86285293,85422094,79431746
86287775,85423538,79431890
86285371,85425068,79432282
86286923,85423668,79432896
86286584,85424864,79432589
86289013,85426081,79433001
86285628,85420785,79432931
86288004,85425104,79432793
86284142,85423873,79431984
86284721,85425042,79431855
86287189,85424497,79432635
86280957,85423674,79432013
86287375,85422361,79433546
86288594,85422625,79432613
86286158,85424639,79433926
86285542,85423149,79431896
86285410,85422077,79432623
86282555,85425609,79432385
86290827,85424972,79433088
86288022,85422056,79433148
86286031,85422571,79432643
86287311,85423970,79433068
86284671,85424790,79433840
86286921,85421407,79433652
86284864,85423721,79433339
86285203,85420749,79432970
86285437,85421754,79433027
86286653,85422945,79433511
86286581,85422869,79433499
86284604,85423396,79433496
86288396,85425513,79432543
86287292,85427042,79432777
86286659,85423383,79432274
86283209,85424757,79432361
86287177,85425026,79431858
86285423,85423345,79433296
86289645,85424764,79432970
86283243,85424844,79433180
86284353,85423627,79432382
86283502,85420621,79432705
86288948,85422478,79431781
86284122,85422581,79432553
86283015,85421683,79431894
86286372,85423356,79432975
86286423,85421955,79433722
86283947,85421993,79431048
86284979,85422908,79432249
86284431,85424576,79432870
86285360,85423464,79432859
86287912,85423544,79433568
86286400,85425387,79433018
86286108,85424061,79432142
86287605,85425225,79432413
86289456,85422428,79432626
86283262,85423245,79433192
86286808,85421927,79433137
86280569,85422573,79433245
86284272,85421818,79433792
86285746,85422028,79432430
86288506,85421422,79432100
86285826,85421773,79432465
86284042,85422220,79433621
86289270,85422744,79433006
86284795,85422587,79432955
86288955,85423195,79433657
86286592,85423929,79432463
86282154,85423390,79433149
86286974,85422437,79432099
86282880,85423113,79432325
86282704,85423385,79432067
