1,2,3
281218,140068,187187
282372,139975,187258
280794,140777,186915
281857,139732,186762
280727,140507,187488
280914,139915,187017
282609,140040,187435
281494,140083,187511
281330,140156,187220
281714,140496,187644
281547,139626,187166
281755,140439,187802
281042,140257,186252
280899,140144,186910
281322,140389,187063
279915,140027,186346
281460,140044,187017
281863,139628,186787
281066,139876,187319
282105,140207,187614
282461,140488,187188
281530,139708,187675
282386,139498,187069
281671,139895,187342
282427,139859,187213
282316,139876,187087
281185,140295,187618
280252,140391,187390
280981,139871,187413
281463,140264,187470
280870,139596,187098
282054,139811,187077
281542,139766,186885
281213,140382,186997
281273,139734,187543
282273,140350,187053
281218,140394,186404
281837,140686,186751
281396,139791,186478
282023,139863,187838
281216,139391,186863
280833,140403,187552
281507,139729,186693
281660,140961,186835
281436,140087,187418
281591,139923,186852
281328,140417,187465
281390,140219,187547
281619,140046,187533
281529,140016,186960
281211,139805,187123
281318,140048,187346
282212,139995,186878
280961,140885,186549
280462,140545,186284
281365,140698,187463
282123,139782,187705
280652,139983,186782
281661,139449,187240
281135,139736,187066
281299,139662,187404
281622,140112,187166
281501,140635,187016
281517,139193,187296
281384,139222,187753
282055,140101,186891
280828,139822,187096
280983,140412,187238
281610,140380,185876
281691,139333,186864
280504,140217,186857
282254,140081,187339
281882,140357,187350
280720,140298,187475
281882,140108,187177
281361,140328,187622
280957,140353,187216
281623,139535,187703
282116,139988,187358
281526,139641,187346
281317,139891,187126
281368,139434,187751
281294,139167,187344
280992,140323,186341
282531,139697,186914
281773,140017,187052
280866,140374,186171
281742,139887,186981
281880,139912,187162
281339,140866,187689
281409,139568,186594
280523,139795,186933
281978,140084,187573
281185,139558,187132
281099,139736,186573
280628,139639,187472
281110,139594,187017
281089,140194,186553
281945,140177,187759
281208,139790,187215
