1,2,3
888730,442317,341345
891124,443357,341360
889212,442024,340761
889967,442233,341592
887718,442408,340548
888779,442837,341574
889452,442579,341615
889164,442494,341445
889531,443971,340505
889511,443736,340462
888994,442446,340726
888941,443998,341460
890878,443079,340038
890177,443891,340239
888646,442112,341309
889276,442561,339937
888463,442636,340461
890334,443444,341640
891453,443352,341174
889937,443178,340710
888170,441470,340833
890379,442983,342009
889412,442138,341293
889031,442467,342455
888851,442395,340684
889439,442155,340967
890489,442688,340786
891126,442672,340945
891252,443396,341079
890052,443215,341545
889367,443099,340786
889820,442289,341505
888667,442955,340953
890156,442364,340274
889039,443956,341258
889595,443222,340997
888868,442136,340830
889823,441388,340083
888508,442378,340846
888950,442523,341394
890205,442426,341109
890125,442905,341380
890304,443764,341350
890673,442872,341445
890466,442354,341065
888463,442163,341265
888405,443501,341643
889944,441856,340733
889557,442311,340662
891546,441821,340923
890036,442512,341316
888981,442774,340634
889858,442557,341249
889889,443161,340925
889298,443178,341103
889573,443146,340624
888776,442675,341342
888236,443019,341060
890490,441952,341297
889352,443469,340419
889320,442102,341107
890880,442427,341084
891429,443127,341444
889440,442941,341155
890991,442044,340051
890668,443597,340628
889327,441906,341388
889290,441917,341735
889449,443721,340380
889139,441238,342174
889432,442529,340968
889528,443635,341492
890269,442954,342584
889378,442455,340960
889034,443726,341785
890700,442853,340844
889111,442910,342002
890361,443083,340877
891027,441934,341685
890424,442680,340965
890188,443912,341033
890674,443876,340616
887143,443221,340194
888939,441011,339980
889593,442489,340799
889287,443874,342393
891050,442113,340477
889128,443209,341507
888998,442352,341716
889385,441070,340664
889253,442207,340435
889058,442222,341460
891168,442661,340877
889672,443088,339902
891058,442502,340813
889475,442799,340681
890568,442954,342701
890090,442826,342422
888513,442648,340988
890733,443366,340864
