1,2,3
4458965,2216404,463585
4460990,2219796,464357
4462995,2221515,463579
4458477,2219554,463814
4456050,2216852,462613
4461828,2219195,463446
4460675,2217746,463683
4458072,2218220,464274
4462462,2220310,463871
4461273,2218445,464525
4461737,2215828,463768
4460386,2221936,463538
4462673,2218788,464979
4461509,2214705,463430
4457836,2218373,462578
4461362,2217828,464340
4462669,2218421,463737
4457702,2216454,464100
4457135,2217018,463891
4464382,2218886,463983
4457528,2217934,463907
4460287,2219692,463344
4464692,2218200,463471
4457862,2217848,464147
4453566,2216337,462641
4458982,2218951,463887
4455977,2220340,464362
4458038,2218447,463571
4461683,2219611,463030
4459929,2220058,464253
4458779,2217322,462550
4461261,2218766,462694
4458857,2220296,463086
4460409,2218896,463700
4460070,2220092,463393
4462499,2221309,463805
4459114,2216013,463735
4461490,2220332,463597
4457628,2219101,462788
4458207,2220270,462659
4460675,2219725,463439
4454443,2218902,462817
4460861,2217589,464350
4462080,2217853,463417
4459644,2219867,464730
4459028,2218377,462700
4458896,2217305,463427
4456041,2220837,463189
4464313,2220200,463892
4461508,2217284,463952
4459517,2217799,463447
4460797,2219198,463872
4458157,2220018,464644
4460407,2216635,464456
4458350,2218949,464143
4458689,2215977,463774
4458923,2216982,463831
4460139,2218173,464315
4460067,2218097,464303
4458090,2218624,464300
4461882,2220741,463347
4460778,2222270,463581
4460145,2218611,463078
4456695,2219985,463165
4460663,2220254,462662
4458909,2218573,464100
4463131,2219992,463774
4456729,2220072,463984
4457839,2218855,463186
4456988,2215849,463509
4462434,2217706,462585
4457608,2217809,463357
4456501,2216911,462698
4459858,2218584,463779
4459909,2217183,464526
4457433,2217221,461852
4458465,2218136,463053
4457917,2219804,463674
4458846,2218692,463663
4461398,2218772,464372
4459886,2220615,463822
4459594,2219289,462946
4461091,2220453,463217
4462942,2217656,463430
4456748,2218473,463996
4460294,2217155,463941
4454055,2217801,464049
4457758,2217046,464596
4459232,2217256,463234
4461992,2216650,462904
4459312,2217001,463269
4457528,2217448,464425
4462756,2217972,463810
4458281,2217815,463759
4462441,2218423,464461
4460078,2219157,463267
4455640,2218618,463953
4460460,2217665,462903
4456366,2218341,463129
4456190,2218613,462871
