1,2,3
5036911,4986795,5011897
5038065,4986702,5011968
5036487,4987504,5011625
5037550,4986459,5011472
5036420,4987234,5012198
5036607,4986642,5011727
5038302,4986767,5012145
5037187,4986810,5012221
5037023,4986883,5011930
5037407,4987223,5012354
5037240,4986353,5011876
5037448,4987166,5012512
5036735,4986984,5010962
5036592,4986871,5011620
5037015,4987116,5011773
5035608,4986754,5011056
5037153,4986771,5011727
5037556,4986355,5011497
5036759,4986603,5012029
5037798,4986934,5012324
5038154,4987215,5011898
5037223,4986435,5012385
5038079,4986225,5011779
5037364,4986622,5012052
5038120,4986586,5011923
5038009,4986603,5011797
5036878,4987022,5012328
5035945,4987118,5012100
5036674,4986598,5012123
5037156,4986991,5012180
5036563,4986323,5011808
5037747,4986538,5011787
5037235,4986493,5011595
5036906,4987109,5011707
5036966,4986461,5012253
5037966,4987077,5011763
5036911,4987121,5011114
5037530,4987413,5011461
5037089,4986518,5011188
5037716,4986590,5012548
5036909,4986118,5011573
5036526,4987130,5012262
5037200,4986456,5011403
5037353,4987688,5011545
5037129,4986814,5012128
5037284,4986650,5011562
5037021,4987144,5012175
5037083,4986946,5012257
5037312,4986773,5012243
5037222,4986743,5011670
5036904,4986532,5011833
5037011,4986775,5012056
5037905,4986722,5011588
5036654,4987612,5011259
5036155,4987272,5010994
5037058,4987425,5012173
5037816,4986509,5012415
5036345,4986710,5011492
5037354,4986176,5011950
5036828,4986463,5011776
5036992,4986389,5012114
5037315,4986839,5011876
5037194,4987362,5011726
5037210,4985920,5012006
5037077,4985949,5012463
5037748,4986828,5011601
5036521,4986549,5011806
5036676,4987139,5011948
5037303,4987107,5010586
5037384,4986060,5011574
5036197,4986944,5011567
5037947,4986808,5012049
5037575,4987084,5012060
5036413,4987025,5012185
5037575,4986835,5011887
5037054,4987055,5012332
5036650,4987080,5011926
5037316,4986262,5012413
5037809,4986715,5012068
5037219,4986368,5012056
5037010,4986618,5011836
5037061,4986161,5012461
5036987,4985894,5012054
5036685,4987050,5011051
5038224,4986424,5011624
5037466,4986744,5011762
5036559,4987101,5010881
5037435,4986614,5011691
5037573,4986639,5011872
5037032,4987593,5012399
5037102,4986295,5011304
5036216,4986522,5011643
5037671,4986811,5012283
5036878,4986285,5011842
5036792,4986463,5011283
5036321,4986366,5012182
5036803,4986321,5011727
5036782,4986921,5011263
5037638,4986904,5012469
5036901,4986517,5011925
