1,2,3
2236516,1110687,434276
2237161,1114536,435710
2236419,1111691,434808
2235680,1111991,435203
2233262,1111985,435131
2234686,1111301,434123
2235603,1111862,435330
2234423,1112607,436174
2238529,1112419,434787
2233042,1111350,434339
2235855,1112469,434225
2234265,1110845,433861
2233365,1111606,434873
2232512,1111848,433584
2236458,1112458,434851
2236055,1114070,436012
2233842,1111596,435312
2232615,1112226,433908
2236887,1111287,435246
2233953,1111835,434802
2235769,1111759,435323
2235555,1113124,435364
2233164,1112829,433501
2235481,1113081,434489
2236331,1113715,434561
2234558,1112422,433931
2233386,1112992,436577
2235352,1112466,434652
2234984,1112657,435021
2233567,1112902,435201
2236995,1111511,434203
2232562,1113541,435017
2234207,1113595,433213
2234895,1111160,433647
2235599,1109742,435494
2234114,1113027,433770
2238245,1110720,434328
2233077,1112426,435085
2236640,1112559,433119
2238208,1111731,434177
2233936,1111481,435146
2233832,1111513,435037
2233831,1112290,434847
2232715,1111463,433759
2235289,1114669,433713
2234514,1114133,435104
2234811,1110916,434461
2235231,1111138,434081
2235208,1112892,435237
2235244,1111912,433965
2233435,1110660,434700
2234263,1111540,433939
2234127,1111724,434458
2234777,1111705,434567
2233373,1113859,434027
2237049,1112107,433919
2234493,1111656,434795
2235804,1111974,434370
2234056,1112943,434454
2234928,1111947,434277
2232513,1110871,434281
2235332,1110947,434255
2232849,1112435,436041
2237852,1112307,434686
2235672,1112041,434616
2234409,1113270,433987
2235579,1112486,434826
2234925,1113594,434785
2233473,1113022,435173
2234308,1112162,434524
2236995,1110476,434926
2234726,1112984,434254
2236647,1112452,435492
2234649,1111173,435354
2235306,1111684,434670
2234861,1111852,434673
2238082,1113299,434819
2236979,1110327,435155
2236362,1114434,435231
2231914,1112718,436561
2234351,1112558,435669
2233036,1113181,435498
2235261,1113481,435226
2235596,1110788,434684
2234852,1110011,434950
2236218,1111835,434403
2235440,1113377,435193
2237201,1113565,433832
2234802,1111741,434884
2234440,1111294,435459
2234257,1111352,434284
2237046,1113635,434837
2235379,1111915,433596
2233145,1110735,434137
2232716,1113387,433517
2234613,1110457,434676
2233426,1111046,434032
2235573,1112211,434390
2233302,1111470,434852
2234516,1111731,433756
