1,2,3
1001064,991067,999944
1001025,991197,1000049
1001077,990729,999802
1000806,991322,999731
1000909,990985,999585
1000927,990926,1000012
1000917,991543,1000133
1000341,991160,999908
1001175,991239,999933
1001132,991114,999771
1001118,991147,1000295
1000976,991215,999871
1001041,990946,1000302
1001018,991328,1000429
1000641,990998,1000201
1000692,990966,999921
1000744,991033,999542
1001118,991310,1000024
1000584,991011,1000195
1000638,990848,1000098
1001025,990803,1000073
1000802,991157,1000145
1001267,991401,999829
1000878,991060,1000130
1000685,991219,1000270
1000758,991060,999833
1000582,990916,1000011
1001198,991289,999827
1001181,991215,1000140
1000836,990993,999659
1001045,990951,1000170
1001433,991287,1000028
1001191,991004,1000195
1000809,991219,999931
1000883,991222,999593
1000899,991261,1000203
1001136,991167,999919
1000940,990795,999955
1001182,991250,1000317
1001082,990800,999667
1000944,990922,1000269
1000820,991434,1000305
1001180,991006,1000007
1000532,991385,1000056
1000772,991194,1000159
1000462,990898,999994
1000926,991174,999821
1001104,991079,999943
1000768,991195,999764
1000891,991013,1000137
1000776,991189,1000276
1001106,991040,1000084
1000957,991304,1000199
1001347,990921,1000211
1000908,991086,999817
1001104,991283,1000132
1001041,991109,1000445
1000640,991070,1000494
1001434,991095,1000030
1001335,991090,1000338
1001045,991194,1000016
1000876,991104,999868
1001175,991269,999852
1001068,990667,999872
1001023,991254,1000333
1000842,990941,1000068
1000862,991339,999878
1001314,990810,1000065
1000869,991330,999918
1001006,991064,1000535
1001203,990752,999800
1000948,990955,1000009
1001035,990949,1000183
1000915,990845,1000006
1001380,991156,999613
1000900,991057,1000569
1000648,991354,999698
1000782,991020,999960
1001277,990962,999994
1000831,991308,1000079
1000777,991295,999790
1001059,991086,999991
1000999,991168,1000329
1001085,990942,1000305
1000686,990930,1000161
1000525,991048,999920
1000618,991205,1000262
1001402,990879,999907
1001272,991032,999936
1000605,991235,1000258
1001111,990879,1000081
1000923,990801,1000334
1001017,990998,999790
1001604,991130,1000156
1001238,991216,999676
1000851,990550,999801
1000665,991064,1000004
1001058,990876,1000312
1001085,990976,1000084
1000445,990675,1000134
