1,2,3
198667,132577,185416
200846,133225,189867
196342,132790,191596
204926,138568,187891
193286,142527,185414
200511,134381,183134
195322,140107,174533
202238,133557,193009
199580,134929,184928
192566,125972,191051
201780,136382,182393
200820,132910,183214
200778,130824,182598
196311,136622,183975
195212,135711,180370
201318,147918,182609
192828,136147,185819
199088,142754,186854
200124,142188,188972
203195,132430,192611
191667,133075,184694
207873,136842,197508
198831,139812,187016
194653,130458,182328
202005,134847,185666
208209,124925,184098
198277,136434,186466
197497,143721,190795
199238,129267,188219
193667,138901,185244
194354,131097,185656
197244,135685,185406
203767,141679,188307
195796,133904,197231
210022,127067,184599
189797,133028,185344
203550,141552,183641
202423,134115,188232
203371,133013,177476
209957,137295,183583
199204,135519,188602
192966,138328,179219
198649,133741,184888
190549,137736,190466
195367,139640,186742
198450,144309,186188
197219,135666,184664
190801,134238,177539
197341,138412,183262
200873,129678,188736
201459,139253,191874
196287,135783,183585
194779,138901,190641
199067,131190,197018
196644,127680,191446
194186,137356,185252
195368,136753,183951
203511,137282,186776
197756,133341,198915
195723,131779,184578
194576,141092,187563
200185,137156,184255
193106,138904,188590
198327,135494,188312
199174,136379,186617
197625,139248,181963
199289,135853,182073
202265,139291,180289
202740,133234,183928
197059,140408,188925
195816,135809,188018
195352,128572,187963
199145,133496,186018
204669,134734,192998
203574,134415,187928
203464,137765,188560
199267,139134,188931
202554,129260,186233
194890,128900,182456
190926,127454,180263
194762,143238,192373
203552,133496,185404
200879,138453,184192
201592,139149,185562
201020,125193,189567
198266,137158,190342
195418,127367,181693
196716,137278,183005
194620,134252,178647
202916,142568,187517
199025,122626,188658
199987,136420,179812
200648,132797,185984
196420,135106,184513
199264,137694,188775
196603,140919,188066
200611,146142,189897
206776,139361,186578
197061,155084,191094
198190,146657,182022
