1,2,3
1609645,819134,910017
1599815,831405,906422
1587252,818488,908605
1621926,818445,920392
1608254,816608,909399
1601074,818493,908814
1617421,816929,909770
1610717,817708,920071
1643012,817866,907652
1601555,807920,898167
1609738,811986,921324
1607027,810586,903387
1600620,810568,894396
1580566,816989,913474
1590889,807516,905779
1603619,823015,917938
1600303,813871,903350
1599788,820839,914532
1622583,821142,903716
1592763,822713,909126
1601655,838443,906277
1604441,803181,905285
1595489,813225,919563
1617479,819427,913002
1595354,800980,910047
1609746,811373,908908
1600814,818249,911598
1602077,817083,912115
1593920,818079,894071
1588757,808958,905127
1586316,818507,910786
1609650,825128,917755
1616576,817227,919009
1603890,829299,906333
1600299,837019,898432
1602893,823973,921661
1610960,810923,898970
1599689,839792,909263
1617887,807953,903632
1627520,808672,907151
1595089,822730,913464
1598460,830308,894791
1596413,805899,913726
1614205,806525,894064
1622268,832067,915285
1609236,821458,912887
1592541,822140,920912
1593356,816443,896759
1590251,821859,909072
1599565,815291,896397
1606379,821983,920212
1602059,816546,892002
1599366,806532,909400
1610216,814641,912239
1615966,823701,896139
1610863,821416,908629
1592749,825329,917514
1607191,805908,894365
1606955,816415,905852
1615674,814403,921408
1607957,797307,903015
1616269,813140,906683
1607747,815582,907304
1601062,808024,900050
1597952,808940,899834
1617801,826285,911798
1614129,813872,890385
1606838,817718,903107
1619645,822300,920621
1606523,815185,917270
1627753,818124,907613
1600175,814048,908305
1624983,809807,892131
1601041,815912,896198
1597240,809579,901187
1602051,833234,904855
1611764,818411,896599
1616042,827275,906366
1575109,811678,900834
1592382,818764,905708
1599120,818567,893132
1613934,817936,908707
1611359,818207,906030
1580352,805984,901675
1602566,814628,904063
1615410,825017,909470
1615740,817409,895793
1586212,829130,905184
1599381,808950,908733
1598559,818048,918408
1633297,816395,898114
1605287,816423,906943
1581363,817492,916030
1611680,834457,905308
1635417,810696,902030
1621571,806628,904077
1619661,807433,912275
1589254,815304,901159
1602586,821579,889929
1619390,817889,896727
