1,2,3
587112,295483,362608
588624,295885,363457
591689,294337,364606
589932,294718,362689
588625,294064,361766
590779,294760,362997
587559,295106,360676
590358,297681,361612
587973,295701,362770
590104,295272,361387
589530,294038,361388
590226,296358,365095
589095,294771,361773
590427,293540,361668
592786,295062,361558
591629,294924,364913
588067,293406,361886
588245,294087,363147
587678,296928,360225
589739,296443,363103
589205,294679,362902
591386,292972,363194
592123,294944,361113
589722,292996,359685
588232,294564,359561
589617,294200,363093
589832,295100,363790
589505,294245,363247
588608,294308,361146
589399,294224,362209
587612,295787,362204
589025,296891,360748
591239,294425,362549
590440,293587,361953
590353,294130,361274
590704,293185,361737
587357,293399,361756
589774,295050,362889
589914,293365,360648
588309,293235,362059
590052,296131,360791
592017,295486,362704
590683,294169,362176
588941,294067,361289
589805,294671,362257
592255,296775,359857
590210,295604,362374
589605,293712,363231
588616,294041,360745
588671,294653,361525
589009,293966,361441
588242,294300,361052
589925,296182,361762
588002,295667,360605
589041,295290,360359
592992,295027,364533
589075,294205,361469
588971,295198,359534
589219,294575,360564
590831,294522,362645
588427,295833,364859
587540,295744,359648
588260,293735,361926
588857,296413,360931
588934,294834,358968
589994,296972,360279
589813,294958,362203
586387,296627,361439
591119,295515,361599
590139,294147,360158
589672,295571,360375
589990,295008,360316
590487,294301,362032
590576,296522,360711
586738,294204,361225
587762,295408,360484
589497,293984,363846
588611,293388,360432
590291,295464,362758
589186,293952,362606
589357,293070,360995
591520,295549,360285
591340,295085,361477
589174,295071,363339
586882,293542,360173
590527,293567,363474
591040,293758,362063
591578,294143,361698
588309,294707,363022
589771,294981,360307
590629,294359,360902
589137,295247,360416
589390,293989,362114
591588,295134,361069
590590,295103,360315
587061,294642,362087
590540,294382,362713
588101,295567,361944
588139,295257,361512
588082,295970,360514
