1,2,3
2100142,2087391,2099185
2098357,2091918,2098148
2097232,2092520,2098823
2100592,2089229,2101793
2099739,2088481,2097503
2097527,2083674,2103475
2100615,2088268,2096035
2098693,2092044,2097886
2100729,2089500,2098856
2101204,2088498,2098201
2099010,2090787,2098766
2096062,2088786,2103864
2098922,2094746,2099623
2102764,2087187,2101009
2097206,2090895,2102405
2102739,2091956,2102966
2098395,2085182,2099982
2099603,2093184,2099062
2099654,2088126,2101594
2101220,2087450,2103781
2095292,2086740,2100986
2097574,2087162,2099198
2098931,2087567,2101953
2100294,2087675,2095968
2100082,2092645,2102990
2101439,2086539,2097620
2099261,2087959,2098191
2101033,2090469,2097779
2101902,2088573,2098440
2103788,2091576,2099966
2096316,2087705,2099829
2100932,2086723,2100820
2102250,2089099,2099348
2100548,2090102,2098823
2097923,2089646,2096922
2100462,2090690,2098367
2098582,2085767,2096593
2099169,2090085,2096875
2101762,2091517,2097932
2106702,2087312,2097344
2098754,2090883,2103322
2099876,2090532,2099321
2103576,2091225,2099085
2100916,2090173,2099647
2101902,2093108,2093612
2102101,2089563,2100627
2099762,2087287,2095732
2099397,2088515,2098703
2102387,2087404,2099507
2104384,2091037,2098995
2101439,2092499,2098048
2100386,2088498,2102358
2102758,2090682,2095692
2103823,2091672,2095294
2095720,2087817,2097706
2103528,2091154,2099547
2098224,2088740,2099205
2097676,2088828,2099281
2098566,2088448,2101660
2100187,2090461,2098693
2101940,2088473,2099029
2101753,2089868,2097889
2097923,2091597,2096021
2100982,2086752,2101880
2098858,2092277,2099145
2099283,2088991,2102877
2104444,2093585,2096822
2101515,2091989,2099301
2098370,2089559,2101521
2098728,2092131,2099281
2100653,2092632,2099404
2102510,2094441,2096493
2097305,2093146,2097214
2098278,2084050,2099088
2098392,2086857,2099607
2098906,2086030,2100295
2099315,2088252,2101338
2103966,2085809,2094772
2100564,2092277,2102096
2099432,2088882,2095217
2100421,2092027,2099444
2102326,2089375,2101282
2099831,2087742,2098205
2101363,2090152,2099540
2098297,2087517,2095247
2101645,2086974,2098032
2098557,2088778,2096128
2099159,2088715,2101624
2098430,2091405,2095127
2099505,2093864,2100148
2101277,2088707,2100850
2098151,2088569,2100095
2100751,2088444,2099849
2104257,2090419,2094420
2103861,2086757,2095935
2103274,2090645,2103126
2103008,2092879,2097394
2099194,2091789,2097118
2103595,2090536,2100670
2097444,2089333,2101926
