1,2,3
10026389,9928179,9947741
10023444,9931680,9946036
10028830,9927381,9950131
10030470,9926813,9949278
10028737,9928362,9951980
10028191,9930848,9949050
10028112,9926770,9949250
10027207,9927942,9948773
10025621,9931249,9949312
10031043,9929371,9947694
10027371,9928835,9949386
10026978,9927457,9950372
10027490,9929151,9947757
10027808,9929429,9950415
10028351,9929377,9948551
10028220,9927138,9950314
10028633,9929289,9950489
10026954,9929320,9949517
10030667,9927122,9949272
10029331,9926854,9947879
10026410,9928948,9948731
10027157,9928980,9948584
10027203,9928666,9949392
10024472,9927274,9949523
10028191,9928717,9950865
10027719,9925621,9948419
10026672,9925647,9949739
10025352,9927140,9950849
10027173,9929238,9948580
10028241,9929092,9948660
10028800,9927449,9947926
10025277,9926817,9947487
10027241,9926947,9947930
10028044,9926945,9948934
10026851,9927490,9951511
10027933,9929501,9947242
10028725,9929106,9949370
10028905,9931103,9948612
10026641,9928789,9948368
10028436,9930288,9949668
10031152,9929340,9947431
10026093,9927056,9949270
10025485,9927654,9948879
10029917,9926094,9951386
10026156,9929073,9945155
10028001,9927307,9950851
10024744,9928680,9948934
10026093,9928506,9948692
10027626,9927652,9947030
10032453,9927599,9950437
10028064,9925092,9947676
10028034,9926443,9947821
10028700,9928061,9950451
10029016,9929001,9948590
10027921,9926967,9948314
10028628,9928987,9948485
10026042,9927885,9950499
10028465,9930391,9949658
10027040,9929235,9949382
10027574,9928584,9947109
10026272,9928417,9949604
10025873,9927317,9949747
10028680,9928534,9948083
10026647,9929223,9948877
10026541,9929322,9948704
10026124,9927771,9950775
10028547,9928314,9948819
10027214,9927482,9950028
10027559,9927019,9950604
10026734,9927792,9949179
10027966,9930288,9949523
10027132,9929320,9947055
10026809,9928676,9950280
10029294,9925978,9948322
10029167,9930227,9949837
10028676,9930905,9949344
10027037,9929741,9948203
10025576,9926624,9947113
10028513,9928785,9946358
10025735,9930938,9947797
10026910,9927270,9949364
10027649,9928573,9950437
10029487,9929741,9948928
10031683,9926515,9947841
10026371,9928121,9948113
10027303,9928596,9946026
10026437,9929057,9947437
10028929,9927331,9949107
10029806,9930981,9949982
10026297,9928874,9948706
10027321,9928608,9950274
10027230,9929279,9950111
10028034,9926826,9949634
10026378,9929252,9950008
10027746,9929597,9948350
10027697,9929813,9949666
10025909,9925869,9946715
10025360,9929772,9948962
10026747,9928283,9948071
10029739,9929534,9947600
