1,2,3
3990490,3986466,3999451
3990825,3989611,3986649
3984178,3981885,3988373
3992905,3980450,3997406
3994171,3995669,3986811
3988825,3989414,3997911
4001009,3977484,3994156
4006491,3994874,3995579
3994502,3986950,3993228
3988389,3991196,4000355
3984639,4003724,3988299
3994362,3982962,3995319
3987448,3981490,3984019
3990575,3983530,3986602
4012350,3986639,3993335
3986033,3977550,3982095
3995658,3995292,3990896
3999547,3992679,3996298
3989393,3989845,3997137
3996480,3979122,3989125
3993091,3981897,3994373
3992926,3997140,3989927
3999412,3991597,3992407
3992960,3994993,3984298
3987181,3979505,3982818
3989355,3987620,3987033
3992227,3983296,3987038
3997205,3985987,3989370
3985410,3983589,4006953
3997556,3971444,3996673
4005961,3996991,3975131
3987063,3982489,3987043
4001861,3980097,3988684
3989524,3987321,3989709
3995798,3995352,3982267
3987444,3989851,3995166
3990532,3990664,3992760
3991134,3999311,3989718
3995078,3986765,3983398
3998594,3975666,3979313
3997345,3981383,3997475
3991604,3986932,3999423
3986516,3995466,3992820
3990647,3984965,4002256
3991765,3982962,3990047
3992701,3983159,3997740
3995476,3972945,3991564
3998815,3979589,3987539
3992456,3988338,3992115
4000230,3979720,3988109
3988410,3993445,3988086
3988139,3983560,3998032
3986448,3982597,3990404
3999963,3986783,3997151
3984855,3984050,3998069
3997671,3979750,3992695
4001242,3983374,3989454
3993485,3995221,3990840
3993998,3979290,3992853
3998450,3987674,3995426
3989638,3983607,3991373
3996629,3983936,4000323
3982131,3970134,3984154
3991748,3993164,3989509
3996192,3981694,3991077
3999217,3984720,3994689
3984093,3981652,4003851
3983881,3986460,3993316
3997908,3982178,3997786
3989778,3987225,3989050
3997933,3985575,3992152
3999793,3980671,4000193
3995794,3986741,3992412
3994947,3982220,3992329
3995785,3994838,3989171
3998361,3986520,3987251
3988715,3984331,3991772
3989507,3990000,3991406
3997722,3983829,3993465
3993379,3985270,3990117
3992854,3980797,3990052
3992960,3985144,3995973
3991854,3985348,3997503
3991854,3994808,3989509
3994515,3984164,3976012
3998404,3987626,4000476
3993405,3983434,3994874
3989579,3994491,3992853
4000687,3990263,4005887
3993489,3982806,3998519
3994459,3973710,3987108
3986567,3999861,4002052
3986012,3989647,3995630
3985631,3987124,3991169
3999590,3977316,3998876
3990736,3982884,3992904
3995519,3992918,3999608
3987503,3988158,3987237
3992922,3975959,3994086
3990515,3982112,3992435
