1,2,3
6357685,6323081,6338589
6339919,6305326,6336783
6347176,6310015,6328041
6351953,6317714,6323568
6352585,6319208,6332602
6345448,6329011,6340079
6348683,6307491,6336117
6339817,6304043,6342172
6331041,6319993,6335493
6346195,6318716,6343418
6348076,6316581,6335143
6345117,6320701,6324162
6339214,6312516,6330665
6340556,6319513,6335966
6343376,6310897,6331434
6339006,6293826,6338784
6341877,6313181,6323008
6348114,6317780,6343574
6338650,6313031,6337270
6343125,6313805,6333644
6346696,6315082,6339110
6340488,6309830,6333551
6346178,6324040,6334739
6348959,6307059,6320706
6356369,6313025,6343418
6340883,6304925,6341963
6345185,6310279,6339490
6340136,6309908,6336005
6340552,6321966,6332305
6333151,6313841,6346577
6342225,6335613,6345905
6347303,6312798,6323836
6345342,6316311,6333318
6339665,6304055,6343340
6359880,6308936,6333118
6346178,6303905,6330339
6355974,6319166,6341680
6347023,6315688,6337952
6351426,6324904,6332441
6331822,6321672,6328323
6366347,6309050,6335620
6342730,6300607,6324059
6350683,6314171,6320136
6352501,6322703,6335532
6346110,6306736,6330460
6356747,6310951,6337966
6344900,6318854,6331916
6340828,6313637,6341091
6343354,6314351,6338249
6343643,6308247,6341612
6335232,6317571,6339972
6336531,6305081,6339821
6339966,6325060,6334807
6344849,6320599,6338954
6344641,6317133,6331984
6343962,6318374,6339529
6347554,6311682,6337148
6337363,6304775,6337484
6349626,6332351,6336423
6348170,6303090,6338249
6357745,6306370,6347585
6350649,6321594,6334958
6347049,6317936,6328173
6331516,6314477,6334734
6337919,6312318,6343515
6350433,6305105,6337022
6344790,6303779,6332466
6348683,6305848,6330236
6348416,6326145,6332865
6348688,6303582,6336117
6342862,6324202,6329536
6349605,6305518,6324994
6344539,6303096,6328401
6329516,6330294,6341451
6335317,6310663,6320818
6338034,6309284,6334155
6343957,6313109,6333045
6334748,6315052,6326557
6334985,6310153,6318666
6343830,6308750,6328494
6345537,6310699,6330602
6340989,6306430,6334432
6343660,6306957,6326070
6351104,6316305,6321704
6341639,6324082,6329638
6347558,6322026,6335902
6354420,6319088,6336691
6335206,6312684,6329034
6351201,6320509,6342897
6348879,6305854,6341266
6341261,6312264,6328606
6344412,6297358,6340673
6335877,6319933,6346173
6360148,6308972,6331916
6342514,6319909,6335722
6342454,6317007,6340210
6353184,6325485,6334140
6347138,6295019,6347599
6340650,6309464,6341690
6348225,6316953,6333960
