1,2,3
1785020,887121,687789
1778185,889176,686328
1786199,883965,686775
1781339,887104,684347
1782110,891091,685220
1783727,884587,683984
1778305,894108,684382
1788147,886389,685262
1788274,887888,685046
1784241,889027,685156
1787321,888853,683434
1782518,889818,687636
1784077,888618,681984
1790271,883914,684500
1787531,888993,686304
1784091,889181,685867
1784613,888677,685496
1778633,888885,682426
1776740,889638,684518
1775155,892467,683829
1791571,891233,685679
1780218,886671,687291
1785474,885840,682830
1780105,889724,685978
1785622,880317,687045
1783216,891027,687746
1784123,884179,683528
1781899,887682,681726
1780887,892706,685815
1783662,890122,685400
1777145,886639,678601
1780576,884674,681626
1783515,886732,687047
1777530,890977,684084
1786049,889106,684751
1785077,883594,684855
1780569,884990,686779
1786014,894009,686443
1779553,885409,686079
1789853,886862,685123
1780654,892057,684343
1788202,889213,688596
1784235,888679,685339
1776375,884745,685725
1780968,889870,685116
1777280,883338,683672
1776172,891773,684885
1782024,890675,683297
1779043,885504,684110
1781551,886961,681416
1792246,886545,681685
1779734,888305,681603
1776686,890453,682156
1779372,880607,684169
1780398,888410,687323
1787855,885589,684343
1789873,891014,683631
1779275,883219,684433
1781306,889371,683052
1777078,883925,685936
1784778,886228,687278
1778149,887639,684533
1784697,887588,683791
1784725,887853,686405
1786946,885249,682913
1785805,886995,683843
1782824,886544,687584
1778200,890608,680465
1780266,883602,687360
1787042,884429,683875
1781440,880214,687127
1785587,883414,686338
1788817,887145,686970
1784889,887186,684592
1781203,891801,689435
1786237,888659,683521
1785574,890696,684337
1775718,886216,683416
1783104,891795,684600
1776899,886772,686575
1783925,889613,684089
1777240,887911,686595
1775419,886094,684244
1789085,889393,681152
1782443,894627,682728
1781743,888529,683618
1786358,885569,684804
1781281,886437,684142
1776630,889343,682778
1775783,887766,684922
1782429,886180,681326
1785999,893762,681157
1789171,887410,684826
1782524,882516,687091
1779887,889838,685413
1781852,888374,688241
1786379,884870,688715
1787516,883820,684474
1785682,888191,681190
1778053,883316,690253
