mutation_rate_off,mutation_rate_on,division_rate_on,fraction_on,mutation_rate_p,fitness_mutants_p,mutation_rate_s,fitness_mutants_s,AIC
1.2074858211486268e-8,2.1696789278328233e-7,0.0,0.023575686660702942,0.0,0.0,0.0,0.0,470.25833336705574
1.481108017781326e-8,3.183994951745506e-16,0.0,0.16157942067496867,0.0,0.0,0.0,0.0,510.51030097099294
1.060116499390589e-8,1.7560794727843375e-7,0.0,0.020559970719544827,0.0,0.0,0.0,0.0,438.1118196011457
8.662999179372682e-9,2.7362538293654916e-7,0.0,0.03609542900789814,0.0,0.0,0.0,0.0,421.2727998500396
1.2720506752588678e-8,1.9447461427298115e-7,0.0,0.020670597214136707,0.0,0.0,0.0,0.0,476.7230870354502
1.3128657278702764e-8,5.163721017018882e-7,0.0,0.012499819413624522,0.0,0.0,0.0,0.0,476.6866357953876
1.044681568042854e-8,6.784918284274871e-7,0.0,0.012136648912958684,0.0,0.0,0.0,0.0,441.34064948684727
7.495294888530865e-9,3.7595833293785396e-7,0.0,0.03161177814565707,0.0,0.0,0.0,0.0,423.37320146233327
9.590986355651605e-9,1.8831536019972997e-6,0.0,0.005672762744203311,0.0,0.0,0.0,0.0,470.8296690221485
8.901360661439678e-9,3.244199870626538e-7,0.0,0.025143141522002966,0.0,0.0,0.0,0.0,443.13620450967466
1.2349680103979985e-8,1.316724045345321e-8,0.0,0.07073339810862324,0.0,0.0,0.0,0.0,510.23427672949396
9.605133966624192e-9,3.234928920799854e-7,0.0,0.02070633687886069,0.0,0.0,0.0,0.0,464.2700984599536
7.4316462758915e-9,1.0621964338777536e-6,0.0,0.016213775377261888,0.0,0.0,0.0,0.0,402.9354409438806
1.306015048332096e-8,3.3204243411782915e-7,0.0,0.027794914105737742,0.0,0.0,0.0,0.0,490.9640454240915
1.2104304209049314e-8,2.3936052564229e-7,0.0,0.03171466237175807,0.0,0.0,0.0,0.0,435.26941647973763
1.3339935482208205e-8,2.3681311418900138e-7,0.0,0.03764655350547461,0.0,0.0,0.0,0.0,518.9806328660623
1.116461225921637e-8,2.813227966891463e-8,0.0,0.08337760114976629,0.0,0.0,0.0,0.0,454.54370734812085
7.837087636303188e-9,1.1060797365468013e-6,0.0,0.012822260556103556,0.0,0.0,0.0,0.0,411.1682995144572
1.0895717367136483e-8,4.641216043621055e-7,0.0,0.022988825794826175,0.0,0.0,0.0,0.0,466.3743522976261
8.528535366710125e-9,3.7125231194552044e-7,0.0,0.02614193531768611,0.0,0.0,0.0,0.0,400.34352282889245
1.238962990417087e-8,1.644919116181889e-7,0.0,0.03488355848254969,0.0,0.0,0.0,0.0,452.92671499234234
1.1292764520801203e-8,1.9094686168929733e-7,0.0,0.028458938947688445,0.0,0.0,0.0,0.0,453.30298373321125
1.1363109934155218e-8,4.203003692421368e-7,0.0,0.025399040619916283,0.0,0.0,0.0,0.0,501.1600801340637
1.1293906617148784e-8,2.5489476023958087e-7,0.0,0.029200088778652822,0.0,0.0,0.0,0.0,451.97678772151676
1.0431563755537544e-8,2.0112814724058407e-7,0.0,0.023325855764470063,0.0,0.0,0.0,0.0,459.749828311274
9.163156033293787e-9,1.4099601070793694e-7,0.0,0.02797192988554022,0.0,0.0,0.0,0.0,416.42866912711844
9.936052358011892e-9,2.5604730201189443e-7,0.0,0.03023459672587974,0.0,0.0,0.0,0.0,445.55121307420023
8.940427054196094e-9,2.045266306233382e-7,0.0,0.02525701262600736,0.0,0.0,0.0,0.0,413.37420742758457
1.2989526890903709e-8,1.3342187178703286e-7,0.0,0.030055944542959418,0.0,0.0,0.0,0.0,436.03042352159554
1.2317009082356841e-8,1.1222589305361683e-8,0.0,0.09831611287286815,0.0,0.0,0.0,0.0,460.01346137916596
1.0483858689254313e-8,2.505293055193919e-7,0.0,0.031877140894383475,0.0,0.0,0.0,0.0,469.4057048096928
9.498334838080218e-9,1.6324068952207094e-7,0.0,0.027958575003990488,0.0,0.0,0.0,0.0,408.48150936858906
1.1425800134742486e-8,4.358763005147282e-7,0.0,0.03437653667151638,0.0,0.0,0.0,0.0,500.97575000755955
9.622387420665085e-9,7.490420723446185e-8,0.0,0.048906522068365745,0.0,0.0,0.0,0.0,424.1712199475371
1.2057725142382825e-8,9.391391412137046e-8,0.0,0.02385937342667547,0.0,0.0,0.0,0.0,462.8610554408
8.75213322151623e-9,3.168333931455005e-7,0.0,0.029360807707459358,0.0,0.0,0.0,0.0,435.76423263296897
8.9408650235855e-9,2.4019798286658726e-7,0.0,0.024031488452684286,0.0,0.0,0.0,0.0,431.0436612457123
1.1762293180955993e-8,1.8738184639064167e-7,0.0,0.032233918835833576,0.0,0.0,0.0,0.0,500.4766987291743
