1,2,3
118434131,117237766,109032298
118440154,117263998,109034343
118422119,117238992,109048262
118426776,117243964,109040686
118422217,117241151,109039138
118425667,117246093,109045480
118426865,117239084,109038002
118423402,117249068,109033773
118433243,117245541,109039227
118424661,117254792,109047583
118438045,117243800,109034525
118416219,117243600,109042962
118428955,117241116,109035322
118435890,117252275,109039490
118427395,117248519,109038143
118418455,117251774,109039392
118416183,117246411,109038487
118424455,117246314,109045400
118432825,117248659,109047566
118423248,117239375,109043787
118423400,117245789,109033228
118436004,117240741,109035184
118431399,117253881,109039081
118424003,117255170,109043580
118421222,117244349,109034250
118438334,117250076,109037391
118414082,117244164,109038624
118434178,117239577,109044353
118432081,117247370,109049943
118431643,117252184,109028401
118421674,117249448,109035572
118430496,117240383,109038212
118429852,117248772,109039979
118436266,117252157,109042194
118436223,117237003,109046257
118426485,117263378,109037266
118432367,117246864,109040055
118417397,117248023,109031845
118436074,117252124,109037444
118416979,117250006,109044813
118435128,117246392,109043815
118423100,117249297,109041620
118435633,117252989,109043492
118428785,117242886,109036078
118416769,117246069,109039623
118420610,117241840,109037893
118427469,117245171,109039829
118426138,117240175,109044211
118431075,117258937,109034990
118425351,117245053,109037084
118438081,117244630,109039021
118449650,117247899,109034606
118429919,117241924,109047263
118443067,117240727,109034542
118425079,117254472,109039259
118424298,117242948,109035750
118420319,117256126,109039623
118433925,117239429,109038156
118436957,117241436,109034412
118433860,117251416,109040613
118426791,117258166,109046366
118422289,117232742,109039777
118426820,117253116,109040957
118429883,117239827,109039271
118431390,117246982,109042861
118427871,117247104,109043831
118433549,117250742,109038738
118432861,117244619,109039267
118432767,117254110,109049567
118442262,117250712,109034869
118420523,117255337,109036987
118428423,117255237,109040152
118421377,117243129,109047801
118423317,117250987,109048100
118433147,117248545,109044822
118424421,117248144,109046713
118433686,117250823,109047178
118437882,117243800,109042198
118426612,117240393,109041147
118422995,117244861,109042695
118431616,117235214,109041442
118434325,117251672,109040254
118428180,117238512,109042117
118423100,117255105,109044470
118427433,117243719,109036741
118438942,117237407,109039865
118436346,117235858,109047170
118429420,117237793,109044967
118427712,117247837,109043459
118441014,117247273,109038851
118415474,117244662,109031069
118420923,117247432,109039861
118424424,117240811,109041296
118423816,117248707,109044478
118426427,117246718,109043298
118426751,117241916,109039546
118433623,117246880,109043289
118438461,117236464,109035936
118422186,117241819,109040270
118418716,117239205,109036316
