1,2,3
1681201,1665613,1678424
1682616,1666226,1679454
1681042,1665156,1678977
1678992,1666392,1680297
1680427,1666592,1678198
1682050,1666409,1680102
1681672,1666140,1677658
1682262,1667262,1679530
1682052,1666412,1679043
1680647,1666282,1678744
1682063,1666998,1678467
1681092,1665139,1680244
1682521,1665955,1679858
1681828,1664909,1679323
1680689,1664740,1680983
1682918,1666629,1679822
1682385,1666966,1679990
1681485,1667499,1679212
1680242,1665615,1679378
1681254,1666614,1680687
1680791,1665566,1680716
1679333,1665297,1680901
1682095,1665984,1678323
1681040,1665842,1679363
1682462,1667804,1678776
1679710,1665332,1680185
1681026,1665598,1678499
1680218,1667279,1678804
1680942,1665947,1678528
1681834,1665551,1678001
1681028,1667025,1680570
1680695,1665515,1678397
1679981,1665779,1678596
1681227,1665368,1680085
1679675,1666385,1679780
1681783,1666805,1677509
1680983,1667550,1679024
1680962,1666043,1677393
1680014,1664806,1678138
1680900,1665989,1679395
1680617,1665864,1678742
1680925,1666622,1679685
1681943,1665363,1680011
1679395,1664660,1680731
1682258,1665832,1680291
1681635,1665525,1679392
1682130,1666910,1678698
1681051,1664542,1680049
1681392,1664633,1677503
1683558,1666192,1678033
1680440,1666238,1678679
1681517,1665334,1679496
1681777,1666135,1679556
1681548,1665913,1676823
1682005,1666548,1680098
1680956,1666866,1678395
1681674,1665591,1678865
1682630,1665989,1678331
1681857,1665388,1680583
1681448,1665576,1679702
1681139,1665903,1679424
1682587,1666077,1679380
1680580,1665720,1679916
1680376,1665722,1678577
1682157,1667127,1680644
1682673,1666126,1680307
1679930,1665285,1680011
1682871,1666832,1679183
1680853,1665762,1679409
1681135,1665341,1679179
1681647,1665173,1680168
1679370,1664628,1678859
1681112,1666788,1677753
1682893,1666387,1677766
1681904,1665876,1679030
1681330,1664950,1680151
1681164,1666815,1680430
1682112,1667017,1679717
1680109,1667430,1678914
1679551,1666927,1679359
1683657,1666021,1678333
1683360,1665358,1679608
1682060,1664467,1680504
1680359,1665964,1677336
1680448,1665698,1678829
1680353,1667032,1678984
1680368,1666934,1677819
1680937,1665507,1680278
1680970,1666932,1680322
1680594,1665845,1679611
1680090,1665842,1678444
1682001,1665972,1678424
1681299,1666578,1678910
1680372,1666343,1679005
1681116,1666106,1680443
1680664,1666602,1680197
1681334,1667098,1680479
1680226,1666514,1677171
1680970,1665547,1678736
1679553,1666641,1679653
