mutation_rate_off,mutation_rate_on,division_rate_on,fraction_on,mutation_rate_p,fitness_mutants_p,mutation_rate_s,fitness_mutants_s,AIC
1.1197965958291005e-8,5.466195570874464e-7,0.0,0.020394469718342786,0.0,0.0,0.0,0.0,445.18583727463636
1.0084206505139362e-8,3.8682468514847436e-7,0.0,0.026644446953351553,0.0,0.0,0.0,0.0,429.14428705448864
1.0496782387213298e-8,6.525117803186749e-7,0.0,0.033159929598445693,0.0,0.0,0.0,0.0,447.61793475337834
7.867954124411127e-9,9.203354384296128e-7,0.0,0.018266343672308116,0.0,0.0,0.0,0.0,390.47599998865917
9.597544830915544e-9,1.7644458308744415e-6,0.0,0.010055937350986598,0.0,0.0,0.0,0.0,452.7347852319897
9.06681976426267e-9,8.157825658671885e-7,0.0,0.0314416026381203,0.0,0.0,0.0,0.0,467.8759563958789
9.454214301364658e-9,7.410924442098104e-7,0.0,0.01827300949332232,0.0,0.0,0.0,0.0,421.2424031749457
9.47588998080767e-9,6.103313190473824e-7,0.0,0.023809636119488404,0.0,0.0,0.0,0.0,461.59928662818027
1.1642442221048993e-8,7.529060067645561e-7,0.0,0.020156171144472122,0.0,0.0,0.0,0.0,473.73664303471776
8.36154882765497e-9,3.022885787938008e-7,0.0,0.034512267755952244,0.0,0.0,0.0,0.0,367.6213439181489
1.1136724113037484e-8,8.18008110071325e-8,0.0,0.06320140288106132,0.0,0.0,0.0,0.0,460.56987853050055
1.0065492240127006e-8,4.755239831339752e-7,0.0,0.021745293446660586,0.0,0.0,0.0,0.0,409.01785077935057
1.2574126175982724e-8,4.4160413089876176e-7,0.0,0.02918098742921886,0.0,0.0,0.0,0.0,496.64610945674167
1.1906959876025769e-8,2.527403181887673e-7,0.0,0.03881895811051646,0.0,0.0,0.0,0.0,435.4116540305494
1.1143096905437429e-8,2.0523058747152157e-7,0.0,0.04242888141264245,0.0,0.0,0.0,0.0,462.6369175257254
1.2133006797263156e-8,1.6839341041950744e-7,0.0,0.05035116139859209,0.0,0.0,0.0,0.0,473.40511430716816
1.2253224867704757e-8,2.444954535755332e-7,0.0,0.041930133157564,0.0,0.0,0.0,0.0,473.7420708612558
9.791636130077166e-9,1.439614011542659e-6,0.0,0.014243780581379878,0.0,0.0,0.0,0.0,439.0177994240621
1.104296294939446e-8,3.499438951050279e-7,0.0,0.025445376342473493,0.0,0.0,0.0,0.0,457.5218084952943
1.066140031444012e-8,7.977757204377365e-7,0.0,0.024237367446712777,0.0,0.0,0.0,0.0,478.35571950456927
8.921170392526993e-9,7.049681301404212e-7,0.0,0.026745615954871314,0.0,0.0,0.0,0.0,404.64876428318166
1.1797555812726678e-8,1.106954358760884e-6,0.0,0.017082520035246917,0.0,0.0,0.0,0.0,449.93510158848676
7.263737752081375e-9,5.348066536983062e-7,0.0,0.030704642206999803,0.0,0.0,0.0,0.0,398.30872259872666
1.1979655536590558e-8,4.833807003996173e-7,0.0,0.035381785803107975,0.0,0.0,0.0,0.0,514.1508763725847
1.0696168249761162e-8,8.751031270300704e-7,0.0,0.010051270442063751,0.0,0.0,0.0,0.0,469.54758132627705
1.0958445213447516e-8,6.328857616130493e-7,0.0,0.02903267198937437,0.0,0.0,0.0,0.0,507.37330903868303
6.904856990121652e-9,5.552388037787904e-7,0.0,0.02492607575520897,0.0,0.0,0.0,0.0,358.2546939326778
8.690941988559562e-9,4.921539528323749e-7,0.0,0.024775412466100617,0.0,0.0,0.0,0.0,415.8333277218016
1.0996882444425003e-8,4.372623063612888e-7,0.0,0.025541144511579322,0.0,0.0,0.0,0.0,441.64379385393653
1.1229779790982449e-8,4.1110679737290293e-7,0.0,0.02844016366970406,0.0,0.0,0.0,0.0,418.96768824157755
9.791621537417516e-9,2.3865034021583725e-6,0.0,0.010748756603269663,0.0,0.0,0.0,0.0,452.60647278330333
1.0977155979586539e-8,2.6290299836281404e-7,0.0,0.030425225473117275,0.0,0.0,0.0,0.0,427.1904852726815
8.87891180785958e-9,1.551466368143495e-6,0.0,0.013265806305963128,0.0,0.0,0.0,0.0,432.96575045291695
1.053490247351983e-8,6.141772248651662e-7,0.0,0.018559436817845124,0.0,0.0,0.0,0.0,441.09231458647105
8.3889280752655e-9,8.81656260351252e-7,0.0,0.017639039157419004,0.0,0.0,0.0,0.0,405.4372548105818
9.801172290403201e-9,6.967240661112743e-7,0.0,0.031335337959973356,0.0,0.0,0.0,0.0,409.89358915016544
1.0990974474382859e-8,2.3598182740254268e-7,0.0,0.01753610312383907,0.0,0.0,0.0,0.0,432.25580268966814
9.404483991498482e-9,3.544578041158705e-7,0.0,0.026528997171302724,0.0,0.0,0.0,0.0,415.06129668013057
9.577298914998994e-9,1.1735616371975973e-6,0.0,0.01269134942623626,0.0,0.0,0.0,0.0,437.3339205537908
1.175953372893356e-8,3.071905109131822e-7,0.0,0.035204672175771085,0.0,0.0,0.0,0.0,469.87299273254797
8.560186956819923e-9,4.7015359845757894e-7,0.0,0.029127198940775215,0.0,0.0,0.0,0.0,434.37415901801455
8.734507432988224e-9,1.1057065955821352e-6,0.0,0.016469606101483448,0.0,0.0,0.0,0.0,424.6358693831319
9.338224561190363e-9,4.2939771084471724e-7,0.0,0.026918107168548866,0.0,0.0,0.0,0.0,437.3632715872308
7.821263528608393e-9,3.582049420065363e-7,0.0,0.03704336532252771,0.0,0.0,0.0,0.0,366.5581927058546
1.0497481183345275e-8,4.646251775238814e-7,0.0,0.02939299838241586,0.0,0.0,0.0,0.0,432.8377930599679
8.574223459818151e-9,3.583145826451928e-7,0.0,0.03167101934059273,0.0,0.0,0.0,0.0,386.3272580787321
1.200100362716077e-8,5.113740348959415e-7,0.0,0.0300125482114256,0.0,0.0,0.0,0.0,440.5026418059103
9.939257176562204e-9,1.077410778804346e-6,0.0,0.023948012284868474,0.0,0.0,0.0,0.0,442.66544112364056
1.0493706455024157e-8,6.309932805437642e-7,0.0,0.021760651720121014,0.0,0.0,0.0,0.0,422.7248151243757
1.1316102171196888e-8,8.84588595265181e-7,0.0,0.019500286494887997,0.0,0.0,0.0,0.0,470.9764183320516
9.991151272957108e-9,1.265990233898822e-6,0.0,0.014022472616855375,0.0,0.0,0.0,0.0,448.75883215322506
1.3494363527476755e-8,3.6293842133066714e-7,0.0,0.03169707377077502,0.0,0.0,0.0,0.0,495.3666153877663
1.3424034526388697e-8,3.145382579019611e-7,0.0,0.016217839846785893,0.0,0.0,0.0,0.0,500.0201052960145
1.2123687752904458e-8,3.3360844402435903e-7,0.0,0.03436545133481525,0.0,0.0,0.0,0.0,453.7284056194969
1.0008745053178309e-8,6.997157926663963e-7,0.0,0.023732843520280267,0.0,0.0,0.0,0.0,429.3174443833164
9.825258933344425e-9,7.366151586625294e-7,0.0,0.017718792940530626,0.0,0.0,0.0,0.0,420.3443778387111
8.453686628108631e-9,5.744818933401587e-7,0.0,0.02093165612763544,0.0,0.0,0.0,0.0,419.63890269347144
1.1357950636776355e-8,8.821729823437362e-7,0.0,0.022593405078310036,0.0,0.0,0.0,0.0,481.6156597058358
1.0123656575353533e-8,2.607492110997633e-7,0.0,0.025018453725397266,0.0,0.0,0.0,0.0,418.91113058815597
1.1067038829477354e-8,4.678571093873769e-7,0.0,0.02391347839351281,0.0,0.0,0.0,0.0,472.5238548024251
9.058305636437977e-9,2.1941931483108e-6,0.0,0.00855621027981677,0.0,0.0,0.0,0.0,438.7767696642668
1.260191665376773e-8,7.647317314743507e-7,0.0,0.02301410238151279,0.0,0.0,0.0,0.0,472.81752004998725
