mutation_rate_off,mutation_rate_on,division_rate_on,fraction_on,mutation_rate_p,fitness_mutants_p,mutation_rate_s,fitness_mutants_s,AIC
0.0,0.0,0.0,0.0,1.2275160062363862e-8,1.0797822582076446,5.997674788179397e-8,0.6728657016702327,483.6132537406613
0.0,0.0,0.0,0.0,9.287188501711565e-9,1.2730901516321842,7.827026563476119e-8,0.5006771992683356,468.58099490546726
0.0,0.0,0.0,0.0,8.120467394328015e-9,1.0,5.5944072524533243e-8,0.855085743017695,433.4470420846003
0.0,0.0,0.0,0.0,9.571237812364196e-9,0.7894228763571413,6.177202725146173e-8,0.7994492183277184,436.33946250873396
0.0,0.0,0.0,0.0,1.2596313788453674e-8,1.0620965157441158,6.048032843993824e-8,1.0394304016361677,524.9699707936146
0.0,0.0,0.0,0.0,1.150632196986981e-8,1.0053940115341784,7.347760469674701e-8,0.7893593929284745,497.17883105105545
0.0,0.0,0.0,0.0,9.163694041668482e-9,0.8189754748163124,7.318277252133564e-8,1.0,490.768054548034
0.0,0.0,0.0,0.0,1.0112746201867472e-8,0.8692745520556432,6.589262038061834e-8,0.6916910075091867,445.7165392011685
0.0,0.0,0.0,0.0,1.2268472161623443e-8,0.6730775483281678,6.572153072346569e-8,0.8760572269717823,464.25377653507
0.0,0.0,0.0,0.0,9.994701575545863e-9,1.0436766144166325,5.800720437350697e-8,0.594600026418409,439.0182640749716
0.0,0.0,0.0,0.0,1.2225597380496185e-8,1.1462623562761354,6.958118482282788e-8,0.9163611750325606,529.1386263742384
0.0,0.0,0.0,0.0,1.1075765460095829e-8,0.8907188192795994,5.626368572251404e-8,1.0,478.42786360132686
0.0,0.0,0.0,0.0,1.3456118637545713e-8,1.015330103639875,7.356351015407376e-8,0.638451417779512,498.9658503631384
0.0,0.0,0.0,0.0,9.080614774082302e-9,0.9007938337310302,6.705872292983419e-8,0.875995149932792,452.707560764738
0.0,0.0,0.0,0.0,7.319503915989247e-9,1.3379433120506363,5.420397945627994e-8,0.41331121070911303,401.03095775136603
0.0,0.0,0.0,0.0,9.020783270760951e-9,0.5842331407443344,6.203731372914234e-8,1.0216865176736643,431.50507317070185
