1,2,3
124994129,123747123,112500140
124992047,123742032,112499996
124990836,123745186,112503862
124998012,123742501,112501266
124992067,123745738,112501084
124988837,123746825,112502336
124995593,123745380,112500318
124998099,123743094,112498979
124995260,123745496,112500545
125000173,123742751,112500683
125003387,123746538,112500034
124996322,123744671,112498937
124999391,123743527,112502342
125005074,123746514,112497851
124997832,123747843,112499479
124996352,123747213,112499446
124999801,123747563,112498100
124996315,123745781,112497482
124993653,123742415,112501124
124996192,123741678,112502803
125001704,123751363,112499589
124998686,123749830,112498089
124994014,123742426,112498816
124989830,123747076,112500249
124991342,123745449,112498977
124999172,123743739,112498828
124991449,123742939,112496819
124993417,123749349,112500301
124995116,123745730,112497827
124998473,123747236,112500331
124999324,123742497,112500033
125005921,123742853,112498968
124997818,123745545,112499544
124994719,123749054,112499655
124994279,123746536,112498799
124992308,123739932,112499909
125004343,123746422,112498158
124994006,123742782,112500225
124996088,123744978,112499428
124999419,123748783,112498843
124993606,123750212,112500494
124999532,123745945,112499993
125000458,123743646,112497764
124997162,123746828,112498667
125000517,123746678,112498083
124993612,123742730,112499141
124995174,123745781,112502024
124999599,123750444,112500387
124998395,123752874,112499809
124993927,123744352,112497609
124993777,123749397,112499188
124993601,123747851,112499228
124992383,123743796,112498301
124989892,123744158,112498198
124996079,123744721,112498056
124992944,123741727,112501969
124998263,123746108,112501510
124992858,123749299,112502263
124997909,123749827,112498750
124994577,123744491,112499408
124997169,123748910,112498676
124997399,123743622,112500839
125000468,123744019,112499606
124991995,123749179,112500501
124994063,123744613,112498182
124992469,123746332,112499353
124993539,123746639,112502180
124995732,123747678,112499893
124997293,123745181,112500843
124994349,123744094,112497742
124998040,123747496,112501083
125000867,123749970,112500380
124991813,123748164,112501255
125003723,123743388,112501003
124990287,123747533,112499680
124998311,123741090,112498114
124994811,123748021,112498485
124994618,123750961,112500334
125002519,123746748,112500305
124999008,123744605,112500436
124998304,123744249,112500450
124998498,123740647,112501646
124994099,123747538,112500619
124992468,123744953,112501457
124998685,123745199,112500054
124996598,123742238,112499250
124989839,123751090,112500569
124994726,123741978,112500414
124995415,123744491,112500232
125002162,123749938,112497399
124998738,123749756,112500009
124987882,123743158,112497580
124995356,123752060,112500005
125006529,123750430,112498392
124994271,123750015,112500854
124995267,123747372,112500638
124997305,123744002,112501134
124993066,123745136,112496512
124989887,123746249,112497166
125001613,123745261,112497716
