1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,p
2,11,1,5,2,3,1,0,1,6,3,6,2,2,2,3,0,9,1,0,15,1
0,2,2,0,0,14,1,4,0,1,0,6,5,3,16,1,0,8,0,2,1,1
5,2,7,0,10,5,1,0,2,0,0,10,1,2,0,18,0,87,0,1,0,0
0,0,1,3,0,1,0,4,3,2,1,3,18,0,0,9,0,73,0,4,4,0
1,0,1,5,4,0,2,4,0,0,2,9,0,0,5,0,0,0,7,3,1,15
0,3,5,6,2,23,31,0,4,475,0,0,0,1,0,1,1,1,3,0,1,2
1,1,0,222,3,5,2,20,0,0,0,0,0,0,16,0,0,2,0,0,0,1
1,4,2,0,1,0,8,0,0,0,0,0,1,0,6,2,1,0,48,13,0,6
7,1,6,1,0,0,0,0,60,4,1,9,14,3,1,0,0,9,4,2,3,125
1,1,23,3,0,6,2,2,13,31,7,3,7,0,88,2,1,0,0,2,34,0
0,2,0,27,0,6,0,0,1,1,7,0,0,0,0,2,6,0,0,0,1,2
0,5,0,1,0,5,0,0,16,0,2,0,0,0,21,0,16,0,0,1,0,1
6,13,2,0,3,9,0,6,29,13,3,1,1,0,2,1,0,2,18,0,12,0
2,0,0,0,0,1,0,2,0,13,0,0,3,0,4,6,0,1,1,8,2,1
7,4,2,10,1,2,0,0,2,0,1,2,0,4,2,0,1,0,0,0,0,8
7,2,2,1,0,2,5,4,16,2,0,0,2,0,2,0,0,0,1,0,10,0
5,8,0,7,8,0,1,1,23,0,9,0,40,0,7,1,2,0,8,0,0,0
0,1,0,0,0,0,14,0,1,1,0,0,0,17,6,2,1,0,7,13,0,4
1,20,6,0,0,7,0,0,1,0,1,0,0,0,0,1,0,3,1,2,2,1
4,0,12,1,1,2,5,3,0,1,1,0,0,8,0,0,0,6,1,0,0,2
0,1,0,22,3,0,4,0,0,0,1,2,0,4,0,18,2,0,1,97,2,7
0,0,0,0,0,1,5,1,0,11,49,5,10,0,0,2,0,6,15,12,3,0
1,0,18,1,107,6,0,4,1,0,4,0,1,8,0,1,2,3,1,4,9,6
2,2,2,1,3,6,6,2,4,2,7,1,0,10,92,0,8,0,3,2,2,5
0,0,1,0,585,0,0,0,0,1,2,0,11,3,3,2,4,6,2,0,17,2
5,4,0,3,4,26,0,1,72,0,0,1,1,0,1,0,0,2,3,1,4,6
0,0,0,0,13,0,1,0,0,4,1,0,0,0,3,1,27,0,2,0,1,7
18,0,3,0,0,12,2,1,2,0,1,0,0,2,0,4,6,0,1,24,3,5
1,0,1,0,4,2,2,9,6,0,0,1,98,1,10,0,0,5,0,2,2,0
1,0,0,0,0,4,1,0,3,2,0,0,36,1,1,1,0,0,2,2,0,0
7,0,1,2,1,0,3,1,5,0,0,0,0,1,1,5,1,0,5,3,1,0
2,2,2,1,0,2,3,0,1,4,2,1,0,1,1,1,15,3,1,2,2,10
0,13,5,11,0,0,0,1,19,2,0,15,2,4,5,0,0,1,1,2,6,21
5,0,1,5,0,4,0,1,0,0,0,3,1,2,10,712,2,0,9,1,5,11
2,0,3,1,0,2,0,0,0,5,8,1,3,0,2,2,0,5,8,4,0,1
0,0,0,0,0,3,1,0,4,3,2,6,0,0,2,0,0,0,1603,0,0,2
1,0,11,0,2,0,0,7,0,3,2,0,57,0,0,1,8,0,7,1,0,2
2,1,0,1,0,1,0,0,3,25,0,2,3,13,2,1,4,1,0,0,6,4
5,0,10,34,0,4,0,0,6,19,0,1,1,0,12,3,43,3,4,1,0,3
1,0,0,12,0,1,0,0,34,4,20,0,0,6,1,7,2,0,5,1,0,3
5,1,3,3,0,9,6,38,7,0,6,0,0,1,0,3,0,2,5,1,1,0
2,21,0,1,0,0,0,0,18,1,14,0,2,0,5,23,2,4,0,4,1,3
2,14,9,0,2,2,6,1,2,6,10,12,4,0,0,0,0,0,0,2,0,0
3,2,4,2,1,6,0,1,6,132,0,7,4,50,0,5,1,1,17,0,1,8
0,0,5,8,0,0,1,0,2,6,0,16,4,1,0,0,0,2,0,3,2,4
0,33,1,1,1,2,0,0,0,8,1,0,0,0,20,1,0,2,0,2,1,2
0,0,11,2,0,81,9,0,1,1,174,0,2,0,5,13,2,3,0,0,0,0
0,0,0,12,0,1,1,1,0,32,1,0,0,2,0,0,3,1,1,6,1,0
2,3,2,3,1,0,0,0,12,5,0,2,164,0,1,1,3,0,0,4,0,0
5,0,1,0,1,0,5,0,0,2,4,1,0,1,16,0,1,4,1,0,3,1
0,2,1,42,14,0,0,0,0,0,2,0,0,0,0,3,2,1,7,0,0,1
1,0,2,6,2,0,1,13,0,187,1,0,0,1,0,3,2,3,0,0,0,27
0,4,0,0,1,1,0,2,0,36,2,5,2,55,0,2,5,3,0,0,19,0
2,2,7,0,9,0,1,0,11,4,2,0,1,1,0,12,2,0,0,1,0,45
0,9,0,1,1,4,8,3,12,12,3,0,3,0,0,3,11,0,13,1,1,13
1,4,1,4,3,6,0,1,1,0,2,0,3,1,0,0,17,16,0,21,0,6
0,0,0,8,18,3,0,0,2,6,0,0,3,0,32,0,5,0,1,0,15,41
3,0,5,4,0,2,22,1,5,11,0,0,0,19,0,1,4,2,0,20,34,5
0,14,6,0,7,1,1,20,10,0,9,7,1,2,23,1,3,0,0,0,8,1
0,0,5,0,28,1,2,9,1,6,2,1,3,0,0,0,0,18,0,3,14,2
2,3,0,4,1,0,19,1,0,0,0,0,0,5,0,10,1,0,0,11,2,49
11,5,10,2,0,0,44,2,3,1,1,0,0,6,1,0,1,3,0,2,0,19
1,2,11,1,1,33,6,1,6,2,0,7,0,1,5,2,2,1,10,2,0,0
145,6,0,3,0,0,0,2,21,3,11,2,2,0,1,0,0,27,2,1,2,0
0,0,13,0,12,32,1,0,0,0,11,3,6,0,0,0,2,3,2,0,0,2
0,3,0,2,1,0,11,1,0,0,0,1,0,2,9,2,1,4,0,2,0,0
1,8,0,1,2,0,20,1,9,0,7,4,12,1,5,0,0,3,21,0,2,2
2,2,0,4,0,2,4,0,0,2,1,2,16,2,0,3,3,0,2,32,0,4
1,0,6,8,12,4,6,0,0,2,6,2,2,1,3,4,2,1,4,0,4,8
1,0,0,142,0,0,18,7,8,3,9,1,1,0,8,0,0,2,2,6,0,3
17,0,1,0,0,0,1,0,0,5,5,0,0,8,32,1,0,53,1,4,0,0
1,0,22,8,0,0,0,0,0,0,2,1,1,0,6,5,4,0,6,7,0,0
15,1,0,5,13,3,1,27,2,2,2,0,0,0,2,0,8,5,115,0,20,0
2,0,1,3,0,2,0,1,1,1,16,0,0,2,3,1,6,2,0,1,0,0
0,6,1,19,0,0,1,0,4,1,0,0,0,3,1,0,0,0,0,0,2,1
0,0,12,2,2,5,7,3,0,1,7,0,1,2,0,0,0,0,2,1,0,10
1,2,3,6,0,9,3,10,0,0,0,0,7,0,24,3,0,14,10,6,0,11
1,3,0,25,1,0,1,0,0,2,1,72,1,1,0,5,6,0,0,1,12,1
2,0,1,0,3,5,1,1,5,1,1,0,40,2,1,1,0,2,3,1,0,0
