1,2,3,4,p
1,1,0,1,1
6,0,1,5,4
1,0,0,0,7
0,0,0,0,1
19,1,1,2,8
0,0,2,1,8
14,10,0,3,1
1,3,0,0,35
3,2,11,3,2
1,0,0,0,1
0,0,1,22,4
1,0,0,0,0
1,2,0,0,2
0,2,16,1,0
1,0,0,11,0
16,5,8,7,1
1,4,1,0,4
0,8,0,0,0
1,0,0,1,0
1,2,7,13,0
0,2,2,1,0
3,0,6,3,0
0,2,0,0,0
1,0,2,2,18
15,12,0,1,1
0,0,0,0,0
10,2,4,36,0
3,5,8,3,0
5,7,3,3,3
1,1,0,2,2
9,0,0,0,0
0,3,8,23,0
1,0,1,35,6
0,1,14,8,1
1,2,0,1,0
1,10,0,2,30
0,2,0,0,1
1,0,12,1,0
5,1,4,1,0
1,0,5,5,2
1,1,3,6,2
1,19,2,3,0
11,2,1,1,3
4,1,0,5,1
0,0,1,0,1
27,3,15,4,2
2,1,0,5,1
0,0,0,0,0
0,15,4,0,1
1,0,0,0,3
1,1,3,1,0
0,0,1,2,4
7,1,0,0,0
0,0,0,0,1
1,2,0,6,0
6,0,8,0,13
0,2,8,0,0
0,0,0,1,0
6,1,1,1,0
1,5,0,1,0
0,1,1,3,0
1,2,1,0,1
6,10,0,2,0
0,2,14,1,1
0,2,0,28,13
0,4,4,0,3
2,1,0,1,0
4,1,2,0,1
0,5,0,13,0
1,0,1,1,0
0,0,3,6,1
1,0,1,5,0
0,3,0,4,4
4,1,9,2,3
5,0,1,6,28
0,0,3,0,1
0,8,0,0,4
1,4,0,1,2
0,1,2,1,2
0,1,1,11,2
1,0,7,0,95
1,0,2,0,1
25,3,0,5,1
0,0,3,3,4
0,2,2,1,0
6,0,3,19,4
0,0,0,0,1
5,1,8,2,0
0,12,0,5,3
0,0,0,1,0
0,46,0,1,0
0,2,0,3,0
0,2,0,0,0
1,0,1,1,8
3,5,3,10,1
0,5,0,4,1
1,1,0,2,0
15,2,3,1,1
0,0,0,1,0
7,0,0,8,8
2,0,2,1,0
0,0,2,0,1
0,0,0,3,1
12,2,1,0,7
4,0,0,0,1
0,0,0,14,0
7,0,0,0,0
0,3,0,0,2
0,1,1,1,1
0,0,1,11,5
5,6,0,6,3
2,4,0,17,0
1,1,15,4,0
0,6,1,1,0
0,0,4,19,0
0,0,30,0,1
0,7,0,0,0
4,0,2,6,0
12,6,4,13,0
1,2,0,0,0
2,0,0,1,1
1,2,0,0,0
1,2,1,0,2
0,9,4,3,3
42,1,0,2,0
0,14,0,33,0
0,8,1,1,4
0,1,1,0,4
0,1,2,0,0
4,1,0,5,0
0,0,1,3,0
0,1,3,7,0
1,14,3,0,0
2,0,1,2,1
0,1,0,0,0
6,0,2,4,3
1,1,1,1,3
3,0,9,0,1
1,0,8,1,3
4,0,1,4,0
0,7,10,2,4
0,1,0,0,0
1,7,35,1,1
1,0,0,1,1
0,0,11,0,3
3,0,8,0,2
0,1,2,0,2
0,2,11,8,4
4,45,0,0,2
4,7,3,1,3
1,5,0,0,0
1,2,1,1,1
1,0,0,4,4
5,0,0,0,1
2,1,1,0,0
4,1,3,4,7
0,0,5,0,2
1,4,0,11,10
0,0,18,0,0
1,1,4,16,0
1,1,3,0,1
3,1,2,1,3
1,4,0,5,0
1,9,2,0,1
0,0,0,3,1
0,0,9,12,4
8,2,1,4,0
1,1,2,1,1
37,10,4,0,1
2,0,7,4,1
5,0,1,0,1
1,0,9,1,4
26,1,0,0,5
1,3,1,0,1
0,0,2,1,0
24,1,6,0,0
0,1,1,1,0
1,6,5,2,3
5,0,0,2,3
9,1,3,10,2
1,3,1,1,0
0,1,0,0,0
8,0,0,1,3
4,3,10,13,2
0,0,2,4,1
1,0,9,1,10
1,0,1,0,1
6,7,5,0,9
0,0,1,2,2
0,7,4,0,0
5,1,0,1,1
2,5,0,9,0
0,5,1,2,4
2,0,1,1,0
2,0,0,14,1
0,0,2,11,3
0,7,0,0,0
0,0,0,6,12
11,0,2,2,1
4,12,1,4,0
20,1,0,1,5
0,2,0,1,2
0,3,0,0,0
1,1,1,5,0
2,0,2,23,1
