1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,p
0,0,681,0,5,25,0,0,37,0,49,0,0,1,0,0,0,3,19,1,1,0
0,0,12,0,0,24,63,0,22,0,0,4,2,0,2,30,3,346,2,0,0,2
2,0,0,0,0,16,2,0,0,1,13,0,0,4,4098,0,1,57,1,2,69,7
2,0,1,3,3,0,3,0,0,9,0,0,1,0,0,0,5,3,0,0,0,0
0,0,9,0,274,4,0,0,0,299,1,189,0,1,9,13,0,62,5,0,3,2
17,0,3,0,4,0,0,2,0,5,7,22,0,0,143,0,3,4,0,7,0,0
0,6,0,29,0,2,0,2,0,86,11,8,0,1,0,0,3,0,0,8,3,22
2,0,1,0,13,0,64,0,100,0,12,22,0,5,1,25,0,1,0,0,1,0
15,3,3,0,12,3,30,0,227,1710,2,1,7,0,2,348,3,3,2,0,303,0
1,0,0,1,0,0,11,0,0,2,0,6,1,1,11,0,11,0,0,0,3,0
0,0,0,3,0,77,3,32,1,0,1,1,0,0,0,15,0,13,0,17,6,0
0,14,10,1,1,247,0,122,1,0,0,2,1,0,1,0,1,2,24,1,5,9
0,0,0,0,23,9,1,7,3,1,1,6,2,1,0,1,2,0,0,2,14,0
10,3,273,0,10,1,0,1,997,2,5,223,0,3,3,2,1,24,0,0,0,4
0,0,3,2,2219,17,0,0,7,0,3,10,3,11,21,0,9,226,12,1,2,1
0,0,14,1,2,17,1,0,1,0,0,0,1,0,11,6,2,17,2,0,238,0
85,0,0,41,4,3,0,0,8,0,35,4,1,22,1789,51,1,0,0,3,0,0
5,0,0,4,1,0,0,0,124,2,2,10,1,15,13,0,0,19,0,1,2,0
15,0,0,4,0,1,0,1,0,0,0,0,1,1,510,0,8,9,10,6,3,3
26,2,0,0,2,1,1,0,18,4,8,3,0,2,0,7,2,32,0,0,1,1
1,5,0,2,0,3,0,0,0,2,28,1,1,0,6,47,0,4,0,0,4,100
28,3,1,0,5,3,2,1,30,0,2,0,0,48,0,0,0,7,0,6,1239,1
1,24,2,0,0,2,2,7,0,18,0,22,0,2,1,21,3,3,4,3,0,2
0,0,49,0,55,1,1,0,160,40,18,3,0,1,7,181,0,2,1,1,8,0
0,1,391,46,4,25,0,0,0,0,0,0,0,21,21,4,87,0,0,0,0,126
1,1,0,11,5,1,0,2,1,20,22,1,8,3,6,15,30,3,2,6,11,3
0,0,17,1,0,8,0,2,0,0,0,1,0,0,209,12,35,1,0,3,18,0
0,3,19,1,0,0,5,0,2,5,0,4,0,1,0,30,0,0,2,1,45,0
3,12,23,0,47,0,0,0,2,9,8,5,256,1,0,0,30,0,0,6,47,0
0,0,26,2,8,0,0,63,30,11,3,2,0,8,10,31,254,28,2,3,0,2
0,0,0,2,5,1,4,0,10,4,1,0,5,1,87,1,4,4,0,1,7,0
1,1,0,0,51,0,34,7,0,1,4,0,0,1,2,840,0,1,80,12,1,0
2,265,0,0,0,0,1,2,5,0,0,24,13,1,5,0,0,0,6,60,1,864
8,1,2,2,124,89,0,24,0,1,1,12,0,1,0,15,1,2,6,0,26,11
2,2,3,1,1,2,0,1,0,0,5,26,13,1,1,4,2,14,0,8,7,8
27,5,17,0,1,2,5,8,4,35,0,0,8,1,0,0,0,19,0,6,0,2
0,67,1,29,3,22,10,0,0,0,0,0,0,16,0,0,0,2,0,6,0,0
11,0,0,2,0,2,3,1,5,2,0,2,108,8,77,1,1,49,1,0,26,65
1,0,0,6,3032,0,0,0,35,18,0,0,0,3,0,0,2,1,0,1,0,7
13,25,45,2,1,0,69,75,6,0,155,3,0,0,39,1,19,0,1,6,1,66
2,0,6,8,0,1,2,5,15,9,0,0,0,12,102,9,1,3,8,0,0,4
3,0,20,1,0,94,1,0,2,8,19,2,5,0,0,0,2,6,4,0,6,21
6,31,0,28,18,0,602,1,58,4,151,0,0,5,0,2,1,5,17,1,1,5
3,0,0,0,0,1,5,8,4,4,1,0,0,0,0,24,1,0,10,0,147,2
0,0,3,3,0,4,3,0,6,1,0,748,0,2,8,0,79,40,3,0,13,15
7,0,0,0,0,7,4,0,2,1,3,0,2,0,9,0,2,0,2,0,13,21
1,1,10,0,0,2,2,1,0,1,25,1,0,2,4,12,6,290,2,0,34,0
3,0,8,1,6,6,9,1,0,11,8,1,0,1,6,0,0,0,0,0,6,1
0,10,15,0,0,13,1,8,1,0,0,0,9,0,0,1,14,10,19,0,2,10
2,115,0,90,19,0,3,0,1,0,0,0,3,17,1,0,0,4,25,1,14,1
0,362,1,11,0,5,1,16,0,0,0,1,1,2,0,1,34,1,2,2,149,4
2,0,9,37,18,8,6,0,12,2,17,2,0,4,1,0,1,0,0,0,174,1
0,1,1,1,0,0,69,5627,0,4,0,0,1,0,26,0,9,3,0,1,0,10
0,1,0,26,0,1,465,89,0,3,2,27,0,6,240,0,0,3,0,110,1,71
2,3,10,10,3,0,6,3,2,2,25,0,0,1,27,9,4,10,0,197,0,2
2513,5,13,1,10,0,199,2,0,8,1,0,0,38,28,2,7,2,6,0,0,1
47,3,0,11,4,1,10,8,0,1,6,0,0,0,1,0,1,5,30,148,0,1
0,2,3,1,0,8,21,0,0,1,1,0,2,857,0,1,1,1,7,0,5,0
40,14,5,21,0,0,0,1,0,33,0,2,15,20,0,0,0,6,0,1,3,7
0,1,6,0,1,0,1,4,117,4,0,0,1,0,0,6,3,3,1,2,2,0
1,9,5,8,0,0,1,48,0,5,2,3,39,0,55,0,6,270,0,24,0,21
1,0,0,6,0,8,3,3,1,18,18,0,0,1,2,76,6,13,49,0,0,1
0,9,18,3,3,10,28,0,3,0,0,19,1,0,0,8,3,1,0,1,0,0
0,25731,0,9,0,0,0,0,0,6,3,15,0,1,31,3,3,0,0,0,8,0
0,1,3,43,0,0,0,10,1,0,19,1,112,0,1,0,0,6,1,1,4,2
0,2,1,2,6,4,0,4,0,0,37,3,3,0,26,55,1,2,0,58,3,0
0,4,0,0,31,19,1,0,0,5,3,0,1,0,1,1,29,2,62,9,37,1
10,1,1,0,0,3,4,0,48,0,134,1,2,0,1,9,0,256,0,0,8,4
2,4,2,3,0,1,0,8,0,137,1,0,10,12,0,3,7,39,22,0,2,16
5,6,0,0,0,0,1,0,0,5,2,0,4,2,0,16,0,321,4,2,18,0
12,11,0,3,0,2,560,0,0,4,1,1,46,44,1,13,0,3,2,3,7,18
2,0,9,0,13049,0,3,3,0,0,3,2,0,3,2,13,0,1,30,4,37,8
0,2,3,60,3,43,0,0,0,1,0,1,2,0,0,0,29,0,3,8,5,32
0,1,1,1,2,0,53,0,0,2,4,0,3,0,3,0,2,1,12,8,129,2
1,47,37,5,0,2,0,5,1,0,0,0,10,0,4,5,2,0,0,131,12,0
0,84,10,5,1,0,0,0,2,3,1,0,0,1,26,1,2,13,2,4,0,30
3,1,5,0,0,13,2,0,0,2,4,8,0,7,0,0,7,8,40,212,0,0
1,4,4,12,256,129,1,1,3,13,0,2,0,3,1,0,17,0,71,0,0,4
11,6455,7,0,0,0,9,3,3,0,0,0,0,24,0,21,0,0,2,0,46,1
59,5,0,0,1,1,0,0,0,0,0,0,0,3,0,44,95,19,0,2,2,2
5,4,5,0,0,0,0,7,0,126,14,6,0,27,0,1,2,0,0,0,0,0
0,30,4,1,0,4,0,0,1,1,9,49,96,2,0,0,0,0,0,6,0,1
1,0,3,21,0,14,3,4,0,10,0,0,0,0,25,3,18,3,0,9,10,8
23,18,1,0,0,0,1,0,0,0,21,2,11,0,4,5,0,27,11,9,6,0
16,3,0,61,16,0,1,0,2,23,0,0,4,3,1,0,0,26,1,3,2,0
4,2,7,8,2,2,1,1,2,2,0,3,0,31,3,1,0,1,53,1,0,2
0,0,3,9,0,0,10,2,0,2,27,16,585,5,3,12,0,0,0,6,0,1
0,16,34,6,0,15,4,36,17,0,0,0,0,0,0,16,1,0,1,86,0,0
0,7,3,267609,0,4,0,0,2,0,1,0,0,20,1,2,1,0,111,2,0,8
3,11,51,356,4,0,2,16,0,0,0,0,1,0,158,0,0,0,107,2,1,5
10,10,1,80,4,102,4,36,0,0,0,3,0,26,0,0,0,5,8,0,0,1
3,1,48,0,2,0,1,42,0,2,0,11,0,86,0,0,0,1,14,0,0,1
0,1,8,0,5,0,16,0,4,52,3,1,2,22,0,0,0,0,2,3,0,10
0,0,128,2,1,3,8,2,4,3,0,1,5,30,0,0,0,1,26,7,1,0
21,7,2,7,8,1,0,1,0,1,4,4,0,3,0,17,0,25,0,14,0,1
2,0,26,0,2,15,3,0,6,0,0,2,2,1,2,12,0,1,1,1,4,15
0,1,1,0,12,2,1,0,86,0,12,2,0,6,3,10,8,0,5,0,217,6
0,26,1,3,0,1,876,0,0,0,0,0,0,1,2,1,0,1,0,2,0,6
6,0,14,0,2,0,0,0,2,0,0,5,0,0,1,0,0,0,6,0,0,86
7,1,1,2104,6,0,0,0,4,0,0,0,39,7,0,0,7,31,0,0,0,5
74,0,8,0,40,2,0,48,0,0,22,0,25,0,0,93,0,7,0,5,0,0
2,1,0,11,2,12,2,0,4,13,42,3,0,0,1,5,13,78,0,372,5,15
4,0,3,0,14,0,0,1,2,1,11,0,4,0,2,8,0,9,0,1,0,0
0,1,8,21,6,726,5,13,0,41,1,0,2,0,0,11,19,2,55,1,0,0
1,0,4,0,6,0,0,0,0,320,25,0,0,28,231,50,1,2,30,6,0,6
1,0,4,14,37,11,0,14,1,20,4,0,1,0,0,28,30,0,0,0,1,0
0,343,69,0,0,2,0,0,19,0,0,10,2,0,2,0,1,3,0,8,1,47
1,10,38,0,1,502,3,176,0,0,0,34833,22,0,1,24,1,26,29,25,1,0
0,0,2,12,5,8,10,18,241,0,2,17,0,11,67,6,0,0,2,2,0,0
0,49,0,11,0,5,21,8,0,22,3,1,0,0,2,0,2,0,2,92,30,0
0,7,0,62,0,0,4,1,2,2,0,0,0,16,0,1,0,1609,0,28,1,0
0,2,0,1,8,23,0,2,2,0,4,9,4,0,1,1,2,12,1,0,3,0
0,2,1,5,5,3,1,1,15,1,2,7,1,2,10,1,2,2,2,0,3,57
0,4,0,7,3,3,13,0,15,3,33,12,3,13,7,61,137,2,0,0,3,0
0,4,0,4,14,15,0,2,0,0,3,2,7,28,0,1,0,0,2,2,7,1
0,1,1,0,1,0,2,6,6,0,42,0,1,6,9,0,4,81,0,0,0,106
70,4,6,2,2,1,0,1,2,27,0,114,70,1,189,3,0,1,6,2,4,13
1,4,0,0,10,2,0,0,3,8,0,5,17,346,17,2900,1,0,0,1,0,0
12,2,19,4,3,0,96,0,2,0,17,153,16,1,0,1,0,0,5,1,2,0
3,0,3,60,3,6,1,11,0,1,8,1,532,1,0,0,1,2,0,0,1,0
0,1,0,0,4,0,8,0,1,1,4,0,1,11,0,1,0,25,65,1,0,0
8,63,2,3,3,0,1,0,13,1,0,0,1,1,0,79,5,1,0,2,28,2
0,0,0,3,6,69,137,0,2,0,0,19,0,0,0,0,3,0,9,0,0,0
17,222,5,3,106,3,3,20,2,4,2,0,3,73,36,3,0,1,0,0,12,0
0,30,14,0,9,1,1,2,15,0,200,0,0,5,0,1,2,9,0,1,7,10
0,0,5,0,0,0,6,130223,0,18,11,0,0,4,10,0,0,2,11,0,1,8
4,1,151,3,30,4,0,10,6,5,5,17,8,0,4,9,5,8,0,0,0,19
0,0,0,3,0,0,2,0,3,5,1,0,3,1,0,0,12,21,0,12,17,0
1,0,652,2,14,0,0,0,5,1,5,1,0,17,0,3,3,3,559,2,16,0
0,0,0,32,0,5,0,0,2,13,0,4,3,14,0,0,3,44,3,9,0,0
0,1,3,10,0,1,0,106,456,1,0,2,1,5,0,0,1,0,12,0,1,51
94,27,30,3,103,0,0,2,1,24,1,1,3,13,7,2,0,1,1,3,10,0
0,0,0,2,83,103,2,4,93,4,0,1,2,0,1,6,0,1,0,0,4,1
11,0,3,1,2,1,14,2,1,22,1,0,0,0,0,2,1,0,3,0,0,9
2,33,0,0,6,0,0,50,0,3204,0,0,0,52,0,4,0,117,3,0,63,0
5,5,69,2,1,1,134,139,5,2,0,0,1,3,3,0,2,1,3,6,12,37
1,3,0,5,1,10,6,22,2,4,219,3,6,14,0,7,0,0,49,2,3,9
0,0,0,0,0,0,51,5,5,1,5,0,0,0,11,0,1,0,7,0,2,0
15,0,526162,373,4,4,2,0,0,1419,1,14,4705,10,1,0,0,5,0,1,0,1
0,1,2,0,0,0,1,1,8,13,138,3,1,0,0,2,2,3,0,0,1,62
7,2,2,0,8,9,0,8,16,3,0,1,0,51,0,0,0,27,0,1,0,0
0,13,10,0,1,7,0,2,1,10,1,10,3,0,0,0,5,0,7,8,1,15
0,42,0,0,1,0,0,60,3,1,0,4,3,1,16,4,1,1,2,7,6,1
0,0,7,1,0,5,1,15,0,3,5,0,6,0,2,1,0,1600,0,2,1,4
0,10,1,0,0,7,2,0,10,2,1,6,61,240,13,0,1,32,0,0,9,4
0,1,0,68,1,20,1,1,0,4,14,0,0,0,10,2,5,0,0,4,3,2
0,0,0,10,0,0,0,34,14,1,10,0,1,5,2,1,0,2,4,38,3,0
332,1,0,9,0,0,0,2,7,2,0,1,4,1,1,0,30,0,0,2,0,0
0,10,18,1,0,0,2,2,10,3,0,23,7,63,0,1,0,1,0,1,1,0
0,0,0,1,1,0,0,426,0,2,0,39,36,32,0,4,1,0,14,4,0,5
0,2,1,1,51,0,5,1,1,0,3,0,1,0,1,2,0,1,3,0,0,2
7,1,1970,155,3,1,4,3,0,4,3,2,3,1,9,0,10,5,0,0,9,2
0,3,0,60,2,0,5,0,0,1,1,28,0,3,0,1,2,3,121,1,6,5
5,51,15,1,8,0,58,0,58,5,16,0,0,0,1,11,2,3619,1,1,13,7
0,0,7,0,1,2,1,8,7,3,0,7,0,0,0,14,8,26,1,0,0,2
2,26,0,0,6,2,1,0,2,0,11,31,6,4,1,1,2,9,0,0,42,6
7,3,7,3,12,0,0,0,12,0,6,0,1,0,1,3,2,2,1,3,32,2
54,1,1,3,19,4,25,0,0,15,6,1,17,2,3,0,15,0,0,0,0,5
0,10,19,1,0,0,0,20,4,5,0,2,531,2,4,2,3,33,2,0,1,0
7,0,0,1,2,3,5,1,3,0,10,13,0,6,5,0,112,0,1,7,3,1
0,0,11,3,0,7,0,1,2,0,18,2,3,0,0,1,0,0,0,0,60,0
1,0,0,1,3,0,2,0,0,1,6,1,0,3,12,5,8,87,91,149,0,3
0,1,0,0,0,8,6,0,0,26,1,1,0,3,0,1,1,0,30,2,0,5
0,111,17,0,1,6,2,3,0,2,0,0,0,1,0,6,5,1,0,2,1944,0
4,7,0,1,0,10,1,0,0,0,0,8,164,4,5,1,12,228,3,0,2,0
2,0,8,1,0,0,21,6,0,3,13,0,0,10,0,1,1,6,0,1,0,6
1,16,6,1,0,0,1,0,0,1,6,3,0,1,34,0,12,7,2,0,1,1
0,1,0,1,0,1,0,1,0,2,11759,11,0,3,1,3,2,4,1,0,1,1
0,0,5,7,1,27,0,1,0,3,68,135,0,6,9,6,0,0,3,0,0,495
0,3,1,0,0,8,0,2,2,0,1,0,76,13,3,0,2,0,14,0,0,1
3,7,1,18,0,3,1,0,1,0,6,8,0,0,14,7,0,58,601,1,5,55
0,0,14,2,0,0,8,1,0,11,3,13,3,23,23,8,0,14,0,10,0,1
39,1,5,0,145,36,1,0,1,1,3,0,1,2,10,0,1,1,1,231,1,0
1,7,0,55,0,1,0,50,10,1,5,0,0,5,0,14,0,2,4,1,0,7
0,2,0,135,0,1,0,1,0,15,19,1,15,0,25,6,7,71,0,1,8,2
0,7,0,0,0,49,0,1,1,3,0,0,6,0,1,5,0,0,243,4,20,1
6,1,8,0,0,0,0,1,29,0,0,0,8,2,0,1,1,3,12,38,2,1
2,1,9,0,0,0,0,5,112,946,24,2,3,0,10,3,1,8,0,23,0,19
0,1,1,43,161,2,2,619,14,0,0,48,4,4,0,183,2,4,0,7,0,0
21,12,0,0,0,0,0,7,57,0,4,9,2,0,1,0,0,0,29,21,2,6
8,3,2,0,2,0,38568,0,0,0,0,0,1,471,5,0,2,0,1,0,4,1
8,13,0,6,11,1,2,18,0,4,0,595,1,62,0,0,21453,0,1,2154,0,0
0,49,0,0,0,0,9,0,13,2,0,0,1,0,37,1,3,0,215,0,0,3
0,0,0,0,0,0,0,6,0,0,36,0,0,0,0,0,6,1,0,3,3,1
0,6,0,0,4,5,1,1819,1,80,12,2,0,2,9,0,0,0,100,0,6,3
2,32,0,4,55,0,6,17,6,25,4,0,36,0,0,6,5,3,3,1,1,2
1,129,0,1,17,1,0,0,38,16,1,5,8,1,5,1,5,0,9,0,0,0
74,1,0,2,7,1,0,41,112,0,1,3,3,0,0,4,2,2,21,1,0,0
0,1,0,51,0,10,2,11,0,0,1,15,0,0,2,2,1,10,0,1,0,325
0,0,0,16,0,0,6,2,4,0,0,0,84,0,1,0,0,16,1,0,1,30
1167,1,12,1,17,1,2,0,1,6,1,0,0,1,0,0,40,29,21,9,53,0
0,0,68,17,19,13,7,2,11,3,8,3,24,2,0,2202,0,162,2,9,0,1
10,51,1,0,25,22,7,6,0,17,12,0,1,0,2,0,6,0,116,1,5,30
0,0,0,3,0,0,0,7,8,1,7,0,2,0,9,1,3,0,0,6,0,1
0,0,0,0,2,7,0,0,4,7,0,3,2,1,1,0,1,186,1,3,1,1
5,3,0,22,1,0,0,0,0,0,0,0,0,7,9,0,0,1,0,636,2,0
7,0,2,0,0,1,7,3,0,0,0,0,0,0,39,0,11159,9,3,1,21,4
0,0,14,17,0,0,1,2,0,0,3,0,5,0,15,3,2,1,4,90,3,46
45,123,22,0,2,42,0,7,3,7,9,96,0,3,12,0,1,36,4,3,10,2
20,0,1,12,2,0,0,0,1,1,19,0,1,2,0,0,3,1,1,0,73,0
0,2,0,1,0,1,5,0,0,2,1,8,3,30,0,0,34,173,5,5,96,0
0,6,1,0,23,1,0,0,4,1,1,9,0,2,0,1,2,1,112,2,0,0
39,0,1,2,2,50,4,0,1,148,1,11,45,424,0,13,5,0,8,0,29,4
18,1,1,0,0,29,0,0,7,0,0,0,0,0,0,4,0,0,4,1,42,33
3,6,3,1,1,1,1,0,1,45,32,7,11,8,4,2,0,11,4,4,0,0
3,18,0,1,11,0,2,1,2,1,0,0,3,35,4,8,15,1,1,1,6,1
195,0,9,0,1,4,1,0,35,0,0,9,3,0,107,0,0,3,45,3,1,3
5,8,0,776,3,0,0,0,0,0,0,12,1,0,13,0,0,0,0,1,13,69
9,1,23,0,56,10,0,4,4,6,0,2,0,0,40,5,3,1,3,6,13,13
0,0,2,21,0,1,10,2,1,4,53,1,1,1,0,0,4,2,3,0,1,0
1,73,4,0,2,0,10,3,4,3,0,2,0,0,149,3,1,0,10,1,0,5
70,0,2,0,1,0,4,1,7,0,0,2,0,4,1,0,0,0,14,0,5,0
12,19,1,0,2,2,17,0,0,0,2,21201,0,7,49,1,0,0,4,0,1,0
0,3,0,6,31,0,2,9,11,1,0,67,0,1,467,0,2,0,26,1,0,4
0,0,14,0,39,0,208,4,11,6,3,0,2,1,0,0,1,1,34,6,8,0
7,0,1,0,1,0,0,1,1,0,2,7,0,0,1,0,33,6,3,1,5,2
0,0,6,1,0,0,0,2,0,96,0,2,99,1,0,0,0,8,0,0,7,4
2,0,1,1,7,1,595,4,10,2,3,1,4,1,0,42,3,0,0,2,0,0
1,0,14,4,0,4,0,0,1,8,20,91,19,1,15,6,0,0,0,0,1,15
0,288,11,56,0,0,0,0,215,1,0,3,0,0,2,0,10,2,1,484,2,14
4,9,1,13,0,0,1,20,4,11,0,20,1,1,18,11,4,0,2,0,0,0
0,6,227,1,2,285,2,0,2,2,6,0,38,0,0,0,0,0,6,213,0,10
0,5,0,2,1,0,7,7,50,1,0,0,0,1,0,8,0,6,0,6,22,1
2,0,1,0,0,1,36,4,0,186,1,0,0,6,0,0,2,40,3,8,0,62
0,0,0,0,3,439,0,1,0,3,3920,0,0,163,0,9,11,1,1,1,10,0
0,78,3,2,1,7,8,49,36,0,0,1,4,1,0,0,2,0,9,8,0,0
0,0,0,47,1,0,29,21,8,20,0,0,0,7309,0,3,0,0,0,1,13,1
17,8,0,4,40,7,1,0,3,20,1,14,1,0,26,2,2,0,0,1,69,4
1,4,0,5,1,0,3,3,203,4,0,0,132,0,0,20,0,10,2,3,14,861
0,2,0,0,0,30,0,0,3,11,3,0,0,3,0,2,1,0,164,2,7,0
3,0,0,0,1,5,568,1,0,0,3,3,1,3,1,0,0,0,1,0,3,0
0,1,0,6,0,9,0,20,6,1,1,5,4,3,0,52,5,0,0,0,3,0
2,0,2,0,1,1,1,7,0,2,2,7,0,17,0,0,9,3,5,0,7,2
6,0,0,0,88,3,23,0,6,0,0,0,9,1,4,2939,0,59,0,1,35,0
4,9,4,1,53,2,1,0,0,0,2,10,0,2,215,4,0,1,0,0,2,4
0,0,7,19,2,1,84,99,0,607,1,3,0,0,1,0,196,3,0,0,0,0
7,0,6,1,21,2,0,0,4,0,0,0,9,0,27,10,0,1,0,0,29,33
72,6,0,22,1,0,3,57,3,1,0,0,0,8,3,101,5,5,4,25,3,0
53,3,1,0,0,1,0,0,6,2,17,1,0,1,76,0,4,3,0,1,0,6
2,7,348,1,1,0,8,2,0,0,7,0,0,0,6,0,0,0,68,44,1,22
2,1,8,3,1,12,0,0,2,6,2,5,0,3,0,0,2,75,0,1,0,0
1,1,2,3,1,5,1,0,13,7,17,7,0,0,0,35,0,12,2,0,0,0
1,1,1,0,285,6,4,0,153,0,2,1,11,1,0,1,3,4,0,1,64,20
3,0,4,0,3,18,6,0,4,6,1,2,0,6,10,1,18,0,0,52,14,3
1,12,0,0,1,4,5,0,4,2,0,0,0,0,4,1,0,1,7,2,0,4
11,8,0,4,0,7,0,1,0,470,59,0,4,6,2,1675,4,7,11,5,0,0
2,0,0,5,0,1028,0,1,2,0,0,4,8,31,1,10,1,0,3,3,77,6
2,1,7,30,1,60,11,1,0,0,16,2,0,28,0,1,0,2,0,5,2,1
0,15,16,2,0,0,11,0,29,1,0,1,634,57,0,0,0,0,39,1,9,1
13,0,2,1,0,0,6,177,0,0,6,3,0,0,0,0,10,0,0,5,2,0
32,3,15,0,0,0,0,2,0,1,0,1,4,0,18,8,1,14,4,14,25,0
0,0,10,3,1,2,9,1,253,0,11,6,115,4,0,0,0,1,3,90,19,0
0,1,10,1,38,0,35,0,0,4,2,0,10,4,0,7,26,10,2,0,1,16
5,0,2,5,4,19,1,18,3,0,0,0,8,1,0,0,12,89,0,0,26,408
0,1,103,2,0,1,693,7,1,17,0,3,0,0,101,0,7,4,0,35,0,0
1,3,0,17,0,0,19,0,10,5,1,0,0,0,8,20,0,0,0,441,0,3
8,0,0,0,0,0,1,4,8,3,0,0,1,1,0,1,9,2,0,0,1,26
0,28,0,1,13,114,3,1,2,0,0,5,0,5,15,1,2,5,4,0,0,5
3,35,1,3610,0,1,57,2,0,0,1,0,0,49,59,18,4,60,1,4,1,126
0,0,7840,2,457,0,20,37,5,565,0,29,0,16,0,0,6,22,28,0,17,0
0,2,2,0,0,5,47,1,0,5,0,0,0,0,0,30,0,1619,15,9,20,7
1,0,0,29,8,0,0,0,0,3,215,0,130,22,234,1,1,1,59,0,20,0
9,0,0,0,3,86,7,4,3,0,11,1,3,6,0,1,3,0,2898,13,137,1
73,2,4,12,0,0,0,7,1,3,0,1,6,0,11,30,10,1,50,0,10,1
0,3,7,0,119,0,0,0,5,2,17,44,6,8,8,6,0,0,0,1,0,0
0,0,9,49,30,0,0,0,1,0,0,0,845,1,0,0,0,50,3,26,10,0
1,1,0,148,1,0,1160,0,137,1,1,1,1,0,1,0,130,1,0,1,0,3
46,4,0,3,2,5,0,1,7,1,2,2,2507,4,15,15,36,1,11,0,1,159
0,1,0,2239,0,2,0,0,0,10,0,213,5,20,31,130,2,7,1,1,5,3
0,0,0,0,0,1,1,118,675,0,3,5,5,0,0,1,0,3,5,5,39,1
0,26,0,7,0,0,0,0,8,17,2,0,61,0,0,4,1,41,0,0,0,0
1,1,0,0,0,19,0,0,2,1,0,0,0,2,1,1,1,0,0,1,0,1
26,0,0,0,7,10,2,1,1,0,0,7,1,2,0,52,0,1,0,1,1,2
0,1,0,3,0,3,18,51,5,2,8,0,4,1,0,0,1,450,0,2,0,0
0,0,0,0,0,0,2,1,0,14,0,2,2,5,1,4,14,0,0,3,1,0
0,14,0,40,0,0,424,3,4,8,0,0,16,1,0,63,2,0,0,8,8,0
13,0,3,3,9,1,1,588,0,10,0,6,0,5,0,10,7,8,12,2,0,1
56502,61,17,0,0,0,4,41,1,11,0,0,0,15,0,0,0,0,2,0,0,7
0,1197,72,4,2,4,0,0,0,0,0,0,0,56,32,5,0,9,100,1,260,208
23,0,4,1,8,0,0,2130,1969,0,0,0,1,0,0,0,3,1,0,4,11,8
15,0,10,1,3,4,1,2,0,0,0,0,0,1,39,0,7,1,10,3116,14,2
2,1,0,11,0,0,2,8,4,1,0,3,0,2,6,2,3133,4,37,0,7,0
0,1,68,1,111,9,5,1,5,2,16,0,0,10,2,15,2,60,3,1,0,2624
0,0,2,1,1,9,1,0,0,0,0,4,0,2,144,38,1,0,0,0,10,3
1,0,0,4,2,0,2,1,30,0,1,0,0,16,25,76,0,0,1,0,0,33
1,1,7,0,0,63,195,1,0,0,31,0,234,0,6,36,95,1,5,0,10,0
6,0,1,21,0,1,1,0,0,6,0,1,105,1,1,0,1,0,1,1,4,3
