1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,p
0,0,0,1,24,0,0,5,1,6,2,17,4,0,1,0,0,4,0,3,2,131
0,0,1,8,4,1,1,0,2,2,0,0,0,3,1,2,4,0,25,0,0,1
2,0,1,38,6,2,0,0,2,1,1,1,0,3,3,3,0,0,48,0,0,2
5,0,34,2,0,0,10,3,1,0,1,0,1,14,0,14,1,1,0,2,2,0
16,1,1,2,0,0,1,0,0,1,0,1,2,3,0,1,0,6,12,0,1,0
425,1,0,0,0,0,0,1,0,1,5,1,2,1,0,1,0,7,0,0,0,0
377,0,3,5,0,1,0,0,4,0,0,1,7,19,0,12,0,1,0,0,0,9
0,1,1,1,0,5,0,52,0,7,3,7,1,0,1,2,1,2,2,10,0,1
1,0,2,3,1,11,18,0,13,0,2,0,0,0,1,0,0,72,1,1,0,2
4,1,0,0,2,0,0,6,0,0,2,0,0,3,3,4,6,5,0,0,0,2
0,2,1,0,4,1,0,11,0,0,4,3,6,0,0,0,1,2,1,2,1,8
4,5,0,2,2,4,10,1,1,2,1,0,8,0,4,7,0,3,5,2,4,0
0,0,2,0,0,1,32,6,0,2,5,0,1,0,2,0,0,17,0,13,1,0
37,2,0,2,0,0,3,9,0,3,0,6,2,14,0,1,1,6,1,2,0,22
2,3,0,4,0,1,1,1,10,3,0,3,3,4,0,11,1,0,15,3,0,2
0,11,0,0,45,3,0,0,0,10,1,0,0,1,6,3,5,9,3,1,1,2
1,0,2,0,3,0,0,0,0,3,6,5,2,2,5,6,1,4,3,8,1,1
3,4,1,0,3,0,18,2,2,1,2,7,0,0,0,0,7,1,43,2,2,1
53,3,31,6,0,0,4,7,0,0,0,1,2,37,4,1,1,2,0,3,1,4
1,1,3,0,0,0,0,0,5,0,1,0,2,10,1,3,1,0,1,6,0,7
15,1,17,10,3,3,0,0,0,6,7,0,14,1,8,2,5,8,3,12,3,3
3,0,2,32,0,0,1,138,2,0,18,0,1,1,0,3,2,7,2,0,0,1
1,0,34,0,0,0,6,11,0,0,48,0,6,1,0,119,0,5,0,1,1,1
305,16,1,0,0,2,0,0,0,5,0,0,1,7,1,0,0,16,0,1,5,1
0,0,1,1,1,1,0,1,4,0,0,2,0,1,82,7,0,3,0,0,1,0
2,3,0,1,18,0,0,5,2,1,2,1,1,0,8,4,1,1,8,5,1,3
2,1,2,2,0,4,1,0,36,4,0,0,0,6,4,5,1,12,1,3,2,6
1,0,0,1,32,8,0,4,1,8,0,0,0,10,5,4,3,0,1,6,0,1
0,4,1900,3,0,0,4,0,7,3,2,3,3,1,11,3,1,1,2,0,0,7
1,0,2,0,0,24,26,0,5,8,2,0,0,0,4,1,54,23,2,2,2,0
0,1,8,15,0,0,12,6,4,0,115,0,0,0,0,4,0,0,11,0,5,1
1,1,7,1,1,1,0,2,1,16,3,1,2,1,3,0,0,5,6,3,3,0
1,1,4,1,4,2,2,0,3,1,0,3,0,0,1,6,16,0,0,0,0,0
0,5,1,0,1,0,4,0,2,0,3,0,0,0,0,0,1,0,9,0,3,0
3,0,2,0,1,0,6,0,3,2,3,2,0,0,14,0,2,1,0,4,1,9
0,4,3,1,0,0,63,0,0,2,9,0,1,0,1,5,4,5,2,0,0,13
83,0,0,3,4,9,3,0,1,4,2,0,1,9,1,0,1,9,0,2,1,1
1,0,0,5,1,3,1,0,0,4,1,12,1,0,7,0,0,7,0,0,0,1
2,1,0,6,4,1,2,0,1,0,36,5,1,0,4,0,0,6,0,1,0,0
0,0,0,1,3,3,0,6,4,9,20,0,0,7,7,0,1,3,0,4,2,2
2,0,0,8,7,1,21,0,4,0,0,0,4,0,23,1,0,7,6,0,0,2
1,2,0,5,0,1,8,3,1,0,0,0,1,1,4,0,0,1,12,7,0,4
