1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,p
3,17,1,3,2,1,3,1,2,0,1,0,0,10,4,1,0,0,0,0,2,5
0,0,2,0,0,0,0,2,6,14,0,109,0,2,0,1,1,2,1,1,6,1
18,2,0,1,0,1,32,3,5,3,2,4,0,2,37,17,92,0,1,78,0,0
0,3,0,0,0,3,0,4,1,9,0,13,0,2,1,316,0,0,5,15,0,1
1,30,3,1,6,2,0,4,9,2,3,12,0,1,0,1,0,1,0,34,5,2
0,20,0,6,1,1,0,0,11,0,17,0,4,1,0,2,12,24,2,5,0,3
1,0,0,0,40,0,1,2,2,0,0,0,0,1,17,0,47,10,2,2,3,9
0,2,4,16,8,4,5,1,5,2,0,1,85,1,0,1,0,1,65,1,5,4
0,0,1,0,1,2,0,2,27,1,0,1,0,1,0,0,253,2,0,4,0,1
2,75,4,327,0,1,0,9,2,0,0,0,1,0,66,8,0,0,3,0,0,24
1,3,0,0,6,1,1,2,0,0,2,0,0,0,0,0,0,1,4,0,8,3
4,0,3,0,533,6,0,1,45,2,2,0,0,1,0,1,0,2,0,0,1,0
0,3,64,0,1,1,17,14,3,1,0,6,0,41,0,0,19,0,1,74,0,1
17,0,0,3,6,2,5,0,0,3,0,0,13,11,0,7,0,25,0,0,0,1
1,4,2,0,3,0,4,0,4,4,0,34,0,8,4,1,11,0,0,0,20,5
0,0,2,16,0,5,12,1,2,1,2,4,1,2,1,0,138,7,2,13,2,7
1,4,6,6,2,4,2,6,207,1,2,2,83,0,20,0,0,0,3,0,0,4
0,18,10,0,4,1,8,3,1,0,1,1,0,38,10,0,2,66,3,0,43,51
7,0,37,24,6,13,1,0,55,0,11,1,5,3,0,0,3,86,0,368,1,5
23,4,3,10,0,13,0,1,9,14,98,0,2,0,1,0,8,0,0,17,1,11
4,0,1,20,0,3,29,4,7,0,0,27,4,1,0,0,0,7,0,5,0,1
3,11,3,8,2,0,1,17,0,1,1,3,0,2,0,1,0,1,4,1,0,2
48,1,13,3,2,0,0,4,0,2,2,0,30,0,0,6,0,3,0,0,2,1
3,3,5,0,0,1,0,0,1,0,2,1,10,50,0,6,2,12,17,3,9,2
0,0,0,15,54,23,1,32,7,12,1,2,14,9,5,1,1,0,0,1,240,15
1,0,1,0,4,16,1,29,0,3,0,2,7,2,6,0,0,11,76,0,0,43
1,1,1,2,0,8,0,0,1,0,4,1,2,56,0,8,0,0,7,11,0,8
246,0,3,0,0,0,0,0,1,2,3,424,2,1,3,4,5,52,0,0,0,3
0,0,1,51,4,4,2,0,65,0,13,27,3,0,24,1,4,0,1,1,11,6
0,5,3,15,92,2,1,0,14,3,2,37,0,0,1,56,0,4,8,3,0,9
1,0,0,4,3,0,4,3,5,3,0,0,1,8,25,0,8,0,0,1,19,19
2,3,4,5,8,0,140,3,0,0,14,28,13,1,1,7,1,0,3,0,2,18
5,11,0,0,0,10,0,1,0,0,6,9,1,13,119,1,23,2,27,10,1,16
0,0,10,0,4,0,0,0,1,0,0,0,13,3,11,0,80,0,0,0,2,0
1,0,4,1,5,5,6,0,0,1,1,0,15,0,0,0,28,3,5,4,8,0
10,36,1,15,0,28,1,0,7,0,1,4,0,1,2,73,14,18,4,0,0,0
0,1,1,2,0,29,6,5,1,1,1,4,5,39,0,2,1,5,1,22,4,5
1,32,3,0,1,2,1,2,71,1,21,1,4,0,19,1,0,3,4,1,3,12
2,1,11,1,0,10,0,11,2,0,0,2,2,0,0,409,0,0,20,0,6,1
1,2,0,11,20,0,0,10,3,10,3,2,1,0,0,1,31,0,2,27,2,0
10,1,4,0,0,0,0,0,12,0,0,2,2,2,261,0,15,0,1,2,0,1
257,2,0,2,0,0,0,0,11,5,3,0,16,10,96,0,1,7,2,0,0,0
1,34,0,0,0,0,0,5,0,2,0,0,0,34,0,0,0,0,2,60,1,1
5,0,1039,1,9,0,0,0,12,2,0,0,0,0,0,3,1,0,0,3,0,0
2,0,0,2,1,28,0,0,4,72,0,2,90,2,1,1,4,0,0,1,8,1
47,1,47,0,0,1,0,0,0,0,1,4,0,3,0,2,2,3,0,58,20,0
0,0,1,0,6,0,0,0,0,3,1,0,2,0,0,0,0,0,0,1,132,0
0,0,0,1,18,0,15,7,11,14,2,1,8,0,0,242,6,4,3,1,6,1
7,5,1,0,0,15,13,4,26,1,0,0,30,1,52,10,14,7,1,5,1,4
3,0,4,5,8,0,1,1,3,0,0,404,5,3,3,1,0,1,1,0,0,1
0,3,10,1,7,11,18,0,0,1,3,6,0,8,2,0,2,90,1,2,12,3
0,1,0,1,2,2,0,1,1,1,6,2,159,5,0,0,0,3,24,5,0,0
0,0,3,63,2,0,0,4,6,1,0,26,0,10,10,31,0,0,49,0,3,0
1,5,0,1,0,1,7,6,0,62,8,0,0,0,0,27,0,5,4,1,1,3
0,0,0,2,0,18,0,6,12,5,0,31,3,1,0,4,7,47,0,0,1,1
5,0,2,43,3,1,3,1,0,0,0,0,2,0,1,77,3,0,1,4,0,0
81,7,1,0,11,0,0,0,69,0,3,1,10,2,0,3,1,1,0,0,0,1
233,0,0,0,1,0,3,16,2,1,4,3,6,0,0,2,6,1,0,23,10,0
0,6,21,1,28,1,1,0,0,2,0,0,0,0,0,0,0,8,0,2,17,2
0,1,5,1,0,0,6,6,1,0,1,2,0,15,39,0,4,0,0,0,6,3
6,27,2,18,6,1,3,0,7,22,2,35,1,1,14,1,4,0,7,0,0,18
2,21,1,0,592,0,0,1,1,30,3,3,0,0,1,2,10,29,2,6,1,1
7,2,2,14,1,0,37,1,0,15,0,8,1,1,0,12,0,11,2,0,5,1
0,2,2,8,0,0,3,0,245,8,68,0,10,5,1,1,3,0,0,13,0,0
4,13,0,0,214,0,2,0,3,1,8,0,0,0,19,0,5,0,0,1,0,17
0,5,4,0,2,0,1,4,2,17,0,3,4,1,0,0,4,1,10,6,3,2
0,1,4,9,0,20,2,18,0,0,2,2,1,7,0,0,0,0,1,4,0,2
1,0,2,33,0,0,4,3,4,1,0,0,1,0,0,2,7,3,2,0,0,7
1,1,2,6,14,1,6,0,2,0,4,5,2,0,0,2,0,5,7,0,0,6
0,892,4,7,0,2,2,3,0,0,0,2,0,8,1,0,3,6,0,0,1,0
2,1,11,0,1,0,1,0,3,11,11,2,1,0,2,25,7,1,0,4,0,2
663,12,0,0,0,0,8,11,0,2,1,1,0,11,1,33,1,1,1,0,19,0
0,0,50,2,0,196,0,19,0,0,1,0,5,50,38,0,26,44,7,0,2,18
0,3,7,0,0,4,31,0,9,3,0,0,7,7,0,0,3,1,23,1,2,32
1,0,0,6,1,4,0,2,0,3,1,5,0,1,0,1,0,5,10,3,6,1
4,1,0,99,3,0,959,4,3,3,0,7,1,0,0,0,0,0,2,3,7,0
8,1298,0,293,0,0,3,0,2,2,17,6,0,0,0,0,1,1,4,0,3,0
51480,3,0,68,52,2,4,6,0,0,0,0,3,0,2,2,4,0,0,0,1,0
0,0,16,2,0,3,0,0,15,0,1,0,74,49,1,3,2,405,0,12,2,0
0,0,76,2,0,0,0,64,0,0,0,0,1,32,1,7,160,0,0,1,0,0
23,0,0,1,3,0,51,10,66,5,0,5,3,0,0,3,1,2,0,1,16,11
0,0,0,1,1,2,0,0,0,0,0,0,23,0,4,2,8,1,1,39,0,2
5,2,25,0,0,34,5,1,0,0,3,5,17,5,0,2,0,6,2,6,1,1
5,3,2,1,8,0,110,0,0,0,3,7,18,1,2,23,0,14,2,7,1,1
2,1,10,6,11,0,11,2,1,12,8,0,6,4,0,653,3,13,0,3,2,2
0,0,1,2,1,4,1,0,0,0,1,5,8,0,9,33,0,7,5,17,1,0
3,7,0,0,2,12,82,1,0,8,0,1,1,7,4,0,13,12,12,1,11,0
17,1,15,0,50,10,155,285,8,1,1,1,10,0,2,0,500,0,8,0,1,0
21,1,2,3,0,21,5,333,0,6,4,0,6,6,0,0,0,6,5,9,13,0
7,1,0,0,9,0,36,1,3,0,10,0,1,5,15,0,183,0,0,7,0,5
1,3,0,5,8,0,1,650,0,9,4,0,0,0,0,13,0,1,2,2,4,0
0,10,1,1,11,0,70,19,0,9,39,1,0,42,0,0,1,0,0,3,0,0
0,1,0,1,0,1,68,1,0,11,0,1,14,0,4,1,0,0,0,1,1,0
0,8,1,0,4,1,45,5,1,3,34,0,0,30,1,269,0,18,0,8,10,10
0,2,3,11,0,0,33,1,0,0,16,24,118,0,3,2,308,5,0,0,2,0
8,0,0,2,3,0,5,0,0,3,1,0,0,1,0,2,1,0,38,0,0,0
0,1,3,2,1,2,7,0,0,0,5,1,6,8,0,1,4,6,0,0,0,0
0,0,62,7,0,6,6,0,10,1,1,87,2,96,0,0,3,50,1,1,8,1
5,0,0,0,2,1,18,0,0,6,3,7,1,1,35,8,1,0,9,1,1,6
0,3,19,2,2,4,0,0,1,0,1,0,1,2,5,4,8,9,23,5,6,5
7,1,0,0,2,0,6,0,0,7,0,3,2,1,0,0,0,0,7,4,1,0
13,0,0,0,20,0,1,0,0,0,12,20,0,0,3,1,1,1,3,0,1,50
26,2,1,0,11,18,1,0,2,2,22,46,0,16,0,5,1,2,3,23,1,0
0,0,20,0,23,53,0,4,0,4,0,30,0,12,1,2,0,0,0,0,19,0
152,1,0,2,2,19,0,0,0,8,0,2,0,1,0,56,64,0,0,1,6,9
2,4,5,13,9,6,2,0,0,2,2,0,2,4,5,1,1,0,9,3,2,2
1,2,2,0,1,0,1,0,1,24,20,0,0,0,2,0,0,0,1,2,2,0
2,0,2,0,0,0,22,6,4,1014,4,0,0,0,11,0,6,2,2,1,1,4
0,0,14,0,10,61,1,0,1,113,0,1,0,12,8,0,5,0,0,4,0,4
0,46,0,1,2,10,8949,0,3,8,4,15,1,4,0,0,1,6,25,6,0,5
0,0,741,0,1,84,0,0,2,0,74,29,0,6,0,4,2,9,28,4,4,0
0,0,0,0,1,1,0,1,4,1,1,0,0,0,6,2,1,0,1,384,3,9
4,10,15,0,2,1,9,8,0,1,0,4,35,1,441,1,0,1,2,0,0,0
113,5,1,1,4,1,1,66,2,6,1,2,12,2,299,1,0,1,4,0,1,0
18,0,0,3,0,9,4,1,3,0,0,4,0,6,0,3,0,26,3,2,1,1
16,0,1,9,4,1,15,2,24,1,0,1,0,0,159,0,76,1,11,2,3,22
0,0,4,1,0,3,7,0,1,0,5,36,0,0,0,1,0,10,14,3,25,766
2,1,0,0,1,0,0,0,0,0,4,0,24,2,0,33,0,0,1,3,4,16
25,0,0,2,2,0,26,3,2,9,84,1,0,4,0,8,0,0,1,1,0,1
46,38,2,0,0,2,16,3,1,4,530,0,18,8,1,2,0,13,3,0,1,4
6,2,5,2,1,2,136,0,0,1,10,13,0,1,2,0,17,10,4,0,2,3
0,0,6,1,29,3,1,3,1,0,3,0,16,6,0,1,1198,8,0,0,26,2
0,0,0,0,2,0,16,4,7,0,0,0,1,1,0,0,0,0,1,3,225,0
0,51,3,6,1,1,0,4,3,5,0,81,3,4,0,0,1,14,0,3,2,0
11,1,0,0,0,15,44,0,0,0,0,0,0,1,1,10,1,25,3,10,0,0
0,0,2,0,4,9948,0,1,0,0,0,16,17,0,0,0,0,8,2,3,0,0
9,4,3,0,2,2,9,2,1,0,1,13,1,10,0,1,23,1,0,1,5,0
2,1,29,0,3,1,39,8,1,66,2,27,0,1,0,0,39,1,3,0,8,187
66,4,3,0,2,56,21,2,0,0,0,0,7,1,0,2180,14,1,5,0,0,11
3,1,1,12,0,6,0,5,2,4,18,4,0,23,45,0,0,0,1,4,2,1
2,12,1,2441,0,0,0,11,9,4,0,12,3,1,29,0,0,43,2,2,3,1544
0,0,1,0,0,0,12,5,15,0,0,2,0,0,0,0,5,0,0,0,1,1
0,3,244,0,3,1,2,10,7,0,302,9,0,6,39,29,0,14,1,2,25,0
0,6,0,3,1,52,0,6,2,0,0,45,17,4,4,8,4,9,1,1,2,0
1,1,0,57,2,28,1,9,143,17,0,3,1,39,12,5,0,88,3,1,1,0
0,5623,0,2,19,6,0,4,14,2,0,1,0,0,1,3,0,3,14,11,8,1
0,0,0,0,0,0,4,0,0,17,9,2,3,1,19,0,0,0,3,21,123,0
0,1,3,1,0,0,59,1,1,0,21,3,7,0,1,0,0,1,5,1,0,0
0,5,10,3,2,1,0,0,0,0,1,6,5,0,0,0,1,28,1,0,0,12
42,4,4,22,2,4,1,26,0,1,1,10,7,0,0,0,68,1,1,1,1,1
2,0,17,0,0,1,0,0,1,0,17,1,0,9,1,2,2,0,0,0,1,19
1,8,7,55,0,1,3,1,9,2,3,1,0,0,124,0,80,0,1,5,1,2
0,0,9,0,0,0,1,10,1,8,0,0,3,0,0,0,2,0,1,3,70,1
4,12,0,3,1,14,1,0,0,1,13,95,4,1,0,2,0,0,0,0,0,1
4,57,6,0,21,0,0,0,2,83,83,2,0,0,2,13,0,0,2,4,1,5
71,0,1,9,10,26,0,5,2,2,14,1,0,6,0,0,0,6,0,0,3,5
10,18,0,0,1,3,378,1,0,1,8,0,0,8,1,1,4,1,0,2,19,2
0,13,0,71,485,170,3,1,2,0,7,1,0,0,18,2,2,2,1,20,0,5
0,3,1,5,1,17,0,2,0,6,5,2,1,6,0,23,2,0,51,0,1,0
3,0,2,0,2,392,1,2,1,0,0,1,29,0,2,11,0,3,0,3,4,1
4,0,0,3,4,5,16,19,5,2,1,12,21,2,3,12,0,4,5,150,4,7
2,1,0,0,8,1,15,0,2,0,3,1,0,0,3,91,0,0,1,4,2,6
0,66,1,0,0,0,0,1,1,0,0,1,30,1,6,1,3,0,6,0,4,1
0,0,0,0,30,0,2,31,14,1,0,2,2,5,0,0,0,3,6,0,0,3
3,0,1,0,10,0,0,0,3,6,0,30,4,0,1,350,2,36,20,0,5,1
0,2,1,1,1,1,0,0,2,1,2,2,4,0,0,2,20,0,17,1,2,3
0,5,0,12,0,0,0,6,3,0,4,15,1,4,0,0,0,1,0,0,2,8
0,2,3,0,0,6,0,1,4,2,59,0,0,1,76,0,1,0,10,0,6,2
4,4,3,0,3,5,0,0,19,2,1,1,0,0,13,0,0,0,0,2,15,8
4,5,4,3,9,3,3,1,0,0,0,4,6,0,0,1,0,21,2,2,0,0
3,5,0,7,1,11,1,0,28,1,1,4,0,77,2,0,1,2,1,3,3,6
0,0,155,1,2,3,58,0,1,3,2,9,1,0,6,0,0,53,1,0,4,1
33,11,0,0,0,0,1,29,1,261,4,0,0,4,6,0,2,0,2,1,9,2
1,2,2,3,8,1,0,0,2,10,23,0,5,2,3,2,0,0,5,5,0,0
0,8,0,11,0,0,0,0,0,9,0,1,0,1,0,60,2,1,0,0,0,4
1,5,0,1432,1,0,5,0,2,5,1,106,0,9,3,5,0,2,0,0,0,6
0,0,12,0,5,3,0,0,0,0,1,7,5,1,6,13,1,28,2,1,1,0
1,7,0,2,0,1,0,1,3,0,0,4,0,2,0,4,1,1,1,0,5,0
0,0,40,11,1,0,2435,6,1,2,1298,28,0,4,0,11,0,1,0,0,15,37
0,0,16,3,2,1,1,0,0,0,11,0,9,12,0,3,0,32,0,1,1,0
1,0,0,4,1,0,10,4,0,13,24,2,2,4,0,10,0,0,0,5,12,59
0,1,12,0,0,0,0,0,0,5,14,0,1,0,6,4,0,0,0,10,1,2
5,16,4,0,2,1,4,86,0,3,1,0,3,1,0,0,1,0,1,0,4,3
3,13,2,2,0,7,0,1722,1,524,0,0,0,0,16,0,0,19,0,2,0,0
0,11,0,0,35,8,8,1,1,9,0,1,24,1,69,0,2,1,0,7,0,3
0,2,3,0,43,3,0,2,1,0,0,0,4,10,0,19,0,8,0,9,2,3
0,0,16,33,0,0,0,0,0,4,1,0,0,67,4,38,1,0,1,7,0,5
1,2,0,0,0,4,0,0,0,1,2,0,1,0,598,7,7,0,0,1,11,8
1,2,0,7,0,8,0,0,0,0,0,0,2,2,3,0,1,5,1,21,1,5
